iso_639_3,script,language_code,language_name,character,unicode_category,unicode_name,total_frequency_all_time,time_periods_with_data_count,time_periods_list,year_2013_frequency,year_2014_frequency,year_2015_frequency,year_2016_frequency,year_2017_frequency,year_2018_frequency,year_2019_frequency,year_2020_frequency,year_2021_frequency,year_2022_frequency,year_2023_frequency,year_2024_frequency
syc,Syrc,syc_Syrc,Classical Syriac, ,Zs,SPACE,2741738,12,"2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024",36559,48092,7954,298,93617,49827,211038,430338,1048697,474000,315606,25712
syc,Syrc,syc_Syrc,Classical Syriac,ܐ,Lo,SYRIAC LETTER ALAPH,1644959,12,"2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024",20690,27590,5074,251,53006,28045,123181,256986,627088,286432,201632,14984
syc,Syrc,syc_Syrc,Classical Syriac,ܘ,Lo,SYRIAC LETTER WAW,1154687,12,"2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024",14811,19571,2690,135,38294,18584,86793,188342,444338,195512,135820,9797
syc,Syrc,syc_Syrc,Classical Syriac,ܝ,Lo,SYRIAC LETTER YUDH,1096010,12,"2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024",13402,17595,3021,163,35232,17931,81391,175045,425858,186449,130076,9847
syc,Syrc,syc_Syrc,Classical Syriac,ܢ,Lo,SYRIAC LETTER NUN,970014,12,"2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024",12804,18103,3133,101,34397,16756,75340,157775,365484,163883,114145,8093
syc,Syrc,syc_Syrc,Classical Syriac,ܠ,Lo,SYRIAC LETTER LAMADH,801014,12,"2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024",10486,14000,2292,64,26583,13182,60145,127116,307479,141598,91405,6664
syc,Syrc,syc_Syrc,Classical Syriac,ܕ,Lo,SYRIAC LETTER DALATH,795251,12,"2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024",9552,12530,2122,87,25587,12674,58987,128051,312370,138804,87718,6769
syc,Syrc,syc_Syrc,Classical Syriac,ܡ,Lo,SYRIAC LETTER MIM,741456,12,"2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024",9232,12297,1894,66,24088,12257,55468,115093,285685,130225,88754,6397
syc,Syrc,syc_Syrc,Classical Syriac,ܬ,Lo,SYRIAC LETTER TAW,679448,12,"2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024",8195,10166,1875,96,21261,10350,49745,109806,261714,116800,83349,6091
syc,Syrc,syc_Syrc,Classical Syriac,ܰ,Mn,SYRIAC PTHAHA ABOVE,655849,9,"2015,2017,2018,2019,2020,2021,2022,2023,2024",0,0,1,0,453,78,5722,110680,324578,138781,73260,2296
syc,Syrc,syc_Syrc,Classical Syriac,ܗ,Lo,SYRIAC LETTER HE,609438,12,"2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024",7893,10502,1381,43,20368,10057,45021,95352,239476,106844,67300,5201
syc,Syrc,syc_Syrc,Classical Syriac,ܪ,Lo,SYRIAC LETTER RISH,563238,12,"2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024",6908,8039,1432,67,18385,8730,41700,89645,219243,96218,67645,5226
syc,Syrc,syc_Syrc,Classical Syriac,ܒ,Lo,SYRIAC LETTER BETH,553073,12,"2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024",6585,7798,1353,51,16876,8653,40510,89853,215223,97728,63803,4640
syc,Syrc,syc_Syrc,Classical Syriac,ܳ,Mn,SYRIAC ZQAPHA ABOVE,502046,8,"2017,2018,2019,2020,2021,2022,2023,2024",0,0,0,0,213,91,4967,86646,211276,126037,71417,1399
syc,Syrc,syc_Syrc,Classical Syriac,ܶ,Mn,SYRIAC RBASA ABOVE,406807,9,"2014,2017,2018,2019,2020,2021,2022,2023,2024",0,1,0,0,93,29,1899,68936,196883,91341,46407,1218
syc,Syrc,syc_Syrc,Classical Syriac,ܟ,Lo,SYRIAC LETTER KAPH,341540,12,"2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024",4221,5084,970,40,10502,5438,24877,55557,131275,60286,40393,2897
syc,Syrc,syc_Syrc,Classical Syriac,ܫ,Lo,SYRIAC LETTER SHIN,317915,12,"2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024",4084,5310,919,50,10450,5447,23723,51886,121302,55033,36604,3107
syc,Syrc,syc_Syrc,Classical Syriac,ܥ,Lo,SYRIAC LETTER E,289954,12,"2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024",3940,4957,661,26,9189,4608,22316,45841,109953,51325,34712,2426
syc,Syrc,syc_Syrc,Classical Syriac,ܚ,Lo,SYRIAC LETTER HETH,286035,12,"2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024",3463,4169,846,36,8247,4944,20557,46535,108469,51380,34933,2456
syc,Syrc,syc_Syrc,Classical Syriac,̈,Mn,COMBINING DIAERESIS,265812,12,"2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024",211,354,155,66,5280,1364,17735,48520,101841,50825,37223,2238
syc,Syrc,syc_Syrc,Classical Syriac,.,Po,FULL STOP,239162,12,"2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024",194,142,67,18,4244,1185,12865,50421,96002,49941,22207,1876
syc,Syrc,syc_Syrc,Classical Syriac,ܦ,Lo,SYRIAC LETTER PE,205040,12,"2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024",2068,2883,548,31,6240,2858,14995,33734,82722,33508,23859,1594
syc,Syrc,syc_Syrc,Classical Syriac,ܩ,Lo,SYRIAC LETTER QAPH,202974,12,"2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024",2386,2878,422,32,6373,3034,15194,32913,79784,34308,23732,1918
syc,Syrc,syc_Syrc,Classical Syriac,ܣ,Lo,SYRIAC LETTER SEMKATH,172368,12,"2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024",284,337,178,34,3583,968,12138,31306,73615,27242,21429,1254
syc,Syrc,syc_Syrc,Classical Syriac,ܽ,Mn,SYRIAC ESASA ABOVE,165420,8,"2017,2018,2019,2020,2021,2022,2023,2024",0,0,0,0,18,3,718,30961,75662,38415,19625,18
syc,Syrc,syc_Syrc,Classical Syriac,ܺ,Mn,SYRIAC HBASA ABOVE,158557,8,"2017,2018,2019,2020,2021,2022,2023,2024",0,0,0,0,32,6,791,28101,75831,34647,18934,215
syc,Syrc,syc_Syrc,Classical Syriac,ܛ,Lo,SYRIAC LETTER TETH,123328,12,"2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024",1233,1742,245,27,3460,1600,8749,20615,49321,20132,15260,944
syc,Syrc,syc_Syrc,Classical Syriac,ܼ,Mn,SYRIAC HBASA-ESASA DOTTED,121412,12,"2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024",44,20,1,5,591,627,18248,19097,25176,27236,29169,1198
syc,Syrc,syc_Syrc,Classical Syriac,ܓ,Lo,SYRIAC LETTER GAMAL,120540,12,"2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024",1295,1846,366,22,3848,2072,8689,18369,46211,22038,14904,880
syc,Syrc,syc_Syrc,Classical Syriac,ܙ,Lo,SYRIAC LETTER ZAIN,83931,12,"2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024",1006,1031,172,13,2985,1240,6074,12939,32384,15069,10237,781
