iso_639_3,script,language_code,language_name,character,unicode_category,unicode_name,total_frequency_all_time,time_periods_with_data_count,time_periods_list,year_2017_frequency
bbo,Latn,bbo_Latn,Northern Bobo Madaré, ,Zs,SPACE,508,1,2017,508
bbo,Latn,bbo_Latn,Northern Bobo Madaré,a,Ll,LATIN SMALL LETTER A,328,1,2017,328
bbo,Latn,bbo_Latn,Northern Bobo Madaré,n,Ll,LATIN SMALL LETTER N,139,1,2017,139
bbo,Latn,bbo_Latn,Northern Bobo Madaré,õ,Ll,LATIN SMALL LETTER O WITH TILDE,115,1,2017,115
bbo,Latn,bbo_Latn,Northern Bobo Madaré,i,Ll,LATIN SMALL LETTER I,108,1,2017,108
bbo,Latn,bbo_Latn,Northern Bobo Madaré,g,Ll,LATIN SMALL LETTER G,99,1,2017,99
bbo,Latn,bbo_Latn,Northern Bobo Madaré,m,Ll,LATIN SMALL LETTER M,85,1,2017,85
bbo,Latn,bbo_Latn,Northern Bobo Madaré,t,Ll,LATIN SMALL LETTER T,83,1,2017,83
bbo,Latn,bbo_Latn,Northern Bobo Madaré,e,Ll,LATIN SMALL LETTER E,80,1,2017,80
bbo,Latn,bbo_Latn,Northern Bobo Madaré,w,Ll,LATIN SMALL LETTER W,74,1,2017,74
bbo,Latn,bbo_Latn,Northern Bobo Madaré,u,Ll,LATIN SMALL LETTER U,69,1,2017,69
bbo,Latn,bbo_Latn,Northern Bobo Madaré,s,Ll,LATIN SMALL LETTER S,67,1,2017,67
bbo,Latn,bbo_Latn,Northern Bobo Madaré,.,Po,FULL STOP,66,1,2017,66
bbo,Latn,bbo_Latn,Northern Bobo Madaré,r,Ll,LATIN SMALL LETTER R,64,1,2017,64
bbo,Latn,bbo_Latn,Northern Bobo Madaré,y,Ll,LATIN SMALL LETTER Y,61,1,2017,61
bbo,Latn,bbo_Latn,Northern Bobo Madaré,o,Ll,LATIN SMALL LETTER O,58,1,2017,58
bbo,Latn,bbo_Latn,Northern Bobo Madaré,b,Ll,LATIN SMALL LETTER B,45,1,2017,45
bbo,Latn,bbo_Latn,Northern Bobo Madaré,d,Ll,LATIN SMALL LETTER D,45,1,2017,45
bbo,Latn,bbo_Latn,Northern Bobo Madaré,k,Ll,LATIN SMALL LETTER K,44,1,2017,44
bbo,Latn,bbo_Latn,Northern Bobo Madaré,ɔ,Ll,LATIN SMALL LETTER OPEN O,44,1,2017,44
bbo,Latn,bbo_Latn,Northern Bobo Madaré,ɛ,Ll,LATIN SMALL LETTER OPEN E,38,1,2017,38
bbo,Latn,bbo_Latn,Northern Bobo Madaré,l,Ll,LATIN SMALL LETTER L,35,1,2017,35
bbo,Latn,bbo_Latn,Northern Bobo Madaré,A,Lu,LATIN CAPITAL LETTER A,26,1,2017,26
bbo,Latn,bbo_Latn,Northern Bobo Madaré,h,Ll,LATIN SMALL LETTER H,25,1,2017,25
bbo,Latn,bbo_Latn,Northern Bobo Madaré,f,Ll,LATIN SMALL LETTER F,22,1,2017,22
bbo,Latn,bbo_Latn,Northern Bobo Madaré,Y,Lu,LATIN CAPITAL LETTER Y,22,1,2017,22
bbo,Latn,bbo_Latn,Northern Bobo Madaré,",",Po,COMMA,19,1,2017,19
bbo,Latn,bbo_Latn,Northern Bobo Madaré,M,Lu,LATIN CAPITAL LETTER M,17,1,2017,17
bbo,Latn,bbo_Latn,Northern Bobo Madaré,Z,Lu,LATIN CAPITAL LETTER Z,15,1,2017,15
bbo,Latn,bbo_Latn,Northern Bobo Madaré,z,Ll,LATIN SMALL LETTER Z,13,1,2017,13
bbo,Latn,bbo_Latn,Northern Bobo Madaré,1,Nd,DIGIT ONE,13,1,2017,13
bbo,Latn,bbo_Latn,Northern Bobo Madaré,E,Lu,LATIN CAPITAL LETTER E,11,1,2017,11
bbo,Latn,bbo_Latn,Northern Bobo Madaré,N,Lu,LATIN CAPITAL LETTER N,11,1,2017,11
bbo,Latn,bbo_Latn,Northern Bobo Madaré,I,Lu,LATIN CAPITAL LETTER I,10,1,2017,10
