iso_639_3,script,language_code,language_name,character,unicode_category,unicode_name,total_frequency_all_time,time_periods_with_data_count,time_periods_list,year_2017_frequency,year_2018_frequency
mlu,Latn,mlu_Latn,To'abaita, ,Zs,SPACE,23975,2,"2017,2018",21870,2105
mlu,Latn,mlu_Latn,To'abaita,a,Ll,LATIN SMALL LETTER A,23282,2,"2017,2018",21278,2004
mlu,Latn,mlu_Latn,To'abaita,i,Ll,LATIN SMALL LETTER I,11260,2,"2017,2018",10251,1009
mlu,Latn,mlu_Latn,To'abaita,o,Ll,LATIN SMALL LETTER O,6689,2,"2017,2018",6115,574
mlu,Latn,mlu_Latn,To'abaita,e,Ll,LATIN SMALL LETTER E,6546,2,"2017,2018",5960,586
mlu,Latn,mlu_Latn,To'abaita,n,Ll,LATIN SMALL LETTER N,5461,2,"2017,2018",5010,451
mlu,Latn,mlu_Latn,To'abaita,l,Ll,LATIN SMALL LETTER L,5373,2,"2017,2018",4861,512
mlu,Latn,mlu_Latn,To'abaita,t,Ll,LATIN SMALL LETTER T,4765,2,"2017,2018",4403,362
mlu,Latn,mlu_Latn,To'abaita,k,Ll,LATIN SMALL LETTER K,4600,2,"2017,2018",4195,405
mlu,Latn,mlu_Latn,To'abaita,u,Ll,LATIN SMALL LETTER U,4306,2,"2017,2018",3896,410
mlu,Latn,mlu_Latn,To'abaita,r,Ll,LATIN SMALL LETTER R,3022,2,"2017,2018",2700,322
mlu,Latn,mlu_Latn,To'abaita,s,Ll,LATIN SMALL LETTER S,2852,2,"2017,2018",2572,280
mlu,Latn,mlu_Latn,To'abaita,m,Ll,LATIN SMALL LETTER M,2713,2,"2017,2018",2473,240
mlu,Latn,mlu_Latn,To'abaita,ʼ,Lm,MODIFIER LETTER APOSTROPHE,2317,2,"2017,2018",1963,354
mlu,Latn,mlu_Latn,To'abaita,f,Ll,LATIN SMALL LETTER F,2156,2,"2017,2018",1979,177
mlu,Latn,mlu_Latn,To'abaita,h,Ll,LATIN SMALL LETTER H,1851,2,"2017,2018",1739,112
mlu,Latn,mlu_Latn,To'abaita,b,Ll,LATIN SMALL LETTER B,1712,2,"2017,2018",1577,135
