iso_639_3,script,language_code,language_name,character,unicode_category,unicode_name,total_frequency_all_time,time_periods_with_data_count,time_periods_list,year_2022_frequency
nwx,Deva,nwx_Deva,Middle Newar, ,Zs,SPACE,618,1,2022,618
nwx,Deva,nwx_Deva,Middle Newar,ा,Mc,DEVANAGARI VOWEL SIGN AA,307,1,2022,307
nwx,Deva,nwx_Deva,Middle Newar,्,Mn,DEVANAGARI SIGN VIRAMA,254,1,2022,254
nwx,Deva,nwx_Deva,Middle Newar,य,Lo,DEVANAGARI LETTER YA,240,1,2022,240
nwx,Deva,nwx_Deva,Middle Newar,ं,Mn,DEVANAGARI SIGN ANUSVARA,146,1,2022,146
nwx,Deva,nwx_Deva,Middle Newar,न,Lo,DEVANAGARI LETTER NA,146,1,2022,146
nwx,Deva,nwx_Deva,Middle Newar,ु,Mn,DEVANAGARI VOWEL SIGN U,138,1,2022,138
nwx,Deva,nwx_Deva,Middle Newar,म,Lo,DEVANAGARI LETTER MA,136,1,2022,136
nwx,Deva,nwx_Deva,Middle Newar,ि,Mc,DEVANAGARI VOWEL SIGN I,124,1,2022,124
nwx,Deva,nwx_Deva,Middle Newar,व,Lo,DEVANAGARI LETTER VA,112,1,2022,112
nwx,Deva,nwx_Deva,Middle Newar,ः,Mc,DEVANAGARI SIGN VISARGA,110,1,2022,110
nwx,Deva,nwx_Deva,Middle Newar,क,Lo,DEVANAGARI LETTER KA,98,1,2022,98
nwx,Deva,nwx_Deva,Middle Newar,स,Lo,DEVANAGARI LETTER SA,92,1,2022,92
nwx,Deva,nwx_Deva,Middle Newar,ह,Lo,DEVANAGARI LETTER HA,84,1,2022,84
nwx,Deva,nwx_Deva,Middle Newar,त,Lo,DEVANAGARI LETTER TA,83,1,2022,83
nwx,Deva,nwx_Deva,Middle Newar,े,Mn,DEVANAGARI VOWEL SIGN E,81,1,2022,81
nwx,Deva,nwx_Deva,Middle Newar,ज,Lo,DEVANAGARI LETTER JA,75,1,2022,75
nwx,Deva,nwx_Deva,Middle Newar,ल,Lo,DEVANAGARI LETTER LA,71,1,2022,71
nwx,Deva,nwx_Deva,Middle Newar,ग,Lo,DEVANAGARI LETTER GA,67,1,2022,67
nwx,Deva,nwx_Deva,Middle Newar,ख,Lo,DEVANAGARI LETTER KHA,62,1,2022,62
nwx,Deva,nwx_Deva,Middle Newar,र,Lo,DEVANAGARI LETTER RA,61,1,2022,61
nwx,Deva,nwx_Deva,Middle Newar,इ,Lo,DEVANAGARI LETTER I,52,1,2022,52
nwx,Deva,nwx_Deva,Middle Newar,द,Lo,DEVANAGARI LETTER DA,52,1,2022,52
nwx,Deva,nwx_Deva,Middle Newar,ू,Mn,DEVANAGARI VOWEL SIGN UU,47,1,2022,47
nwx,Deva,nwx_Deva,Middle Newar,।,Po,DEVANAGARI DANDA,47,1,2022,47
nwx,Deva,nwx_Deva,Middle Newar,प,Lo,DEVANAGARI LETTER PA,46,1,2022,46
nwx,Deva,nwx_Deva,Middle Newar,थ,Lo,DEVANAGARI LETTER THA,41,1,2022,41
nwx,Deva,nwx_Deva,Middle Newar,ी,Mc,DEVANAGARI VOWEL SIGN II,41,1,2022,41
nwx,Deva,nwx_Deva,Middle Newar,ध,Lo,DEVANAGARI LETTER DHA,35,1,2022,35
nwx,Deva,nwx_Deva,Middle Newar,ब,Lo,DEVANAGARI LETTER BA,33,1,2022,33
nwx,Deva,nwx_Deva,Middle Newar,छ,Lo,DEVANAGARI LETTER CHA,30,1,2022,30
nwx,Deva,nwx_Deva,Middle Newar,श,Lo,DEVANAGARI LETTER SHA,30,1,2022,30
