iso_639_3,script,language_code,language_name,character,unicode_category,unicode_name,total_frequency_all_time,time_periods_with_data_count,time_periods_list,year_2018_frequency,year_2019_frequency,year_2022_frequency
nvm,Latn,nvm_Latn,Namiae, ,Zs,SPACE,15606,3,"2018,2019,2022",12264,899,2443
nvm,Latn,nvm_Latn,Namiae,a,Ll,LATIN SMALL LETTER A,10044,3,"2018,2019,2022",7835,628,1581
nvm,Latn,nvm_Latn,Namiae,i,Ll,LATIN SMALL LETTER I,9410,3,"2018,2019,2022",7270,582,1558
nvm,Latn,nvm_Latn,Namiae,e,Ll,LATIN SMALL LETTER E,5781,3,"2018,2019,2022",4591,286,904
nvm,Latn,nvm_Latn,Namiae,u,Ll,LATIN SMALL LETTER U,5326,3,"2018,2019,2022",4121,350,855
nvm,Latn,nvm_Latn,Namiae,n,Ll,LATIN SMALL LETTER N,4950,3,"2018,2019,2022",3873,300,777
nvm,Latn,nvm_Latn,Namiae,o,Ll,LATIN SMALL LETTER O,4843,3,"2018,2019,2022",3867,200,776
nvm,Latn,nvm_Latn,Namiae,j,Ll,LATIN SMALL LETTER J,3629,3,"2018,2019,2022",2810,217,602
nvm,Latn,nvm_Latn,Namiae,r,Ll,LATIN SMALL LETTER R,3462,3,"2018,2019,2022",2685,215,562
nvm,Latn,nvm_Latn,Namiae,k,Ll,LATIN SMALL LETTER K,3297,3,"2018,2019,2022",2587,188,522
nvm,Latn,nvm_Latn,Namiae,f,Ll,LATIN SMALL LETTER F,3018,3,"2018,2019,2022",2399,163,456
nvm,Latn,nvm_Latn,Namiae,m,Ll,LATIN SMALL LETTER M,2696,3,"2018,2019,2022",2112,171,413
nvm,Latn,nvm_Latn,Namiae,v,Ll,LATIN SMALL LETTER V,2313,3,"2018,2019,2022",1830,103,380
nvm,Latn,nvm_Latn,Namiae,b,Ll,LATIN SMALL LETTER B,1899,3,"2018,2019,2022",1553,88,258
nvm,Latn,nvm_Latn,Namiae,g,Ll,LATIN SMALL LETTER G,1754,3,"2018,2019,2022",1402,99,253
nvm,Latn,nvm_Latn,Namiae,s,Ll,LATIN SMALL LETTER S,1363,3,"2018,2019,2022",1099,73,191
nvm,Latn,nvm_Latn,Namiae,d,Ll,LATIN SMALL LETTER D,1235,3,"2018,2019,2022",963,64,208
nvm,Latn,nvm_Latn,Namiae,.,Po,FULL STOP,859,3,"2018,2019,2022",679,47,133
nvm,Latn,nvm_Latn,Namiae,R,Lu,LATIN CAPITAL LETTER R,437,3,"2018,2019,2022",358,12,67
nvm,Latn,nvm_Latn,Namiae,t,Ll,LATIN SMALL LETTER T,427,3,"2018,2019,2022",369,23,35
nvm,Latn,nvm_Latn,Namiae,G,Lu,LATIN CAPITAL LETTER G,425,3,"2018,2019,2022",344,10,71
nvm,Latn,nvm_Latn,Namiae,1,Nd,DIGIT ONE,215,3,"2018,2019,2022",151,14,50
nvm,Latn,nvm_Latn,Namiae,K,Lu,LATIN CAPITAL LETTER K,207,2,"2018,2022",163,0,44
nvm,Latn,nvm_Latn,Namiae,I,Lu,LATIN CAPITAL LETTER I,201,3,"2018,2019,2022",152,24,25
nvm,Latn,nvm_Latn,Namiae,J,Lu,LATIN CAPITAL LETTER J,199,3,"2018,2019,2022",144,21,34
nvm,Latn,nvm_Latn,Namiae,E,Lu,LATIN CAPITAL LETTER E,195,3,"2018,2019,2022",156,17,22
nvm,Latn,nvm_Latn,Namiae,h,Ll,LATIN SMALL LETTER H,175,1,2018,175,0,0
nvm,Latn,nvm_Latn,Namiae,z,Ll,LATIN SMALL LETTER Z,147,3,"2018,2019,2022",109,8,30
nvm,Latn,nvm_Latn,Namiae,B,Lu,LATIN CAPITAL LETTER B,132,3,"2018,2019,2022",102,17,13
nvm,Latn,nvm_Latn,Namiae,2,Nd,DIGIT TWO,131,3,"2018,2019,2022",100,10,21
nvm,Latn,nvm_Latn,Namiae,F,Lu,LATIN CAPITAL LETTER F,115,3,"2018,2019,2022",72,6,37
nvm,Latn,nvm_Latn,Namiae,l,Ll,LATIN SMALL LETTER L,109,1,2018,109,0,0
nvm,Latn,nvm_Latn,Namiae,V,Lu,LATIN CAPITAL LETTER V,106,2,"2018,2022",104,0,2
nvm,Latn,nvm_Latn,Namiae,",",Po,COMMA,101,3,"2018,2019,2022",83,13,5
nvm,Latn,nvm_Latn,Namiae,N,Lu,LATIN CAPITAL LETTER N,95,3,"2018,2019,2022",75,8,12
nvm,Latn,nvm_Latn,Namiae,S,Lu,LATIN CAPITAL LETTER S,81,2,"2018,2022",75,0,6
nvm,Latn,nvm_Latn,Namiae,T,Lu,LATIN CAPITAL LETTER T,80,2,"2018,2022",62,0,18
nvm,Latn,nvm_Latn,Namiae,c,Ll,LATIN SMALL LETTER C,64,1,2018,64,0,0
nvm,Latn,nvm_Latn,Namiae,A,Lu,LATIN CAPITAL LETTER A,63,3,"2018,2019,2022",43,7,13
nvm,Latn,nvm_Latn,Namiae,p,Ll,LATIN SMALL LETTER P,63,1,2018,63,0,0
nvm,Latn,nvm_Latn,Namiae,3,Nd,DIGIT THREE,60,3,"2018,2019,2022",45,6,9
nvm,Latn,nvm_Latn,Namiae,y,Ll,LATIN SMALL LETTER Y,46,1,2018,46,0,0
nvm,Latn,nvm_Latn,Namiae,U,Lu,LATIN CAPITAL LETTER U,44,2,"2018,2022",43,0,1
nvm,Latn,nvm_Latn,Namiae,8,Nd,DIGIT EIGHT,42,3,"2018,2019,2022",34,2,6
nvm,Latn,nvm_Latn,Namiae,4,Nd,DIGIT FOUR,39,3,"2018,2019,2022",25,2,12
nvm,Latn,nvm_Latn,Namiae,5,Nd,DIGIT FIVE,37,3,"2018,2019,2022",25,2,10
nvm,Latn,nvm_Latn,Namiae,w,Ll,LATIN SMALL LETTER W,36,1,2018,36,0,0
nvm,Latn,nvm_Latn,Namiae,H,Lu,LATIN CAPITAL LETTER H,36,1,2018,36,0,0
nvm,Latn,nvm_Latn,Namiae,0,Nd,DIGIT ZERO,34,3,"2018,2019,2022",25,2,7
nvm,Latn,nvm_Latn,Namiae,6,Nd,DIGIT SIX,33,3,"2018,2019,2022",25,2,6
nvm,Latn,nvm_Latn,Namiae,7,Nd,DIGIT SEVEN,31,3,"2018,2019,2022",24,2,5
nvm,Latn,nvm_Latn,Namiae,-,Pd,HYPHEN-MINUS,30,3,"2018,2019,2022",21,1,8
nvm,Latn,nvm_Latn,Namiae,C,Lu,LATIN CAPITAL LETTER C,30,1,2018,30,0,0
nvm,Latn,nvm_Latn,Namiae,9,Nd,DIGIT NINE,27,3,"2018,2019,2022",21,2,4
nvm,Latn,nvm_Latn,Namiae,:,Po,COLON,27,2,"2018,2022",9,0,18
nvm,Latn,nvm_Latn,Namiae,*,Po,ASTERISK,27,1,2018,27,0,0
nvm,Latn,nvm_Latn,Namiae,M,Lu,LATIN CAPITAL LETTER M,24,3,"2018,2019,2022",14,7,3
nvm,Latn,nvm_Latn,Namiae,P,Lu,LATIN CAPITAL LETTER P,19,1,2018,19,0,0
nvm,Latn,nvm_Latn,Namiae,x,Ll,LATIN SMALL LETTER X,18,1,2018,18,0,0
nvm,Latn,nvm_Latn,Namiae,W,Lu,LATIN CAPITAL LETTER W,18,1,2018,18,0,0
nvm,Latn,nvm_Latn,Namiae,',Po,APOSTROPHE,18,1,2018,18,0,0
nvm,Latn,nvm_Latn,Namiae,D,Lu,LATIN CAPITAL LETTER D,14,1,2018,14,0,0
nvm,Latn,nvm_Latn,Namiae,(,Ps,LEFT PARENTHESIS,10,2,"2018,2019",4,6,0
nvm,Latn,nvm_Latn,Namiae,),Pe,RIGHT PARENTHESIS,10,2,"2018,2019",4,6,0
nvm,Latn,nvm_Latn,Namiae,q,Ll,LATIN SMALL LETTER Q,9,1,2018,9,0,0
nvm,Latn,nvm_Latn,Namiae,L,Lu,LATIN CAPITAL LETTER L,9,1,2018,9,0,0
nvm,Latn,nvm_Latn,Namiae,`,Sk,GRAVE ACCENT,9,1,2018,9,0,0
nvm,Latn,nvm_Latn,Namiae,©,So,COPYRIGHT SIGN,9,1,2018,9,0,0
nvm,Latn,nvm_Latn,Namiae,–,Pd,EN DASH,6,1,2022,0,0,6
nvm,Latn,nvm_Latn,Namiae,?,Po,QUESTION MARK,5,1,2018,5,0,0
nvm,Latn,nvm_Latn,Namiae,O,Lu,LATIN CAPITAL LETTER O,3,2,"2019,2022",0,1,2
nvm,Latn,nvm_Latn,Namiae,Z,Lu,LATIN CAPITAL LETTER Z,2,1,2018,2,0,0
