iso_639_3,script,language_code,language_name,character,unicode_category,unicode_name,total_frequency_all_time,time_periods_with_data_count,time_periods_list,year_2018_frequency,year_2021_frequency,year_2023_frequency
log,Latn,log_Latn,Logo, ,Zs,SPACE,2836,3,"2018,2021,2023",435,2307,94
log,Latn,log_Latn,Logo,ɨ,Ll,LATIN SMALL LETTER I WITH STROKE,1120,3,"2018,2021,2023",196,879,45
log,Latn,log_Latn,Logo,d,Ll,LATIN SMALL LETTER D,822,3,"2018,2021,2023",124,671,27
log,Latn,log_Latn,Logo,à,Ll,LATIN SMALL LETTER A WITH GRAVE,627,3,"2018,2021,2023",101,508,18
log,Latn,log_Latn,Logo,r,Ll,LATIN SMALL LETTER R,579,3,"2018,2021,2023",100,465,14
log,Latn,log_Latn,Logo,k,Ll,LATIN SMALL LETTER K,534,3,"2018,2021,2023",100,422,12
log,Latn,log_Latn,Logo,n,Ll,LATIN SMALL LETTER N,531,3,"2018,2021,2023",65,448,18
log,Latn,log_Latn,Logo,a,Ll,LATIN SMALL LETTER A,479,3,"2018,2021,2023",91,375,13
log,Latn,log_Latn,Logo,t,Ll,LATIN SMALL LETTER T,436,3,"2018,2021,2023",71,352,13
log,Latn,log_Latn,Logo,é,Ll,LATIN SMALL LETTER E WITH ACUTE,408,3,"2018,2021,2023",42,355,11
log,Latn,log_Latn,Logo,á,Ll,LATIN SMALL LETTER A WITH ACUTE,399,3,"2018,2021,2023",55,338,6
log,Latn,log_Latn,Logo,h,Ll,LATIN SMALL LETTER H,398,3,"2018,2021,2023",64,321,13
log,Latn,log_Latn,Logo,l,Ll,LATIN SMALL LETTER L,338,3,"2018,2021,2023",37,290,11
log,Latn,log_Latn,Logo,m,Ll,LATIN SMALL LETTER M,323,3,"2018,2021,2023",51,257,15
log,Latn,log_Latn,Logo,ò,Ll,LATIN SMALL LETTER O WITH GRAVE,277,3,"2018,2021,2023",32,234,11
log,Latn,log_Latn,Logo,ó,Ll,LATIN SMALL LETTER O WITH ACUTE,268,3,"2018,2021,2023",47,211,10
log,Latn,log_Latn,Logo,o,Ll,LATIN SMALL LETTER O,261,3,"2018,2021,2023",35,219,7
log,Latn,log_Latn,Logo,y,Ll,LATIN SMALL LETTER Y,213,3,"2018,2021,2023",39,171,3
log,Latn,log_Latn,Logo,s,Ll,LATIN SMALL LETTER S,196,3,"2018,2021,2023",33,158,5
