iso_639_3,script,language_code,language_name,character,unicode_category,unicode_name,total_frequency_all_time,time_periods_with_data_count,time_periods_list,year_2013_frequency,year_2014_frequency,year_2017_frequency,year_2018_frequency,year_2019_frequency,year_2020_frequency,year_2021_frequency,year_2022_frequency,year_2023_frequency,year_2024_frequency
tcy,Knda,tcy_Knda,Tulu, ,Zs,SPACE,511079,10,"2013,2014,2017,2018,2019,2020,2021,2022,2023,2024",4231,20279,25946,48329,73301,50464,90292,75513,61419,61305
tcy,Knda,tcy_Knda,Tulu,್,Mn,KANNADA SIGN VIRAMA,451611,10,"2013,2014,2017,2018,2019,2020,2021,2022,2023,2024",2733,23505,24138,48523,64939,44436,72628,64567,51614,54528
tcy,Knda,tcy_Knda,Tulu,ಾ,Mc,KANNADA VOWEL SIGN AA,203504,10,"2013,2014,2017,2018,2019,2020,2021,2022,2023,2024",1348,15480,10153,25734,29825,20244,26645,28616,24817,20642
tcy,Knda,tcy_Knda,Tulu,ಿ,Mn,KANNADA VOWEL SIGN I,170206,10,"2013,2014,2017,2018,2019,2020,2021,2022,2023,2024",902,6378,8773,16559,25001,16343,28126,25316,21989,20819
tcy,Knda,tcy_Knda,Tulu,ರ,Lo,KANNADA LETTER RA,169183,10,"2013,2014,2017,2018,2019,2020,2021,2022,2023,2024",946,5908,7741,14451,23039,15698,30167,25416,21649,24168
tcy,Knda,tcy_Knda,Tulu,ೆ,Mn,KANNADA VOWEL SIGN E,152828,10,"2013,2014,2017,2018,2019,2020,2021,2022,2023,2024",819,5222,7195,13701,21351,14619,30117,24726,17667,17411
tcy,Knda,tcy_Knda,Tulu,ು,Mc,KANNADA VOWEL SIGN U,141900,10,"2013,2014,2017,2018,2019,2020,2021,2022,2023,2024",704,2238,6801,9440,18881,13496,34021,23874,17883,14562
tcy,Knda,tcy_Knda,Tulu,ನ,Lo,KANNADA LETTER NA,141452,10,"2013,2014,2017,2018,2019,2020,2021,2022,2023,2024",791,4088,6883,12166,19842,13480,28293,21788,17550,16571
tcy,Knda,tcy_Knda,Tulu,ತ,Lo,KANNADA LETTER TA,139885,10,"2013,2014,2017,2018,2019,2020,2021,2022,2023,2024",893,5956,6641,13340,19548,13588,25111,21096,17556,16156
tcy,Knda,tcy_Knda,Tulu,ಕ,Lo,KANNADA LETTER KA,135278,10,"2013,2014,2017,2018,2019,2020,2021,2022,2023,2024",786,5821,6878,13523,20489,13495,22110,19148,16878,16150
tcy,Knda,tcy_Knda,Tulu,ಂ,Mc,KANNADA SIGN ANUSVARA,126707,10,"2013,2014,2017,2018,2019,2020,2021,2022,2023,2024",647,7803,6543,14735,18765,12749,20715,18859,13187,12704
tcy,Knda,tcy_Knda,Tulu,ಲ,Lo,KANNADA LETTER LA,122347,10,"2013,2014,2017,2018,2019,2020,2021,2022,2023,2024",663,4485,6582,11700,16571,11819,23174,19659,14475,13219
tcy,Knda,tcy_Knda,Tulu,ದ,Lo,KANNADA LETTER DA,114585,10,"2013,2014,2017,2018,2019,2020,2021,2022,2023,2024",443,1848,5618,7509,15027,10172,25523,19348,13767,15330
tcy,Knda,tcy_Knda,Tulu,ಪ,Lo,KANNADA LETTER PA,108498,10,"2013,2014,2017,2018,2019,2020,2021,2022,2023,2024",429,2530,4903,8408,15694,11254,22958,16406,12792,13124
