iso_639_3,script,language_code,language_name,character,unicode_category,unicode_name,total_frequency_all_time,time_periods_with_data_count,time_periods_list,year_2013_frequency,year_2017_frequency,year_2018_frequency,year_2019_frequency,year_2020_frequency,year_2021_frequency,year_2022_frequency,year_2024_frequency
koo,Latn,koo_Latn,Konzo,a,Ll,LATIN SMALL LETTER A,573257,8,"2013,2017,2018,2019,2020,2021,2022,2024",1712,401159,156834,458,5107,94,6150,1743
koo,Latn,koo_Latn,Konzo, ,Zs,SPACE,497411,8,"2013,2017,2018,2019,2020,2021,2022,2024",1838,346876,133971,379,4583,85,7915,1764
koo,Latn,koo_Latn,Konzo,i,Ll,LATIN SMALL LETTER I,345559,8,"2013,2017,2018,2019,2020,2021,2022,2024",1677,240540,94973,233,3108,59,3662,1307
koo,Latn,koo_Latn,Konzo,e,Ll,LATIN SMALL LETTER E,259609,8,"2013,2017,2018,2019,2020,2021,2022,2024",1321,179837,69520,206,2418,72,5038,1197
koo,Latn,koo_Latn,Konzo,h,Ll,LATIN SMALL LETTER H,207614,8,"2013,2017,2018,2019,2020,2021,2022,2024",940,145995,55744,191,2061,29,1973,681
koo,Latn,koo_Latn,Konzo,n,Ll,LATIN SMALL LETTER N,205195,8,"2013,2017,2018,2019,2020,2021,2022,2024",977,142716,55758,149,1922,54,2885,734
koo,Latn,koo_Latn,Konzo,u,Ll,LATIN SMALL LETTER U,197465,8,"2013,2017,2018,2019,2020,2021,2022,2024",848,138415,52763,189,1847,34,2556,813
koo,Latn,koo_Latn,Konzo,b,Ll,LATIN SMALL LETTER B,189558,8,"2013,2017,2018,2019,2020,2021,2022,2024",848,132639,52091,161,1768,27,1464,560
koo,Latn,koo_Latn,Konzo,k,Ll,LATIN SMALL LETTER K,179417,8,"2013,2017,2018,2019,2020,2021,2022,2024",767,126030,48874,155,1744,47,1119,681
koo,Latn,koo_Latn,Konzo,o,Ll,LATIN SMALL LETTER O,163628,8,"2013,2017,2018,2019,2020,2021,2022,2024",1159,113183,44055,113,1656,53,2561,848
koo,Latn,koo_Latn,Konzo,y,Ll,LATIN SMALL LETTER Y,162220,8,"2013,2017,2018,2019,2020,2021,2022,2024",609,113972,44184,106,1381,39,1204,725
koo,Latn,koo_Latn,Konzo,m,Ll,LATIN SMALL LETTER M,134636,8,"2013,2017,2018,2019,2020,2021,2022,2024",545,93770,36693,99,1098,19,1904,508
koo,Latn,koo_Latn,Konzo,r,Ll,LATIN SMALL LETTER R,133510,8,"2013,2017,2018,2019,2020,2021,2022,2024",676,92609,35815,95,1170,25,2553,567
koo,Latn,koo_Latn,Konzo,w,Ll,LATIN SMALL LETTER W,132710,8,"2013,2017,2018,2019,2020,2021,2022,2024",475,93340,36022,105,1216,24,1063,465
koo,Latn,koo_Latn,Konzo,l,Ll,LATIN SMALL LETTER L,102206,8,"2013,2017,2018,2019,2020,2021,2022,2024",471,70614,27628,86,964,31,2093,319
koo,Latn,koo_Latn,Konzo,t,Ll,LATIN SMALL LETTER T,98152,8,"2013,2017,2018,2019,2020,2021,2022,2024",407,67158,26626,72,965,13,2538,373
koo,Latn,koo_Latn,Konzo,g,Ll,LATIN SMALL LETTER G,89471,8,"2013,2017,2018,2019,2020,2021,2022,2024",331,62745,24174,67,775,27,1038,314
koo,Latn,koo_Latn,Konzo,s,Ll,LATIN SMALL LETTER S,82816,8,"2013,2017,2018,2019,2020,2021,2022,2024",350,56369,21899,73,777,22,2722,604
koo,Latn,koo_Latn,Konzo,’,Pf,RIGHT SINGLE QUOTATION MARK,57328,8,"2013,2017,2018,2019,2020,2021,2022,2024",8,40490,15716,50,421,2,426,215
koo,Latn,koo_Latn,Konzo,.,Po,FULL STOP,43359,8,"2013,2017,2018,2019,2020,2021,2022,2024",130,30123,11683,54,426,6,871,66
koo,Latn,koo_Latn,Konzo,d,Ll,LATIN SMALL LETTER D,42998,8,"2013,2017,2018,2019,2020,2021,2022,2024",283,29462,11390,26,445,7,1199,186
koo,Latn,koo_Latn,Konzo,",",Po,COMMA,31859,7,"2013,2017,2018,2019,2020,2022,2024",124,22524,8376,23,300,0,379,133
koo,Latn,koo_Latn,Konzo,A,Lu,LATIN CAPITAL LETTER A,19653,8,"2013,2017,2018,2019,2020,2021,2022,2024",30,13484,5689,6,215,1,126,102
koo,Latn,koo_Latn,Konzo,E,Lu,LATIN CAPITAL LETTER E,18355,8,"2013,2017,2018,2019,2020,2021,2022,2024",57,12958,4902,8,182,3,124,121
koo,Latn,koo_Latn,Konzo,Y,Lu,LATIN CAPITAL LETTER Y,17305,7,"2013,2017,2018,2019,2020,2022,2024",10,12678,4434,14,138,0,3,28
koo,Latn,koo_Latn,Konzo,N,Lu,LATIN CAPITAL LETTER N,16392,8,"2013,2017,2018,2019,2020,2021,2022,2024",26,11646,4481,5,116,1,90,27
koo,Latn,koo_Latn,Konzo,1,Nd,DIGIT ONE,14872,6,"2013,2017,2018,2019,2020,2024",13,10574,4016,29,197,0,0,43
koo,Latn,koo_Latn,Konzo,:,Po,COLON,11121,7,"2013,2017,2018,2019,2020,2022,2024",1,7877,3022,13,130,0,40,38
koo,Latn,koo_Latn,Konzo,z,Ll,LATIN SMALL LETTER Z,10845,8,"2013,2017,2018,2019,2020,2021,2022,2024",43,7405,3211,5,93,2,64,22
koo,Latn,koo_Latn,Konzo,O,Lu,LATIN CAPITAL LETTER O,10788,8,"2013,2017,2018,2019,2020,2021,2022,2024",38,7466,3063,5,86,3,72,55
koo,Latn,koo_Latn,Konzo,M,Lu,LATIN CAPITAL LETTER M,9359,7,"2013,2017,2018,2019,2020,2022,2024",12,6738,2338,4,162,0,89,16
koo,Latn,koo_Latn,Konzo,?,Po,QUESTION MARK,9355,7,"2017,2018,2019,2020,2021,2022,2024",0,6775,2412,2,107,1,53,5
koo,Latn,koo_Latn,Konzo,B,Lu,LATIN CAPITAL LETTER B,9166,8,"2013,2017,2018,2019,2020,2021,2022,2024",37,6460,2512,6,89,3,26,33
koo,Latn,koo_Latn,Konzo,K,Lu,LATIN CAPITAL LETTER K,8312,8,"2013,2017,2018,2019,2020,2021,2022,2024",27,5983,2100,4,80,3,94,21
koo,Latn,koo_Latn,Konzo,v,Ll,LATIN SMALL LETTER V,8133,8,"2013,2017,2018,2019,2020,2021,2022,2024",7,5507,2101,10,117,2,363,26
koo,Latn,koo_Latn,Konzo,2,Nd,DIGIT TWO,7588,6,"2013,2017,2018,2019,2020,2024",13,5308,2100,11,113,0,0,43
koo,Latn,koo_Latn,Konzo,I,Lu,LATIN CAPITAL LETTER I,7070,7,"2013,2017,2018,2019,2020,2022,2024",36,5023,1798,6,46,0,87,74
koo,Latn,koo_Latn,Konzo,-,Pd,HYPHEN-MINUS,6351,7,"2013,2017,2018,2019,2020,2022,2024",34,4491,1662,8,44,0,46,66
koo,Latn,koo_Latn,Konzo,),Pe,RIGHT PARENTHESIS,6030,7,"2013,2017,2018,2019,2020,2022,2024",30,4220,1635,6,79,0,9,51
koo,Latn,koo_Latn,Konzo,(,Ps,LEFT PARENTHESIS,6030,7,"2013,2017,2018,2019,2020,2022,2024",30,4222,1635,6,79,0,9,49
koo,Latn,koo_Latn,Konzo,S,Lu,LATIN CAPITAL LETTER S,5332,7,"2013,2017,2018,2020,2021,2022,2024",19,3527,1514,0,43,2,180,47
koo,Latn,koo_Latn,Konzo,T,Lu,LATIN CAPITAL LETTER T,4972,8,"2013,2017,2018,2019,2020,2021,2022,2024",6,3451,1331,3,60,1,105,15
koo,Latn,koo_Latn,Konzo,3,Nd,DIGIT THREE,4753,6,"2013,2017,2018,2019,2020,2024",5,3393,1264,7,68,0,0,16
koo,Latn,koo_Latn,Konzo,H,Lu,LATIN CAPITAL LETTER H,4355,6,"2013,2017,2018,2020,2022,2024",16,2878,1363,0,46,0,33,19
koo,Latn,koo_Latn,Konzo,W,Lu,LATIN CAPITAL LETTER W,4336,8,"2013,2017,2018,2019,2020,2021,2022,2024",3,3070,1151,2,31,3,47,29
koo,Latn,koo_Latn,Konzo,4,Nd,DIGIT FOUR,3998,6,"2013,2017,2018,2019,2020,2024",3,2919,1015,7,45,0,0,9
koo,Latn,koo_Latn,Konzo,0,Nd,DIGIT ZERO,3831,6,"2013,2017,2018,2019,2020,2024",4,2574,983,4,38,0,0,228
koo,Latn,koo_Latn,Konzo,“,Pi,LEFT DOUBLE QUOTATION MARK,3778,6,"2017,2018,2019,2020,2022,2024",0,2643,974,5,49,0,92,15
koo,Latn,koo_Latn,Konzo,”,Pf,RIGHT DOUBLE QUOTATION MARK,3760,6,"2017,2018,2019,2020,2022,2024",0,2632,969,5,49,0,90,15
koo,Latn,koo_Latn,Konzo,5,Nd,DIGIT FIVE,3455,6,"2013,2017,2018,2019,2020,2024",3,2461,931,2,38,0,0,20
koo,Latn,koo_Latn,Konzo,L,Lu,LATIN CAPITAL LETTER L,3266,6,"2013,2017,2018,2020,2022,2024",8,2162,947,0,29,0,103,17
koo,Latn,koo_Latn,Konzo,U,Lu,LATIN CAPITAL LETTER U,3004,6,"2013,2017,2018,2020,2022,2024",18,1983,868,0,36,0,34,65
koo,Latn,koo_Latn,Konzo,R,Lu,LATIN CAPITAL LETTER R,2950,6,"2013,2017,2018,2020,2022,2024",11,2174,678,0,23,0,5,59
koo,Latn,koo_Latn,Konzo,p,Ll,LATIN SMALL LETTER P,2944,7,"2013,2017,2018,2020,2021,2022,2024",37,1477,627,0,28,2,703,70
