iso_639_3,script,language_code,language_name,character,unicode_category,unicode_name,total_frequency_all_time,time_periods_with_data_count,time_periods_list,year_2017_frequency,year_2018_frequency,year_2019_frequency,year_2020_frequency,year_2021_frequency,year_2022_frequency
etr,Latn,etr_Latn,Edolo, ,Zs,SPACE,80287,6,"2017,2018,2019,2020,2021,2022",5915,55827,3698,1200,8944,4703
etr,Latn,etr_Latn,Edolo,a,Ll,LATIN SMALL LETTER A,77335,6,"2017,2018,2019,2020,2021,2022",5966,51632,3999,1161,9715,4862
etr,Latn,etr_Latn,Edolo,e,Ll,LATIN SMALL LETTER E,45061,6,"2017,2018,2019,2020,2021,2022",3665,32809,2196,745,3836,1810
etr,Latn,etr_Latn,Edolo,l,Ll,LATIN SMALL LETTER L,40828,6,"2017,2018,2019,2020,2021,2022",3435,29596,2174,639,3395,1589
etr,Latn,etr_Latn,Edolo,i,Ll,LATIN SMALL LETTER I,40444,6,"2017,2018,2019,2020,2021,2022",2860,27428,1864,518,5108,2666
etr,Latn,etr_Latn,Edolo,o,Ll,LATIN SMALL LETTER O,34225,6,"2017,2018,2019,2020,2021,2022",2759,23773,1829,436,3619,1809
etr,Latn,etr_Latn,Edolo,d,Ll,LATIN SMALL LETTER D,24186,6,"2017,2018,2019,2020,2021,2022",1944,15899,1326,379,2993,1645
etr,Latn,etr_Latn,Edolo,m,Ll,LATIN SMALL LETTER M,23269,6,"2017,2018,2019,2020,2021,2022",1976,15806,1375,354,2488,1270
etr,Latn,etr_Latn,Edolo,s,Ll,LATIN SMALL LETTER S,20158,6,"2017,2018,2019,2020,2021,2022",1424,14710,788,312,1936,988
etr,Latn,etr_Latn,Edolo,g,Ll,LATIN SMALL LETTER G,17999,6,"2017,2018,2019,2020,2021,2022",1325,12088,883,221,2263,1219
etr,Latn,etr_Latn,Edolo,n,Ll,LATIN SMALL LETTER N,13263,6,"2017,2018,2019,2020,2021,2022",855,9160,558,173,1694,823
etr,Latn,etr_Latn,Edolo,b,Ll,LATIN SMALL LETTER B,11504,6,"2017,2018,2019,2020,2021,2022",812,8022,540,178,1359,593
etr,Latn,etr_Latn,Edolo,u,Ll,LATIN SMALL LETTER U,10882,6,"2017,2018,2019,2020,2021,2022",643,6360,356,117,2190,1216
etr,Latn,etr_Latn,Edolo,h,Ll,LATIN SMALL LETTER H,10121,6,"2017,2018,2019,2020,2021,2022",611,7489,454,90,1029,448
etr,Latn,etr_Latn,Edolo,ä,Ll,LATIN SMALL LETTER A WITH DIAERESIS,8943,5,"2017,2018,2019,2020,2021",805,7214,513,191,220,0
etr,Latn,etr_Latn,Edolo,f,Ll,LATIN SMALL LETTER F,6383,6,"2017,2018,2019,2020,2021,2022",451,4533,325,70,680,324
etr,Latn,etr_Latn,Edolo,",",Po,COMMA,6094,6,"2017,2018,2019,2020,2021,2022",537,4328,310,129,506,284
