iso_639_3,script,language_code,language_name,character,unicode_category,unicode_name,total_frequency_all_time,time_periods_with_data_count,time_periods_list,year_2013_frequency,year_2018_frequency,year_2019_frequency,year_2021_frequency,year_2022_frequency,year_2023_frequency
lcm,Latn,lcm_Latn,Tungag, ,Zs,SPACE,292509,6,"2013,2018,2019,2021,2022,2023",471,280396,1319,5488,1817,3018
lcm,Latn,lcm_Latn,Tungag,a,Ll,LATIN SMALL LETTER A,242173,6,"2013,2018,2019,2021,2022,2023",408,230896,1288,5160,1686,2735
lcm,Latn,lcm_Latn,Tungag,i,Ll,LATIN SMALL LETTER I,121377,6,"2013,2018,2019,2021,2022,2023",232,116162,594,2248,795,1346
lcm,Latn,lcm_Latn,Tungag,n,Ll,LATIN SMALL LETTER N,119725,6,"2013,2018,2019,2021,2022,2023",210,114382,627,2389,873,1244
lcm,Latn,lcm_Latn,Tungag,k,Ll,LATIN SMALL LETTER K,77302,6,"2013,2018,2019,2021,2022,2023",138,73688,346,1646,529,955
lcm,Latn,lcm_Latn,Tungag,e,Ll,LATIN SMALL LETTER E,73725,6,"2013,2018,2019,2021,2022,2023",88,71276,282,1133,353,593
lcm,Latn,lcm_Latn,Tungag,o,Ll,LATIN SMALL LETTER O,71783,6,"2013,2018,2019,2021,2022,2023",107,68826,286,1298,497,769
lcm,Latn,lcm_Latn,Tungag,s,Ll,LATIN SMALL LETTER S,60842,6,"2013,2018,2019,2021,2022,2023",88,58585,267,1022,349,531
lcm,Latn,lcm_Latn,Tungag,t,Ll,LATIN SMALL LETTER T,56192,6,"2013,2018,2019,2021,2022,2023",78,54009,273,970,325,537
lcm,Latn,lcm_Latn,Tungag,l,Ll,LATIN SMALL LETTER L,51730,6,"2013,2018,2019,2021,2022,2023",61,49574,227,961,336,571
lcm,Latn,lcm_Latn,Tungag,u,Ll,LATIN SMALL LETTER U,50807,6,"2013,2018,2019,2021,2022,2023",87,48458,224,990,368,680
lcm,Latn,lcm_Latn,Tungag,g,Ll,LATIN SMALL LETTER G,48517,6,"2013,2018,2019,2021,2022,2023",77,46158,257,1100,377,548
lcm,Latn,lcm_Latn,Tungag,r,Ll,LATIN SMALL LETTER R,41682,6,"2013,2018,2019,2021,2022,2023",61,40453,136,514,159,359
lcm,Latn,lcm_Latn,Tungag,m,Ll,LATIN SMALL LETTER M,35790,6,"2013,2018,2019,2021,2022,2023",53,34283,139,648,254,413
lcm,Latn,lcm_Latn,Tungag,p,Ll,LATIN SMALL LETTER P,35234,6,"2013,2018,2019,2021,2022,2023",83,33637,146,662,230,476
lcm,Latn,lcm_Latn,Tungag,v,Ll,LATIN SMALL LETTER V,22858,6,"2013,2018,2019,2021,2022,2023",39,21869,72,419,165,294
lcm,Latn,lcm_Latn,Tungag,",",Po,COMMA,17412,6,"2013,2018,2019,2021,2022,2023",27,16601,115,359,129,181
lcm,Latn,lcm_Latn,Tungag,.,Po,FULL STOP,14413,6,"2013,2018,2019,2021,2022,2023",25,13811,70,268,89,150
lcm,Latn,lcm_Latn,Tungag,h,Ll,LATIN SMALL LETTER H,10928,1,2018,0,10928,0,0,0,0
lcm,Latn,lcm_Latn,Tungag,d,Ll,LATIN SMALL LETTER D,10118,6,"2013,2018,2019,2021,2022,2023",6,9905,23,93,23,68
lcm,Latn,lcm_Latn,Tungag,b,Ll,LATIN SMALL LETTER B,8576,6,"2013,2018,2019,2021,2022,2023",9,8357,21,94,27,68
lcm,Latn,lcm_Latn,Tungag,N,Lu,LATIN CAPITAL LETTER N,5627,6,"2013,2018,2019,2021,2022,2023",6,5374,52,138,24,33
lcm,Latn,lcm_Latn,Tungag,c,Ll,LATIN SMALL LETTER C,4907,2,"2018,2021",0,4905,0,2,0,0
lcm,Latn,lcm_Latn,Tungag,1,Nd,DIGIT ONE,4892,6,"2013,2018,2019,2021,2022,2023",6,4661,22,123,37,43
lcm,Latn,lcm_Latn,Tungag,S,Lu,LATIN CAPITAL LETTER S,4563,6,"2013,2018,2019,2021,2022,2023",3,4434,19,64,17,26
lcm,Latn,lcm_Latn,Tungag,V,Lu,LATIN CAPITAL LETTER V,4179,6,"2013,2018,2019,2021,2022,2023",2,4114,2,38,8,15
lcm,Latn,lcm_Latn,Tungag,I,Lu,LATIN CAPITAL LETTER I,4160,6,"2013,2018,2019,2021,2022,2023",5,3972,34,100,11,38
lcm,Latn,lcm_Latn,Tungag,K,Lu,LATIN CAPITAL LETTER K,4020,6,"2013,2018,2019,2021,2022,2023",6,3832,16,80,27,59
lcm,Latn,lcm_Latn,Tungag,T,Lu,LATIN CAPITAL LETTER T,3764,6,"2013,2018,2019,2021,2022,2023",2,3729,3,13,6,11
lcm,Latn,lcm_Latn,Tungag,A,Lu,LATIN CAPITAL LETTER A,3647,6,"2013,2018,2019,2021,2022,2023",3,3480,15,95,21,33
lcm,Latn,lcm_Latn,Tungag,G,Lu,LATIN CAPITAL LETTER G,3135,6,"2013,2018,2019,2021,2022,2023",5,3012,18,43,13,44
lcm,Latn,lcm_Latn,Tungag,w,Ll,LATIN SMALL LETTER W,3111,2,"2018,2021",0,3109,0,2,0,0
lcm,Latn,lcm_Latn,Tungag,',Po,APOSTROPHE,3056,1,2018,0,3056,0,0,0,0
lcm,Latn,lcm_Latn,Tungag,E,Lu,LATIN CAPITAL LETTER E,3020,5,"2018,2019,2021,2022,2023",0,2976,3,37,1,3
lcm,Latn,lcm_Latn,Tungag,2,Nd,DIGIT TWO,2976,6,"2013,2018,2019,2021,2022,2023",2,2850,17,69,16,22
lcm,Latn,lcm_Latn,Tungag,f,Ll,LATIN SMALL LETTER F,2620,2,"2018,2021",0,2619,0,1,0,0
lcm,Latn,lcm_Latn,Tungag,M,Lu,LATIN CAPITAL LETTER M,2083,6,"2013,2018,2019,2021,2022,2023",7,1967,17,53,11,28
lcm,Latn,lcm_Latn,Tungag,P,Lu,LATIN CAPITAL LETTER P,2019,6,"2013,2018,2019,2021,2022,2023",1,1930,15,46,14,13
lcm,Latn,lcm_Latn,Tungag,y,Ll,LATIN SMALL LETTER Y,1846,2,"2018,2021",0,1845,0,1,0,0
lcm,Latn,lcm_Latn,Tungag,x,Ll,LATIN SMALL LETTER X,1792,2,"2018,2021",0,1791,0,1,0,0
