iso_639_3,script,language_code,language_name,character,unicode_category,unicode_name,total_frequency_all_time,time_periods_with_data_count,time_periods_list,year_2017_frequency,year_2024_frequency
nri,Latn,nri_Latn,Chokri Naga, ,Zs,SPACE,3501,2,"2017,2024",145,3356
nri,Latn,nri_Latn,Chokri Naga,o,Ll,LATIN SMALL LETTER O,2145,2,"2017,2024",58,2087
nri,Latn,nri_Latn,Chokri Naga,ü,Ll,LATIN SMALL LETTER U WITH DIAERESIS,1303,2,"2017,2024",98,1205
nri,Latn,nri_Latn,Chokri Naga,h,Ll,LATIN SMALL LETTER H,1296,2,"2017,2024",62,1234
nri,Latn,nri_Latn,Chokri Naga,k,Ll,LATIN SMALL LETTER K,1268,2,"2017,2024",56,1212
nri,Latn,nri_Latn,Chokri Naga,i,Ll,LATIN SMALL LETTER I,1226,2,"2017,2024",49,1177
nri,Latn,nri_Latn,Chokri Naga,a,Ll,LATIN SMALL LETTER A,1158,2,"2017,2024",30,1128
nri,Latn,nri_Latn,Chokri Naga,e,Ll,LATIN SMALL LETTER E,1045,2,"2017,2024",35,1010
nri,Latn,nri_Latn,Chokri Naga,u,Ll,LATIN SMALL LETTER U,754,2,"2017,2024",22,732
nri,Latn,nri_Latn,Chokri Naga,t,Ll,LATIN SMALL LETTER T,750,2,"2017,2024",24,726
nri,Latn,nri_Latn,Chokri Naga,m,Ll,LATIN SMALL LETTER M,714,2,"2017,2024",24,690
nri,Latn,nri_Latn,Chokri Naga,s,Ll,LATIN SMALL LETTER S,681,2,"2017,2024",18,663
nri,Latn,nri_Latn,Chokri Naga,r,Ll,LATIN SMALL LETTER R,654,2,"2017,2024",15,639
nri,Latn,nri_Latn,Chokri Naga,l,Ll,LATIN SMALL LETTER L,486,2,"2017,2024",17,469
nri,Latn,nri_Latn,Chokri Naga,p,Ll,LATIN SMALL LETTER P,466,2,"2017,2024",21,445
nri,Latn,nri_Latn,Chokri Naga,n,Ll,LATIN SMALL LETTER N,427,2,"2017,2024",19,408
nri,Latn,nri_Latn,Chokri Naga,y,Ll,LATIN SMALL LETTER Y,250,2,"2017,2024",27,223
nri,Latn,nri_Latn,Chokri Naga,",",Po,COMMA,249,2,"2017,2024",7,242
nri,Latn,nri_Latn,Chokri Naga,c,Ll,LATIN SMALL LETTER C,228,2,"2017,2024",8,220
nri,Latn,nri_Latn,Chokri Naga,v,Ll,LATIN SMALL LETTER V,218,2,"2017,2024",8,210
nri,Latn,nri_Latn,Chokri Naga,z,Ll,LATIN SMALL LETTER Z,216,2,"2017,2024",18,198
nri,Latn,nri_Latn,Chokri Naga,d,Ll,LATIN SMALL LETTER D,194,2,"2017,2024",15,179
nri,Latn,nri_Latn,Chokri Naga,b,Ll,LATIN SMALL LETTER B,182,2,"2017,2024",4,178
nri,Latn,nri_Latn,Chokri Naga,w,Ll,LATIN SMALL LETTER W,164,2,"2017,2024",1,163
nri,Latn,nri_Latn,Chokri Naga,ö,Ll,LATIN SMALL LETTER O WITH DIAERESIS,148,1,2024,0,148
nri,Latn,nri_Latn,Chokri Naga,.,Po,FULL STOP,134,2,"2017,2024",8,126
nri,Latn,nri_Latn,Chokri Naga,N,Lu,LATIN CAPITAL LETTER N,131,2,"2017,2024",3,128
nri,Latn,nri_Latn,Chokri Naga,R,Lu,LATIN CAPITAL LETTER R,127,2,"2017,2024",1,126
nri,Latn,nri_Latn,Chokri Naga,g,Ll,LATIN SMALL LETTER G,125,2,"2017,2024",1,124
nri,Latn,nri_Latn,Chokri Naga,f,Ll,LATIN SMALL LETTER F,111,1,2024,0,111
nri,Latn,nri_Latn,Chokri Naga,j,Ll,LATIN SMALL LETTER J,77,1,2024,0,77
nri,Latn,nri_Latn,Chokri Naga,M,Lu,LATIN CAPITAL LETTER M,64,2,"2017,2024",2,62
