iso_639_3,script,language_code,language_name,character,unicode_category,unicode_name,total_frequency_all_time,time_periods_with_data_count,time_periods_list,year_2019_frequency,year_2022_frequency
cul,Latn,cul_Latn,Culina,a,Ll,LATIN SMALL LETTER A,22997,2,"2019,2022",760,22237
cul,Latn,cul_Latn,Culina, ,Zs,SPACE,15156,2,"2019,2022",533,14623
cul,Latn,cul_Latn,Culina,i,Ll,LATIN SMALL LETTER I,15033,2,"2019,2022",480,14553
cul,Latn,cul_Latn,Culina,o,Ll,LATIN SMALL LETTER O,8326,2,"2019,2022",290,8036
cul,Latn,cul_Latn,Culina,n,Ll,LATIN SMALL LETTER N,7806,2,"2019,2022",198,7608
cul,Latn,cul_Latn,Culina,e,Ll,LATIN SMALL LETTER E,6586,2,"2019,2022",213,6373
cul,Latn,cul_Latn,Culina,d,Ll,LATIN SMALL LETTER D,6318,2,"2019,2022",181,6137
cul,Latn,cul_Latn,Culina,s,Ll,LATIN SMALL LETTER S,5742,2,"2019,2022",185,5557
cul,Latn,cul_Latn,Culina,j,Ll,LATIN SMALL LETTER J,5329,2,"2019,2022",123,5206
cul,Latn,cul_Latn,Culina,t,Ll,LATIN SMALL LETTER T,4791,2,"2019,2022",109,4682
cul,Latn,cul_Latn,Culina,r,Ll,LATIN SMALL LETTER R,4524,2,"2019,2022",141,4383
cul,Latn,cul_Latn,Culina,c,Ll,LATIN SMALL LETTER C,4367,2,"2019,2022",185,4182
cul,Latn,cul_Latn,Culina,h,Ll,LATIN SMALL LETTER H,4257,2,"2019,2022",108,4149
cul,Latn,cul_Latn,Culina,u,Ll,LATIN SMALL LETTER U,3778,2,"2019,2022",80,3698
cul,Latn,cul_Latn,Culina,p,Ll,LATIN SMALL LETTER P,3071,2,"2019,2022",137,2934
cul,Latn,cul_Latn,Culina,m,Ll,LATIN SMALL LETTER M,2960,2,"2019,2022",93,2867
cul,Latn,cul_Latn,Culina,q,Ll,LATIN SMALL LETTER Q,1892,2,"2019,2022",40,1852
cul,Latn,cul_Latn,Culina,.,Po,FULL STOP,1737,2,"2019,2022",88,1649
cul,Latn,cul_Latn,Culina,b,Ll,LATIN SMALL LETTER B,1081,2,"2019,2022",97,984
