iso_639_3,script,language_code,language_name,character,unicode_category,unicode_name,total_frequency_all_time,time_periods_with_data_count,time_periods_list,year_2014_frequency,year_2018_frequency,year_2019_frequency
gya,Latn,gya_Latn,Northwest Gbaya, ,Zs,SPACE,2616,3,"2014,2018,2019",1361,65,1190
gya,Latn,gya_Latn,Northwest Gbaya,a,Ll,LATIN SMALL LETTER A,1070,3,"2014,2018,2019",525,32,513
gya,Latn,gya_Latn,Northwest Gbaya,ɛ,Ll,LATIN SMALL LETTER OPEN E,886,3,"2014,2018,2019",496,14,376
gya,Latn,gya_Latn,Northwest Gbaya,n,Ll,LATIN SMALL LETTER N,662,3,"2014,2018,2019",362,21,279
gya,Latn,gya_Latn,Northwest Gbaya,ɔ,Ll,LATIN SMALL LETTER OPEN O,504,3,"2014,2018,2019",226,14,264
gya,Latn,gya_Latn,Northwest Gbaya,i,Ll,LATIN SMALL LETTER I,481,3,"2014,2018,2019",267,12,202
gya,Latn,gya_Latn,Northwest Gbaya,̧,Mn,COMBINING CEDILLA,477,3,"2014,2018,2019",246,11,220
gya,Latn,gya_Latn,Northwest Gbaya,e,Ll,LATIN SMALL LETTER E,401,3,"2014,2018,2019",225,10,166
gya,Latn,gya_Latn,Northwest Gbaya,k,Ll,LATIN SMALL LETTER K,372,3,"2014,2018,2019",194,12,166
gya,Latn,gya_Latn,Northwest Gbaya,o,Ll,LATIN SMALL LETTER O,363,3,"2014,2018,2019",144,11,208
gya,Latn,gya_Latn,Northwest Gbaya,m,Ll,LATIN SMALL LETTER M,349,3,"2014,2018,2019",172,3,174
gya,Latn,gya_Latn,Northwest Gbaya,s,Ll,LATIN SMALL LETTER S,253,3,"2014,2018,2019",130,7,116
gya,Latn,gya_Latn,Northwest Gbaya,t,Ll,LATIN SMALL LETTER T,250,3,"2014,2018,2019",156,12,82
gya,Latn,gya_Latn,Northwest Gbaya,u,Ll,LATIN SMALL LETTER U,199,3,"2014,2018,2019",98,10,91
gya,Latn,gya_Latn,Northwest Gbaya,b,Ll,LATIN SMALL LETTER B,198,3,"2014,2018,2019",91,5,102
gya,Latn,gya_Latn,Northwest Gbaya,w,Ll,LATIN SMALL LETTER W,191,3,"2014,2018,2019",102,10,79
gya,Latn,gya_Latn,Northwest Gbaya,́,Mn,COMBINING ACUTE ACCENT,187,3,"2014,2018,2019",130,3,54
gya,Latn,gya_Latn,Northwest Gbaya,-,Pd,HYPHEN-MINUS,187,3,"2014,2018,2019",90,5,92
gya,Latn,gya_Latn,Northwest Gbaya,d,Ll,LATIN SMALL LETTER D,179,3,"2014,2018,2019",77,4,98
gya,Latn,gya_Latn,Northwest Gbaya,̀,Mn,COMBINING GRAVE ACCENT,173,3,"2014,2018,2019",115,6,52
gya,Latn,gya_Latn,Northwest Gbaya,",",Po,COMMA,170,3,"2014,2018,2019",78,5,87
gya,Latn,gya_Latn,Northwest Gbaya,.,Po,FULL STOP,162,3,"2014,2018,2019",82,1,79
gya,Latn,gya_Latn,Northwest Gbaya,r,Ll,LATIN SMALL LETTER R,154,3,"2014,2018,2019",68,8,78
gya,Latn,gya_Latn,Northwest Gbaya,ŋ,Ll,LATIN SMALL LETTER ENG,150,3,"2014,2018,2019",71,2,77
gya,Latn,gya_Latn,Northwest Gbaya,z,Ll,LATIN SMALL LETTER Z,140,3,"2014,2018,2019",56,2,82
gya,Latn,gya_Latn,Northwest Gbaya,y,Ll,LATIN SMALL LETTER Y,107,3,"2014,2018,2019",46,4,57
gya,Latn,gya_Latn,Northwest Gbaya,g,Ll,LATIN SMALL LETTER G,105,3,"2014,2018,2019",43,2,60
