iso_639_3,script,language_code,language_name,character,unicode_category,unicode_name,total_frequency_all_time,time_periods_with_data_count,time_periods_list,year_2018_frequency
lok,Latn,lok_Latn,Loko, ,Zs,SPACE,796,1,2018,796
lok,Latn,lok_Latn,Loko,a,Ll,LATIN SMALL LETTER A,713,1,2018,713
lok,Latn,lok_Latn,Loko,n,Ll,LATIN SMALL LETTER N,353,1,2018,353
lok,Latn,lok_Latn,Loko,i,Ll,LATIN SMALL LETTER I,308,1,2018,308
lok,Latn,lok_Latn,Loko,ɛ,Ll,LATIN SMALL LETTER OPEN E,280,1,2018,280
lok,Latn,lok_Latn,Loko,l,Ll,LATIN SMALL LETTER L,179,1,2018,179
lok,Latn,lok_Latn,Loko,e,Ll,LATIN SMALL LETTER E,143,1,2018,143
lok,Latn,lok_Latn,Loko,ɔ,Ll,LATIN SMALL LETTER OPEN O,141,1,2018,141
lok,Latn,lok_Latn,Loko,w,Ll,LATIN SMALL LETTER W,106,1,2018,106
lok,Latn,lok_Latn,Loko,g,Ll,LATIN SMALL LETTER G,102,1,2018,102
lok,Latn,lok_Latn,Loko,u,Ll,LATIN SMALL LETTER U,98,1,2018,98
lok,Latn,lok_Latn,Loko,b,Ll,LATIN SMALL LETTER B,94,1,2018,94
lok,Latn,lok_Latn,Loko,k,Ll,LATIN SMALL LETTER K,91,1,2018,91
lok,Latn,lok_Latn,Loko,",",Po,COMMA,82,1,2018,82
lok,Latn,lok_Latn,Loko,h,Ll,LATIN SMALL LETTER H,78,1,2018,78
lok,Latn,lok_Latn,Loko,m,Ll,LATIN SMALL LETTER M,72,1,2018,72
lok,Latn,lok_Latn,Loko,s,Ll,LATIN SMALL LETTER S,68,1,2018,68
lok,Latn,lok_Latn,Loko,o,Ll,LATIN SMALL LETTER O,65,1,2018,65
lok,Latn,lok_Latn,Loko,d,Ll,LATIN SMALL LETTER D,41,1,2018,41
lok,Latn,lok_Latn,Loko,.,Po,FULL STOP,40,1,2018,40
lok,Latn,lok_Latn,Loko,Y,Lu,LATIN CAPITAL LETTER Y,37,1,2018,37
lok,Latn,lok_Latn,Loko,A,Lu,LATIN CAPITAL LETTER A,29,1,2018,29
lok,Latn,lok_Latn,Loko,t,Ll,LATIN SMALL LETTER T,28,1,2018,28
lok,Latn,lok_Latn,Loko,p,Ll,LATIN SMALL LETTER P,19,1,2018,19
lok,Latn,lok_Latn,Loko,N,Lu,LATIN CAPITAL LETTER N,18,1,2018,18
lok,Latn,lok_Latn,Loko,y,Ll,LATIN SMALL LETTER Y,16,1,2018,16
lok,Latn,lok_Latn,Loko,L,Lu,LATIN CAPITAL LETTER L,14,1,2018,14
lok,Latn,lok_Latn,Loko,f,Ll,LATIN SMALL LETTER F,14,1,2018,14
lok,Latn,lok_Latn,Loko,M,Lu,LATIN CAPITAL LETTER M,13,1,2018,13
lok,Latn,lok_Latn,Loko,1,Nd,DIGIT ONE,13,1,2018,13
lok,Latn,lok_Latn,Loko,S,Lu,LATIN CAPITAL LETTER S,11,1,2018,11
lok,Latn,lok_Latn,Loko,j,Ll,LATIN SMALL LETTER J,10,1,2018,10
lok,Latn,lok_Latn,Loko,2,Nd,DIGIT TWO,9,1,2018,9
lok,Latn,lok_Latn,Loko,E,Lu,LATIN CAPITAL LETTER E,7,1,2018,7
lok,Latn,lok_Latn,Loko,K,Lu,LATIN CAPITAL LETTER K,6,1,2018,6
lok,Latn,lok_Latn,Loko,"""",Po,QUOTATION MARK,6,1,2018,6
lok,Latn,lok_Latn,Loko,Ɛ,Lu,LATIN CAPITAL LETTER OPEN E,6,1,2018,6
lok,Latn,lok_Latn,Loko,B,Lu,LATIN CAPITAL LETTER B,6,1,2018,6
lok,Latn,lok_Latn,Loko,I,Lu,LATIN CAPITAL LETTER I,5,1,2018,5
lok,Latn,lok_Latn,Loko,H,Lu,LATIN CAPITAL LETTER H,4,1,2018,4
lok,Latn,lok_Latn,Loko,U,Lu,LATIN CAPITAL LETTER U,3,1,2018,3
lok,Latn,lok_Latn,Loko,3,Nd,DIGIT THREE,3,1,2018,3
lok,Latn,lok_Latn,Loko,5,Nd,DIGIT FIVE,3,1,2018,3
lok,Latn,lok_Latn,Loko,4,Nd,DIGIT FOUR,3,1,2018,3
lok,Latn,lok_Latn,Loko,6,Nd,DIGIT SIX,2,1,2018,2
lok,Latn,lok_Latn,Loko,P,Lu,LATIN CAPITAL LETTER P,2,1,2018,2
lok,Latn,lok_Latn,Loko,Ɔ,Lu,LATIN CAPITAL LETTER OPEN O,2,1,2018,2
lok,Latn,lok_Latn,Loko,7,Nd,DIGIT SEVEN,2,1,2018,2
lok,Latn,lok_Latn,Loko,r,Ll,LATIN SMALL LETTER R,2,1,2018,2
lok,Latn,lok_Latn,Loko,0,Nd,DIGIT ZERO,2,1,2018,2
lok,Latn,lok_Latn,Loko,9,Nd,DIGIT NINE,2,1,2018,2
lok,Latn,lok_Latn,Loko,8,Nd,DIGIT EIGHT,2,1,2018,2
lok,Latn,lok_Latn,Loko,O,Lu,LATIN CAPITAL LETTER O,1,1,2018,1
lok,Latn,lok_Latn,Loko,F,Lu,LATIN CAPITAL LETTER F,1,1,2018,1
lok,Latn,lok_Latn,Loko,c,Ll,LATIN SMALL LETTER C,1,1,2018,1
lok,Latn,lok_Latn,Loko,(,Ps,LEFT PARENTHESIS,1,1,2018,1
lok,Latn,lok_Latn,Loko,),Pe,RIGHT PARENTHESIS,1,1,2018,1
lok,Latn,lok_Latn,Loko,C,Lu,LATIN CAPITAL LETTER C,1,1,2018,1
lok,Latn,lok_Latn,Loko,T,Lu,LATIN CAPITAL LETTER T,1,1,2018,1
