iso_639_3,script,language_code,language_name,character,unicode_category,unicode_name,total_frequency_all_time,time_periods_with_data_count,time_periods_list,year_2013_frequency,year_2017_frequency,year_2018_frequency,year_2019_frequency,year_2020_frequency,year_2021_frequency,year_2022_frequency,year_2023_frequency
aey,Latn,aey_Latn,Amele, ,Zs,SPACE,399777,8,"2013,2017,2018,2019,2020,2021,2022,2023",597,11962,269917,76331,33741,635,3775,2819
aey,Latn,aey_Latn,Amele,a,Ll,LATIN SMALL LETTER A,281254,8,"2013,2017,2018,2019,2020,2021,2022,2023",428,9391,189376,52353,24102,538,2807,2259
aey,Latn,aey_Latn,Amele,e,Ll,LATIN SMALL LETTER E,234136,8,"2013,2017,2018,2019,2020,2021,2022,2023",317,7149,158202,44156,20124,386,2237,1565
aey,Latn,aey_Latn,Amele,n,Ll,LATIN SMALL LETTER N,159549,8,"2013,2017,2018,2019,2020,2021,2022,2023",231,5004,107987,29712,13734,260,1422,1199
aey,Latn,aey_Latn,Amele,i,Ll,LATIN SMALL LETTER I,150595,8,"2013,2017,2018,2019,2020,2021,2022,2023",226,4462,100583,29774,12743,298,1468,1041
aey,Latn,aey_Latn,Amele,o,Ll,LATIN SMALL LETTER O,123504,8,"2013,2017,2018,2019,2020,2021,2022,2023",177,3022,81846,25577,10871,168,1126,717
aey,Latn,aey_Latn,Amele,u,Ll,LATIN SMALL LETTER U,111518,8,"2013,2017,2018,2019,2020,2021,2022,2023",226,4206,76190,19305,9090,211,1332,958
aey,Latn,aey_Latn,Amele,c,Ll,LATIN SMALL LETTER C,104594,8,"2013,2017,2018,2019,2020,2021,2022,2023",281,3661,71324,18338,8654,190,1249,897
aey,Latn,aey_Latn,Amele,d,Ll,LATIN SMALL LETTER D,87859,8,"2013,2017,2018,2019,2020,2021,2022,2023",128,2491,58842,17061,7655,144,895,643
aey,Latn,aey_Latn,Amele,g,Ll,LATIN SMALL LETTER G,78337,8,"2013,2017,2018,2019,2020,2021,2022,2023",106,3026,52634,14202,6657,149,939,624
aey,Latn,aey_Latn,Amele,l,Ll,LATIN SMALL LETTER L,74939,8,"2013,2017,2018,2019,2020,2021,2022,2023",174,2281,49126,15469,6646,123,659,461
aey,Latn,aey_Latn,Amele,s,Ll,LATIN SMALL LETTER S,66782,8,"2013,2017,2018,2019,2020,2021,2022,2023",52,1392,44783,13942,5850,76,431,256
aey,Latn,aey_Latn,Amele,m,Ll,LATIN SMALL LETTER M,60725,8,"2013,2017,2018,2019,2020,2021,2022,2023",108,1497,38987,13406,5603,111,561,452
aey,Latn,aey_Latn,Amele,h,Ll,LATIN SMALL LETTER H,54727,8,"2013,2017,2018,2019,2020,2021,2022,2023",76,1075,35884,11823,5119,82,389,279
aey,Latn,aey_Latn,Amele,t,Ll,LATIN SMALL LETTER T,49702,8,"2013,2017,2018,2019,2020,2021,2022,2023",70,1110,32646,10695,4500,52,336,293
aey,Latn,aey_Latn,Amele,b,Ll,LATIN SMALL LETTER B,49071,8,"2013,2017,2018,2019,2020,2021,2022,2023",81,1260,32913,9801,4209,77,430,300
