iso_639_3,script,language_code,language_name,character,unicode_category,unicode_name,total_frequency_all_time,time_periods_with_data_count,time_periods_list,year_2013_frequency,year_2014_frequency,year_2015_frequency,year_2016_frequency,year_2017_frequency,year_2018_frequency,year_2019_frequency,year_2020_frequency,year_2021_frequency,year_2022_frequency,year_2023_frequency,year_2024_frequency
ltg,Latn,ltg_Latn,Latgalian, ,Zs,SPACE,4128629,12,"2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024",17365,26345,20986,22557,213778,363119,483105,516670,361082,465478,1194482,443662
ltg,Latn,ltg_Latn,Latgalian,a,Ll,LATIN SMALL LETTER A,2557114,12,"2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024",10937,14502,12287,12767,130610,222617,303208,317585,226545,288471,742192,275393
ltg,Latn,ltg_Latn,Latgalian,i,Ll,LATIN SMALL LETTER I,2193368,12,"2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024",9387,12174,9805,11285,113584,192855,238050,265809,197333,253947,642971,246168
ltg,Latn,ltg_Latn,Latgalian,s,Ll,LATIN SMALL LETTER S,1901881,12,"2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024",8331,10702,9635,9760,100721,164449,209440,234311,171305,219312,555963,207952
ltg,Latn,ltg_Latn,Latgalian,u,Ll,LATIN SMALL LETTER U,1758060,12,"2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024",7063,7988,7009,7873,88120,150212,198173,222999,156714,198788,520859,192262
ltg,Latn,ltg_Latn,Latgalian,t,Ll,LATIN SMALL LETTER T,1487753,12,"2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024",6590,8397,6446,7248,75399,127267,170651,179880,133411,173913,432484,166067
ltg,Latn,ltg_Latn,Latgalian,e,Ll,LATIN SMALL LETTER E,1344734,12,"2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024",5696,8752,6349,7514,73284,116845,144410,164823,122372,156214,390869,147606
ltg,Latn,ltg_Latn,Latgalian,o,Ll,LATIN SMALL LETTER O,1323974,12,"2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024",5491,5541,3973,4338,65415,112015,144906,164274,119065,154019,396145,148792
ltg,Latn,ltg_Latn,Latgalian,r,Ll,LATIN SMALL LETTER R,1206851,12,"2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024",5102,6921,5574,5754,63229,104200,129285,145799,109956,140405,354908,135718
ltg,Latn,ltg_Latn,Latgalian,k,Ll,LATIN SMALL LETTER K,935138,12,"2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024",3906,4678,3853,4151,47199,81660,103628,115028,83355,106572,275755,105353
ltg,Latn,ltg_Latn,Latgalian,n,Ll,LATIN SMALL LETTER N,902532,12,"2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024",3818,6070,4670,4948,49370,78380,103351,114966,80219,100606,262344,93790
ltg,Latn,ltg_Latn,Latgalian,l,Ll,LATIN SMALL LETTER L,726580,12,"2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024",3401,4073,2899,3406,36996,60903,80613,91645,67777,83949,210767,80151
ltg,Latn,ltg_Latn,Latgalian,m,Ll,LATIN SMALL LETTER M,723392,12,"2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024",3230,4593,4226,4474,39597,63292,79179,89595,64385,81518,211223,78080
ltg,Latn,ltg_Latn,Latgalian,d,Ll,LATIN SMALL LETTER D,723369,12,"2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024",3111,4086,3399,3656,38001,61965,79697,90876,65826,83421,210081,79250
ltg,Latn,ltg_Latn,Latgalian,v,Ll,LATIN SMALL LETTER V,634047,12,"2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024",2772,3737,3923,3609,33491,54839,70370,78659,56370,72171,184830,69276
ltg,Latn,ltg_Latn,Latgalian,p,Ll,LATIN SMALL LETTER P,600682,12,"2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024",2464,3520,2805,3189,30808,50558,77062,71817,52454,66978,174982,64045
ltg,Latn,ltg_Latn,Latgalian,j,Ll,LATIN SMALL LETTER J,574224,12,"2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024",1971,2525,2406,2761,28109,48475,78855,71882,49222,62328,166216,59474
ltg,Latn,ltg_Latn,Latgalian,y,Ll,LATIN SMALL LETTER Y,496519,12,"2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024",1865,3017,2618,2666,26209,43588,52753,58738,43128,58030,146652,57255
ltg,Latn,ltg_Latn,Latgalian,ī,Ll,LATIN SMALL LETTER I WITH MACRON,455481,12,"2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024",2009,2748,2340,2663,24231,37780,51381,58966,40221,50294,133868,48980
