iso_639_3,script,language_code,language_name,character,unicode_category,unicode_name,total_frequency_all_time,time_periods_with_data_count,time_periods_list,year_2023_frequency,year_2024_frequency
mfg,Latn,mfg_Latn,Mogofin, ,Zs,SPACE,498,2,"2023,2024",390,108
mfg,Latn,mfg_Latn,Mogofin,a,Ll,LATIN SMALL LETTER A,323,2,"2023,2024",250,73
mfg,Latn,mfg_Latn,Mogofin,n,Ll,LATIN SMALL LETTER N,194,2,"2023,2024",143,51
mfg,Latn,mfg_Latn,Mogofin,i,Ll,LATIN SMALL LETTER I,154,2,"2023,2024",115,39
mfg,Latn,mfg_Latn,Mogofin,u,Ll,LATIN SMALL LETTER U,113,2,"2023,2024",91,22
mfg,Latn,mfg_Latn,Mogofin,ɔ,Ll,LATIN SMALL LETTER OPEN O,104,2,"2023,2024",75,29
mfg,Latn,mfg_Latn,Mogofin,l,Ll,LATIN SMALL LETTER L,92,2,"2023,2024",70,22
mfg,Latn,mfg_Latn,Mogofin,k,Ll,LATIN SMALL LETTER K,92,2,"2023,2024",73,19
mfg,Latn,mfg_Latn,Mogofin,e,Ll,LATIN SMALL LETTER E,84,2,"2023,2024",65,19
mfg,Latn,mfg_Latn,Mogofin,m,Ll,LATIN SMALL LETTER M,74,2,"2023,2024",60,14
mfg,Latn,mfg_Latn,Mogofin,b,Ll,LATIN SMALL LETTER B,73,2,"2023,2024",65,8
mfg,Latn,mfg_Latn,Mogofin,t,Ll,LATIN SMALL LETTER T,72,2,"2023,2024",58,14
mfg,Latn,mfg_Latn,Mogofin,ɛ,Ll,LATIN SMALL LETTER OPEN E,68,2,"2023,2024",57,11
mfg,Latn,mfg_Latn,Mogofin,o,Ll,LATIN SMALL LETTER O,58,2,"2023,2024",49,9
mfg,Latn,mfg_Latn,Mogofin,s,Ll,LATIN SMALL LETTER S,52,2,"2023,2024",43,9
mfg,Latn,mfg_Latn,Mogofin,r,Ll,LATIN SMALL LETTER R,50,2,"2023,2024",41,9
mfg,Latn,mfg_Latn,Mogofin,d,Ll,LATIN SMALL LETTER D,39,2,"2023,2024",30,9
mfg,Latn,mfg_Latn,Mogofin,",",Po,COMMA,34,2,"2023,2024",26,8
mfg,Latn,mfg_Latn,Mogofin,g,Ll,LATIN SMALL LETTER G,33,2,"2023,2024",26,7
mfg,Latn,mfg_Latn,Mogofin,f,Ll,LATIN SMALL LETTER F,29,2,"2023,2024",24,5
mfg,Latn,mfg_Latn,Mogofin,.,Po,FULL STOP,29,2,"2023,2024",21,8
mfg,Latn,mfg_Latn,Mogofin,y,Ll,LATIN SMALL LETTER Y,23,2,"2023,2024",14,9
mfg,Latn,mfg_Latn,Mogofin,M,Lu,LATIN CAPITAL LETTER M,20,2,"2023,2024",16,4
mfg,Latn,mfg_Latn,Mogofin,w,Ll,LATIN SMALL LETTER W,17,2,"2023,2024",13,4
mfg,Latn,mfg_Latn,Mogofin,K,Lu,LATIN CAPITAL LETTER K,11,2,"2023,2024",9,2
mfg,Latn,mfg_Latn,Mogofin,A,Lu,LATIN CAPITAL LETTER A,11,1,2023,11,0
mfg,Latn,mfg_Latn,Mogofin,I,Lu,LATIN CAPITAL LETTER I,10,2,"2023,2024",9,1
mfg,Latn,mfg_Latn,Mogofin,ŋ,Ll,LATIN SMALL LETTER ENG,10,2,"2023,2024",8,2
