iso_639_3,script,language_code,language_name,character,unicode_category,unicode_name,total_frequency_all_time,time_periods_with_data_count,time_periods_list,year_2013_frequency,year_2016_frequency,year_2017_frequency,year_2018_frequency,year_2019_frequency,year_2020_frequency,year_2021_frequency,year_2022_frequency,year_2023_frequency,year_2024_frequency
snd,Deva,snd_Deva,Sindhi, ,Zs,SPACE,299951,10,"2013,2016,2017,2018,2019,2020,2021,2022,2023,2024",512,986,178601,74347,23070,4556,4040,6723,7004,112
snd,Deva,snd_Deva,Sindhi,ा,Mc,DEVANAGARI VOWEL SIGN AA,89977,10,"2013,2016,2017,2018,2019,2020,2021,2022,2023,2024",141,248,54254,22162,6154,1255,906,2219,2567,71
snd,Deva,snd_Deva,Sindhi,ि,Mc,DEVANAGARI VOWEL SIGN I,89210,10,"2013,2016,2017,2018,2019,2020,2021,2022,2023,2024",98,178,53871,22511,6654,1292,1048,1933,1573,52
snd,Deva,snd_Deva,Sindhi,े,Mn,DEVANAGARI VOWEL SIGN E,67774,10,"2013,2016,2017,2018,2019,2020,2021,2022,2023,2024",113,184,38563,17650,6058,1298,1014,1496,1388,10
snd,Deva,snd_Deva,Sindhi,ं,Mn,DEVANAGARI SIGN ANUSVARA,62047,10,"2013,2016,2017,2018,2019,2020,2021,2022,2023,2024",63,172,37873,15020,4457,849,688,1334,1533,58
snd,Deva,snd_Deva,Sindhi,र,Lo,DEVANAGARI LETTER RA,58143,10,"2013,2016,2017,2018,2019,2020,2021,2022,2023,2024",90,147,33364,14555,5012,1007,857,1547,1536,28
snd,Deva,snd_Deva,Sindhi,ह,Lo,DEVANAGARI LETTER HA,53435,10,"2013,2016,2017,2018,2019,2020,2021,2022,2023,2024",79,160,34014,12491,3237,714,590,980,1141,29
snd,Deva,snd_Deva,Sindhi,ी,Mc,DEVANAGARI VOWEL SIGN II,49889,10,"2013,2016,2017,2018,2019,2020,2021,2022,2023,2024",84,185,27711,12797,5086,995,770,1259,992,10
snd,Deva,snd_Deva,Sindhi,न,Lo,DEVANAGARI LETTER NA,48702,10,"2013,2016,2017,2018,2019,2020,2021,2022,2023,2024",101,194,28466,11409,4502,853,601,1312,1242,22
snd,Deva,snd_Deva,Sindhi,ज,Lo,DEVANAGARI LETTER JA,47300,10,"2013,2016,2017,2018,2019,2020,2021,2022,2023,2024",79,117,27214,12209,4087,834,588,1079,1069,24
snd,Deva,snd_Deva,Sindhi,स,Lo,DEVANAGARI LETTER SA,45331,10,"2013,2016,2017,2018,2019,2020,2021,2022,2023,2024",65,152,28542,10779,2789,511,483,971,1017,22
snd,Deva,snd_Deva,Sindhi,म,Lo,DEVANAGARI LETTER MA,42314,10,"2013,2016,2017,2018,2019,2020,2021,2022,2023,2024",57,137,25389,10292,3204,667,569,947,1026,26
snd,Deva,snd_Deva,Sindhi,क,Lo,DEVANAGARI LETTER KA,42230,10,"2013,2016,2017,2018,2019,2020,2021,2022,2023,2024",71,135,24170,10842,3776,769,571,982,896,18
snd,Deva,snd_Deva,Sindhi,ो,Mc,DEVANAGARI VOWEL SIGN O,40209,10,"2013,2016,2017,2018,2019,2020,2021,2022,2023,2024",62,127,24105,9774,3094,639,449,844,1099,16
snd,Deva,snd_Deva,Sindhi,त,Lo,DEVANAGARI LETTER TA,31959,10,"2013,2016,2017,2018,2019,2020,2021,2022,2023,2024",58,121,19952,7542,2089,399,360,735,691,12
snd,Deva,snd_Deva,Sindhi,ल,Lo,DEVANAGARI LETTER LA,30238,10,"2013,2016,2017,2018,2019,2020,2021,2022,2023,2024",35,98,18218,7784,1982,439,284,607,770,21
snd,Deva,snd_Deva,Sindhi,्,Mn,DEVANAGARI SIGN VIRAMA,28716,10,"2013,2016,2017,2018,2019,2020,2021,2022,2023,2024",57,121,16737,6396,2692,485,358,1026,835,9
snd,Deva,snd_Deva,Sindhi,य,Lo,DEVANAGARI LETTER YA,28328,10,"2013,2016,2017,2018,2019,2020,2021,2022,2023,2024",66,94,17225,6979,1891,399,255,651,758,10
snd,Deva,snd_Deva,Sindhi,ु,Mn,DEVANAGARI VOWEL SIGN U,28282,10,"2013,2016,2017,2018,2019,2020,2021,2022,2023,2024",35,73,16306,6868,2352,530,407,765,921,25
snd,Deva,snd_Deva,Sindhi,द,Lo,DEVANAGARI LETTER DA,26958,10,"2013,2016,2017,2018,2019,2020,2021,2022,2023,2024",32,58,16080,6663,2037,370,293,582,833,10
snd,Deva,snd_Deva,Sindhi,व,Lo,DEVANAGARI LETTER VA,23870,10,"2013,2016,2017,2018,2019,2020,2021,2022,2023,2024",58,49,14136,5910,1758,423,329,594,605,8
snd,Deva,snd_Deva,Sindhi,प,Lo,DEVANAGARI LETTER PA,22383,10,"2013,2016,2017,2018,2019,2020,2021,2022,2023,2024",43,37,13237,5552,1795,275,398,531,513,2
snd,Deva,snd_Deva,Sindhi,ब,Lo,DEVANAGARI LETTER BA,20000,10,"2013,2016,2017,2018,2019,2020,2021,2022,2023,2024",26,52,11691,4978,1697,367,183,550,449,7
snd,Deva,snd_Deva,Sindhi,ख,Lo,DEVANAGARI LETTER KHA,16680,10,"2013,2016,2017,2018,2019,2020,2021,2022,2023,2024",22,43,9765,4303,1130,253,238,487,433,6
snd,Deva,snd_Deva,Sindhi,अ,Lo,DEVANAGARI LETTER A,16671,10,"2013,2016,2017,2018,2019,2020,2021,2022,2023,2024",39,79,9767,4053,1464,296,247,412,310,4
snd,Deva,snd_Deva,Sindhi,ड,Lo,DEVANAGARI LETTER DDA,15773,10,"2013,2016,2017,2018,2019,2020,2021,2022,2023,2024",35,17,7894,4728,1993,301,198,351,254,2
snd,Deva,snd_Deva,Sindhi,ू,Mn,DEVANAGARI VOWEL SIGN UU,15287,10,"2013,2016,2017,2018,2019,2020,2021,2022,2023,2024",9,42,9453,3561,1121,211,160,383,330,17
snd,Deva,snd_Deva,Sindhi,ण,Lo,DEVANAGARI LETTER NNA,15077,10,"2013,2016,2017,2018,2019,2020,2021,2022,2023,2024",32,32,8433,4188,1254,236,231,431,238,2
snd,Deva,snd_Deva,Sindhi,आ,Lo,DEVANAGARI LETTER AA,13217,10,"2013,2016,2017,2018,2019,2020,2021,2022,2023,2024",36,43,7567,3307,1201,268,252,278,256,9
snd,Deva,snd_Deva,Sindhi,।,Po,DEVANAGARI DANDA,12020,8,"2013,2017,2018,2019,2020,2021,2022,2023",16,0,7278,2768,986,192,176,319,285,0
snd,Deva,snd_Deva,Sindhi,ग,Lo,DEVANAGARI LETTER GA,11713,10,"2013,2016,2017,2018,2019,2020,2021,2022,2023,2024",12,29,7509,2716,646,132,92,259,314,4
snd,Deva,snd_Deva,Sindhi,ध,Lo,DEVANAGARI LETTER DHA,11434,10,"2013,2016,2017,2018,2019,2020,2021,2022,2023,2024",31,67,7776,2659,322,87,77,231,182,2
snd,Deva,snd_Deva,Sindhi,़,Mn,DEVANAGARI SIGN NUKTA,11372,10,"2013,2016,2017,2018,2019,2020,2021,2022,2023,2024",29,16,4310,3548,2220,412,225,394,206,12
snd,Deva,snd_Deva,Sindhi,॒,Mn,DEVANAGARI STRESS SIGN ANUDATTA,10434,7,"2017,2018,2019,2020,2021,2022,2023",0,0,6462,2876,756,123,141,45,31,0
snd,Deva,snd_Deva,Sindhi,थ,Lo,DEVANAGARI LETTER THA,9674,10,"2013,2016,2017,2018,2019,2020,2021,2022,2023,2024",8,31,5151,2606,1006,199,235,246,189,3
snd,Deva,snd_Deva,Sindhi,इ,Lo,DEVANAGARI LETTER I,9661,10,"2013,2016,2017,2018,2019,2020,2021,2022,2023,2024",14,27,4871,2713,1185,254,157,283,133,24
snd,Deva,snd_Deva,Sindhi,श,Lo,DEVANAGARI LETTER SHA,9379,10,"2013,2016,2017,2018,2019,2020,2021,2022,2023,2024",13,35,5608,2151,831,190,114,224,211,2
snd,Deva,snd_Deva,Sindhi,ई,Lo,DEVANAGARI LETTER II,9216,10,"2013,2016,2017,2018,2019,2020,2021,2022,2023,2024",6,16,5786,2303,477,79,73,152,322,2
snd,Deva,snd_Deva,Sindhi,ट,Lo,DEVANAGARI LETTER TTA,8186,9,"2013,2016,2017,2018,2019,2020,2021,2022,2023",2,13,3964,2340,1210,144,100,214,199,0
snd,Deva,snd_Deva,Sindhi,च,Lo,DEVANAGARI LETTER CA,6891,10,"2013,2016,2017,2018,2019,2020,2021,2022,2023,2024",8,21,4381,1460,460,71,62,197,226,5
snd,Deva,snd_Deva,Sindhi,",",Po,COMMA,6728,10,"2013,2016,2017,2018,2019,2020,2021,2022,2023,2024",7,7,3207,1970,741,152,130,238,261,15
snd,Deva,snd_Deva,Sindhi,भ,Lo,DEVANAGARI LETTER BHA,6260,10,"2013,2016,2017,2018,2019,2020,2021,2022,2023,2024",2,32,4214,1277,251,88,58,123,214,1
