iso_639_3,script,language_code,language_name,character,unicode_category,unicode_name,total_frequency_all_time,time_periods_with_data_count,time_periods_list,year_2013_frequency,year_2014_frequency,year_2017_frequency,year_2018_frequency,year_2019_frequency,year_2020_frequency,year_2021_frequency,year_2022_frequency,year_2023_frequency
gux,Latn,gux_Latn,Gourmanchéma, ,Zs,SPACE,356335,9,"2013,2014,2017,2018,2019,2020,2021,2022,2023",88223,159575,103,9564,17315,3423,5734,69834,2564
gux,Latn,gux_Latn,Gourmanchéma,a,Ll,LATIN SMALL LETTER A,228710,9,"2013,2014,2017,2018,2019,2020,2021,2022,2023",57558,105180,53,5600,10203,2299,3460,42928,1429
gux,Latn,gux_Latn,Gourmanchéma,i,Ll,LATIN SMALL LETTER I,224907,9,"2013,2014,2017,2018,2019,2020,2021,2022,2023",55900,101010,104,6263,10882,2217,3465,43614,1452
gux,Latn,gux_Latn,Gourmanchéma,n,Ll,LATIN SMALL LETTER N,144262,9,"2013,2014,2017,2018,2019,2020,2021,2022,2023",34846,64708,46,4483,7593,1440,2281,27763,1102
gux,Latn,gux_Latn,Gourmanchéma,e,Ll,LATIN SMALL LETTER E,80040,9,"2013,2014,2017,2018,2019,2020,2021,2022,2023",19210,36528,29,2242,3856,680,1216,15704,575
gux,Latn,gux_Latn,Gourmanchéma,l,Ll,LATIN SMALL LETTER L,59906,9,"2013,2014,2017,2018,2019,2020,2021,2022,2023",14753,26653,24,1478,2751,633,999,12218,397
gux,Latn,gux_Latn,Gourmanchéma,u,Ll,LATIN SMALL LETTER U,58520,9,"2013,2014,2017,2018,2019,2020,2021,2022,2023",14223,26439,18,1558,2805,701,912,11314,550
gux,Latn,gux_Latn,Gourmanchéma,o,Ll,LATIN SMALL LETTER O,56874,9,"2013,2014,2017,2018,2019,2020,2021,2022,2023",14295,25852,23,1183,2447,680,892,11114,388
gux,Latn,gux_Latn,Gourmanchéma,d,Ll,LATIN SMALL LETTER D,54745,9,"2013,2014,2017,2018,2019,2020,2021,2022,2023",13260,24958,13,1355,2386,492,775,11089,417
gux,Latn,gux_Latn,Gourmanchéma,b,Ll,LATIN SMALL LETTER B,54365,9,"2013,2014,2017,2018,2019,2020,2021,2022,2023",13316,24752,20,1450,2696,465,847,10483,336
gux,Latn,gux_Latn,Gourmanchéma,k,Ll,LATIN SMALL LETTER K,50926,9,"2013,2014,2017,2018,2019,2020,2021,2022,2023",12128,23160,13,1228,2702,459,769,10131,336
gux,Latn,gux_Latn,Gourmanchéma,y,Ll,LATIN SMALL LETTER Y,44755,9,"2013,2014,2017,2018,2019,2020,2021,2022,2023",11530,20061,14,1199,2146,448,686,8393,278
gux,Latn,gux_Latn,Gourmanchéma,m,Ll,LATIN SMALL LETTER M,37092,9,"2013,2014,2017,2018,2019,2020,2021,2022,2023",9302,16849,10,1011,1432,442,611,7147,288
