iso_639_3,script,language_code,language_name,character,unicode_category,unicode_name,total_frequency_all_time,time_periods_with_data_count,time_periods_list,year_2013_frequency,year_2014_frequency,year_2015_frequency,year_2017_frequency,year_2018_frequency,year_2019_frequency,year_2020_frequency,year_2021_frequency,year_2022_frequency,year_2023_frequency
yan,Latn,yan_Latn,Mayangna,a,Ll,LATIN SMALL LETTER A,42823,10,"2013,2014,2015,2017,2018,2019,2020,2021,2022,2023",350,1487,2309,18073,9786,3086,413,5091,2170,58
yan,Latn,yan_Latn,Mayangna, ,Zs,SPACE,33488,10,"2013,2014,2015,2017,2018,2019,2020,2021,2022,2023",284,1107,1586,13659,7544,2306,415,4276,2252,59
yan,Latn,yan_Latn,Mayangna,i,Ll,LATIN SMALL LETTER I,23116,10,"2013,2014,2015,2017,2018,2019,2020,2021,2022,2023",188,875,1165,9836,5617,1615,226,2256,1297,41
yan,Latn,yan_Latn,Mayangna,n,Ll,LATIN SMALL LETTER N,18164,10,"2013,2014,2015,2017,2018,2019,2020,2021,2022,2023",151,614,905,7644,4423,1275,219,1810,1092,31
yan,Latn,yan_Latn,Mayangna,k,Ll,LATIN SMALL LETTER K,15426,10,"2013,2014,2015,2017,2018,2019,2020,2021,2022,2023",111,601,811,6781,3514,1179,114,1656,633,26
yan,Latn,yan_Latn,Mayangna,l,Ll,LATIN SMALL LETTER L,8955,10,"2013,2014,2015,2017,2018,2019,2020,2021,2022,2023",74,295,461,3540,2110,544,94,1181,639,17
yan,Latn,yan_Latn,Mayangna,u,Ll,LATIN SMALL LETTER U,8648,10,"2013,2014,2015,2017,2018,2019,2020,2021,2022,2023",92,295,429,3391,2080,554,109,1116,567,15
yan,Latn,yan_Latn,Mayangna,d,Ll,LATIN SMALL LETTER D,7409,10,"2013,2014,2015,2017,2018,2019,2020,2021,2022,2023",52,250,401,3168,1615,550,83,734,543,13
yan,Latn,yan_Latn,Mayangna,t,Ll,LATIN SMALL LETTER T,7360,10,"2013,2014,2015,2017,2018,2019,2020,2021,2022,2023",67,278,423,3069,1764,458,94,671,531,5
yan,Latn,yan_Latn,Mayangna,y,Ll,LATIN SMALL LETTER Y,5901,10,"2013,2014,2015,2017,2018,2019,2020,2021,2022,2023",60,208,338,2457,1447,387,46,693,255,10
yan,Latn,yan_Latn,Mayangna,s,Ll,LATIN SMALL LETTER S,5757,10,"2013,2014,2015,2017,2018,2019,2020,2021,2022,2023",43,220,290,2283,1245,306,122,617,622,9
yan,Latn,yan_Latn,Mayangna,w,Ll,LATIN SMALL LETTER W,5553,10,"2013,2014,2015,2017,2018,2019,2020,2021,2022,2023",67,226,292,2302,1287,457,64,584,271,3
yan,Latn,yan_Latn,Mayangna,h,Ll,LATIN SMALL LETTER H,4926,10,"2013,2014,2015,2017,2018,2019,2020,2021,2022,2023",44,169,250,2173,1218,318,34,509,206,5
yan,Latn,yan_Latn,Mayangna,m,Ll,LATIN SMALL LETTER M,4657,10,"2013,2014,2015,2017,2018,2019,2020,2021,2022,2023",42,115,188,2021,1204,294,54,449,279,11
yan,Latn,yan_Latn,Mayangna,b,Ll,LATIN SMALL LETTER B,3949,10,"2013,2014,2015,2017,2018,2019,2020,2021,2022,2023",38,90,175,1598,858,298,45,601,237,9
yan,Latn,yan_Latn,Mayangna,g,Ll,LATIN SMALL LETTER G,3552,10,"2013,2014,2015,2017,2018,2019,2020,2021,2022,2023",51,166,154,1465,785,310,31,434,151,5
yan,Latn,yan_Latn,Mayangna,p,Ll,LATIN SMALL LETTER P,3070,10,"2013,2014,2015,2017,2018,2019,2020,2021,2022,2023",32,117,131,1197,549,294,38,465,243,4
yan,Latn,yan_Latn,Mayangna,r,Ll,LATIN SMALL LETTER R,2768,10,"2013,2014,2015,2017,2018,2019,2020,2021,2022,2023",41,77,75,982,450,138,84,531,384,6
yan,Latn,yan_Latn,Mayangna,",",Po,COMMA,2023,10,"2013,2014,2015,2017,2018,2019,2020,2021,2022,2023",16,91,99,778,377,156,42,329,128,7
yan,Latn,yan_Latn,Mayangna,.,Po,FULL STOP,1680,10,"2013,2014,2015,2017,2018,2019,2020,2021,2022,2023",19,61,75,707,345,146,14,219,90,4
yan,Latn,yan_Latn,Mayangna,e,Ll,LATIN SMALL LETTER E,1595,10,"2013,2014,2015,2017,2018,2019,2020,2021,2022,2023",42,29,29,242,104,14,104,385,644,2
yan,Latn,yan_Latn,Mayangna,o,Ll,LATIN SMALL LETTER O,1105,10,"2013,2014,2015,2017,2018,2019,2020,2021,2022,2023",36,13,10,184,74,14,77,297,395,5
yan,Latn,yan_Latn,Mayangna,1,Nd,DIGIT ONE,1017,9,"2013,2014,2015,2017,2018,2019,2020,2021,2022",3,52,75,520,207,65,5,64,26,0
yan,Latn,yan_Latn,Mayangna,:,Po,COLON,863,9,"2013,2014,2015,2017,2018,2019,2020,2021,2022",7,58,55,434,199,53,3,33,21,0
yan,Latn,yan_Latn,Mayangna,2,Nd,DIGIT TWO,752,9,"2013,2014,2015,2017,2018,2019,2020,2021,2022",1,27,49,352,166,51,4,67,35,0
yan,Latn,yan_Latn,Mayangna,A,Lu,LATIN CAPITAL LETTER A,608,9,"2013,2014,2015,2017,2018,2019,2020,2021,2022",1,11,11,123,114,16,5,287,40,0
yan,Latn,yan_Latn,Mayangna,M,Lu,LATIN CAPITAL LETTER M,594,10,"2013,2014,2015,2017,2018,2019,2020,2021,2022,2023",8,22,32,272,116,11,2,114,14,3
