iso_639_3,script,language_code,language_name,character,unicode_category,unicode_name,total_frequency_all_time,time_periods_with_data_count,time_periods_list,year_2013_frequency,year_2014_frequency,year_2015_frequency,year_2016_frequency,year_2017_frequency,year_2018_frequency,year_2019_frequency,year_2020_frequency,year_2021_frequency,year_2022_frequency,year_2023_frequency,year_2024_frequency
nds,Latn,nds_Latn,Low German, ,Zs,SPACE,26980448,12,"2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024",234951,844929,820816,703074,2565387,3803516,4294129,3783933,3900134,2218714,2998774,812091
nds,Latn,nds_Latn,Low German,e,Ll,LATIN SMALL LETTER E,19808555,12,"2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024",174366,599729,595269,495811,1832985,2853712,3183258,3076585,2700915,1574353,2139032,582540
nds,Latn,nds_Latn,Low German,n,Ll,LATIN SMALL LETTER N,14189009,12,"2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024",124877,510087,496223,406446,1365472,1882845,2200466,2006455,2006087,1160540,1602498,427013
nds,Latn,nds_Latn,Low German,t,Ll,LATIN SMALL LETTER T,9589501,12,"2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024",82763,290071,290475,239266,884829,1382450,1617144,1349213,1379774,764560,1026172,282784
nds,Latn,nds_Latn,Low German,r,Ll,LATIN SMALL LETTER R,8807613,12,"2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024",75437,304211,299942,250774,777224,1171294,1419530,1272228,1252549,724322,992835,267267
nds,Latn,nds_Latn,Low German,a,Ll,LATIN SMALL LETTER A,8173464,12,"2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024",73010,262767,254393,217440,772893,1204034,1340254,1104589,1148060,664338,890084,241602
nds,Latn,nds_Latn,Low German,i,Ll,LATIN SMALL LETTER I,7650933,12,"2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024",63639,224188,219822,187733,694805,1080312,1271452,1122302,1086398,622669,844604,233009
nds,Latn,nds_Latn,Low German,s,Ll,LATIN SMALL LETTER S,6760636,12,"2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024",58843,219210,211444,176883,628456,960096,1102027,961013,951530,550250,738706,202178
nds,Latn,nds_Latn,Low German,o,Ll,LATIN SMALL LETTER O,5805375,12,"2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024",53069,197205,190766,157964,559351,768653,937953,819129,830385,459737,664373,166790
nds,Latn,nds_Latn,Low German,d,Ll,LATIN SMALL LETTER D,5760280,12,"2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024",49532,180257,177285,149810,559459,747918,866750,830137,845439,489737,677818,186138
nds,Latn,nds_Latn,Low German,l,Ll,LATIN SMALL LETTER L,5223413,12,"2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024",46449,151743,152853,128610,477541,806178,874770,723409,734801,422463,552866,151730
nds,Latn,nds_Latn,Low German,h,Ll,LATIN SMALL LETTER H,5057328,12,"2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024",42475,158125,150191,129371,478752,795629,850586,686561,702277,395485,525625,142251
nds,Latn,nds_Latn,Low German,u,Ll,LATIN SMALL LETTER U,4406704,12,"2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024",36914,134837,133863,111936,417549,663855,739162,609049,598178,352276,478542,130543
