iso_639_3,script,language_code,language_name,character,unicode_category,unicode_name,total_frequency_all_time,time_periods_with_data_count,time_periods_list,year_2013_frequency,year_2014_frequency,year_2019_frequency,year_2023_frequency
zca,Latn,zca_Latn,Coatecas Altas Zapotec, ,Zs,SPACE,6410,4,"2013,2014,2019,2023",68,2492,1422,2428
zca,Latn,zca_Latn,Coatecas Altas Zapotec,a,Ll,LATIN SMALL LETTER A,2609,4,"2013,2014,2019,2023",38,1050,606,915
zca,Latn,zca_Latn,Coatecas Altas Zapotec,n,Ll,LATIN SMALL LETTER N,2409,4,"2013,2014,2019,2023",33,955,545,876
zca,Latn,zca_Latn,Coatecas Altas Zapotec,',Po,APOSTROPHE,1973,4,"2013,2014,2019,2023",13,822,439,699
zca,Latn,zca_Latn,Coatecas Altas Zapotec,i,Ll,LATIN SMALL LETTER I,1724,4,"2013,2014,2019,2023",23,622,412,667
zca,Latn,zca_Latn,Coatecas Altas Zapotec,e,Ll,LATIN SMALL LETTER E,1701,4,"2013,2014,2019,2023",25,698,380,598
zca,Latn,zca_Latn,Coatecas Altas Zapotec,o,Ll,LATIN SMALL LETTER O,1645,4,"2013,2014,2019,2023",9,606,319,711
zca,Latn,zca_Latn,Coatecas Altas Zapotec,l,Ll,LATIN SMALL LETTER L,1202,4,"2013,2014,2019,2023",6,468,330,398
zca,Latn,zca_Latn,Coatecas Altas Zapotec,r,Ll,LATIN SMALL LETTER R,1021,4,"2013,2014,2019,2023",7,430,214,370
zca,Latn,zca_Latn,Coatecas Altas Zapotec,k,Ll,LATIN SMALL LETTER K,912,4,"2013,2014,2019,2023",6,309,200,397
zca,Latn,zca_Latn,Coatecas Altas Zapotec,h,Ll,LATIN SMALL LETTER H,792,4,"2013,2014,2019,2023",19,318,187,268
zca,Latn,zca_Latn,Coatecas Altas Zapotec,z,Ll,LATIN SMALL LETTER Z,769,4,"2013,2014,2019,2023",14,365,149,241
zca,Latn,zca_Latn,Coatecas Altas Zapotec,s,Ll,LATIN SMALL LETTER S,695,4,"2013,2014,2019,2023",2,259,150,284
zca,Latn,zca_Latn,Coatecas Altas Zapotec,x,Ll,LATIN SMALL LETTER X,682,4,"2013,2014,2019,2023",6,300,144,232
zca,Latn,zca_Latn,Coatecas Altas Zapotec,b,Ll,LATIN SMALL LETTER B,667,4,"2013,2014,2019,2023",10,277,142,238
zca,Latn,zca_Latn,Coatecas Altas Zapotec,u,Ll,LATIN SMALL LETTER U,653,4,"2013,2014,2019,2023",11,272,152,218
zca,Latn,zca_Latn,Coatecas Altas Zapotec,t,Ll,LATIN SMALL LETTER T,616,4,"2013,2014,2019,2023",13,212,139,252
zca,Latn,zca_Latn,Coatecas Altas Zapotec,m,Ll,LATIN SMALL LETTER M,595,4,"2013,2014,2019,2023",10,289,127,169
zca,Latn,zca_Latn,Coatecas Altas Zapotec,g,Ll,LATIN SMALL LETTER G,593,4,"2013,2014,2019,2023",5,256,66,266
zca,Latn,zca_Latn,Coatecas Altas Zapotec,",",Po,COMMA,585,4,"2013,2014,2019,2023",3,211,131,240
zca,Latn,zca_Latn,Coatecas Altas Zapotec,ë,Ll,LATIN SMALL LETTER E WITH DIAERESIS,576,4,"2013,2014,2019,2023",7,308,95,166
zca,Latn,zca_Latn,Coatecas Altas Zapotec,d,Ll,LATIN SMALL LETTER D,527,4,"2013,2014,2019,2023",14,211,115,187
