iso_639_3,script,language_code,language_name,character,unicode_category,unicode_name,total_frequency_all_time,time_periods_with_data_count,time_periods_list,year_2017_frequency,year_2018_frequency,year_2019_frequency,year_2021_frequency,year_2022_frequency,year_2023_frequency
ape,Latn,ape_Latn,Bukiyip, ,Zs,SPACE,751230,6,"2017,2018,2019,2021,2022,2023",1102,720763,4275,20116,3476,1498
ape,Latn,ape_Latn,Bukiyip,a,Ll,LATIN SMALL LETTER A,522523,6,"2017,2018,2019,2021,2022,2023",665,500671,3403,14339,2373,1072
ape,Latn,ape_Latn,Bukiyip,u,Ll,LATIN SMALL LETTER U,382922,6,"2017,2018,2019,2021,2022,2023",624,368427,1927,9205,1917,822
ape,Latn,ape_Latn,Bukiyip,n,Ll,LATIN SMALL LETTER N,352274,6,"2017,2018,2019,2021,2022,2023",435,336997,2219,9994,1712,917
ape,Latn,ape_Latn,Bukiyip,i,Ll,LATIN SMALL LETTER I,337861,6,"2017,2018,2019,2021,2022,2023",541,322419,2329,10447,1470,655
ape,Latn,ape_Latn,Bukiyip,e,Ll,LATIN SMALL LETTER E,325574,6,"2017,2018,2019,2021,2022,2023",488,313499,1455,8041,1477,614
ape,Latn,ape_Latn,Bukiyip,k,Ll,LATIN SMALL LETTER K,272290,6,"2017,2018,2019,2021,2022,2023",381,261911,1367,6833,1184,614
ape,Latn,ape_Latn,Bukiyip,h,Ll,LATIN SMALL LETTER H,219927,6,"2017,2018,2019,2021,2022,2023",454,210985,1196,6211,826,255
ape,Latn,ape_Latn,Bukiyip,o,Ll,LATIN SMALL LETTER O,197851,6,"2017,2018,2019,2021,2022,2023",383,189504,1273,5506,862,323
ape,Latn,ape_Latn,Bukiyip,l,Ll,LATIN SMALL LETTER L,162414,6,"2017,2018,2019,2021,2022,2023",203,160115,210,391,1050,445
ape,Latn,ape_Latn,Bukiyip,m,Ll,LATIN SMALL LETTER M,158553,6,"2017,2018,2019,2021,2022,2023",207,151403,956,4999,642,346
ape,Latn,ape_Latn,Bukiyip,p,Ll,LATIN SMALL LETTER P,129198,6,"2017,2018,2019,2021,2022,2023",315,123784,555,3708,638,198
ape,Latn,ape_Latn,Bukiyip,s,Ll,LATIN SMALL LETTER S,122037,6,"2017,2018,2019,2021,2022,2023",169,115589,911,4856,384,128
ape,Latn,ape_Latn,Bukiyip,d,Ll,LATIN SMALL LETTER D,109690,6,"2017,2018,2019,2021,2022,2023",197,105432,637,2717,510,197
ape,Latn,ape_Latn,Bukiyip,r,Ll,LATIN SMALL LETTER R,106136,6,"2017,2018,2019,2021,2022,2023",126,97754,1542,6526,165,23
ape,Latn,ape_Latn,Bukiyip,y,Ll,LATIN SMALL LETTER Y,101954,6,"2017,2018,2019,2021,2022,2023",116,97705,529,2695,533,376
ape,Latn,ape_Latn,Bukiyip,t,Ll,LATIN SMALL LETTER T,89447,6,"2017,2018,2019,2021,2022,2023",117,86358,521,1960,390,101
ape,Latn,ape_Latn,Bukiyip,c,Ll,LATIN SMALL LETTER C,85502,5,"2017,2018,2019,2022,2023",177,84698,5,0,485,137
ape,Latn,ape_Latn,Bukiyip,b,Ll,LATIN SMALL LETTER B,79459,6,"2017,2018,2019,2021,2022,2023",93,76543,441,1845,377,160
