iso_639_3,script,language_code,language_name,character,unicode_category,unicode_name,total_frequency_all_time,time_periods_with_data_count,time_periods_list,year_2018_frequency,year_2019_frequency,year_2021_frequency,year_2022_frequency
izz,Latn,izz_Latn,Izii, ,Zs,SPACE,71829,4,"2018,2019,2021,2022",481,1231,68600,1517
izz,Latn,izz_Latn,Izii,u,Ll,LATIN SMALL LETTER U,29731,4,"2018,2019,2021,2022",220,347,28578,586
izz,Latn,izz_Latn,Izii,a,Ll,LATIN SMALL LETTER A,29559,4,"2018,2019,2021,2022",156,500,28270,633
izz,Latn,izz_Latn,Izii,e,Ll,LATIN SMALL LETTER E,24651,4,"2018,2019,2021,2022",184,427,23414,626
izz,Latn,izz_Latn,Izii,n,Ll,LATIN SMALL LETTER N,18804,4,"2018,2019,2021,2022",134,314,17948,408
izz,Latn,izz_Latn,Izii,i,Ll,LATIN SMALL LETTER I,15770,4,"2018,2019,2021,2022",97,353,15005,315
izz,Latn,izz_Latn,Izii,o,Ll,LATIN SMALL LETTER O,15698,4,"2018,2019,2021,2022",113,209,15028,348
izz,Latn,izz_Latn,Izii,h,Ll,LATIN SMALL LETTER H,14273,4,"2018,2019,2021,2022",102,257,13623,291
izz,Latn,izz_Latn,Izii,ụ,Ll,LATIN SMALL LETTER U WITH DOT BELOW,12059,4,"2018,2019,2021,2022",89,258,11456,256
izz,Latn,izz_Latn,Izii,b,Ll,LATIN SMALL LETTER B,11704,4,"2018,2019,2021,2022",61,260,11180,203
izz,Latn,izz_Latn,Izii,p,Ll,LATIN SMALL LETTER P,11432,4,"2018,2019,2021,2022",71,157,10970,234
izz,Latn,izz_Latn,Izii,k,Ll,LATIN SMALL LETTER K,11150,4,"2018,2019,2021,2022",111,178,10567,294
izz,Latn,izz_Latn,Izii,ẹ,Ll,LATIN SMALL LETTER E WITH DOT BELOW,9744,4,"2018,2019,2021,2022",83,152,9321,188
izz,Latn,izz_Latn,Izii,l,Ll,LATIN SMALL LETTER L,9185,4,"2018,2019,2021,2022",66,185,8731,203
izz,Latn,izz_Latn,Izii,r,Ll,LATIN SMALL LETTER R,8943,4,"2018,2019,2021,2022",56,144,8532,211
izz,Latn,izz_Latn,Izii,y,Ll,LATIN SMALL LETTER Y,8245,4,"2018,2019,2021,2022",23,171,7869,182
izz,Latn,izz_Latn,Izii,ọ,Ll,LATIN SMALL LETTER O WITH DOT BELOW,8166,4,"2018,2019,2021,2022",62,136,7824,144
izz,Latn,izz_Latn,Izii,m,Ll,LATIN SMALL LETTER M,7891,4,"2018,2019,2021,2022",51,150,7541,149
izz,Latn,izz_Latn,Izii,w,Ll,LATIN SMALL LETTER W,6864,4,"2018,2019,2021,2022",58,91,6567,148
izz,Latn,izz_Latn,Izii,g,Ll,LATIN SMALL LETTER G,6812,4,"2018,2019,2021,2022",71,100,6439,202
izz,Latn,izz_Latn,Izii,d,Ll,LATIN SMALL LETTER D,6671,4,"2018,2019,2021,2022",53,113,6390,115
izz,Latn,izz_Latn,Izii,',Po,APOSTROPHE,6056,4,"2018,2019,2021,2022",3,111,5805,137
izz,Latn,izz_Latn,Izii,s,Ll,LATIN SMALL LETTER S,4949,4,"2018,2019,2021,2022",43,90,4711,105
izz,Latn,izz_Latn,Izii,t,Ll,LATIN SMALL LETTER T,4920,4,"2018,2019,2021,2022",39,51,4692,138
izz,Latn,izz_Latn,Izii,;,Po,SEMICOLON,4840,4,"2018,2019,2021,2022",26,83,4628,103
izz,Latn,izz_Latn,Izii,-,Pd,HYPHEN-MINUS,4715,4,"2018,2019,2021,2022",49,37,4515,114
izz,Latn,izz_Latn,Izii,",",Po,COMMA,3910,4,"2018,2019,2021,2022",24,63,3777,46
izz,Latn,izz_Latn,Izii,.,Po,FULL STOP,3519,4,"2018,2019,2021,2022",21,107,3312,79
izz,Latn,izz_Latn,Izii,z,Ll,LATIN SMALL LETTER Z,3066,4,"2018,2019,2021,2022",10,64,2941,51
izz,Latn,izz_Latn,Izii,j,Ll,LATIN SMALL LETTER J,3024,4,"2018,2019,2021,2022",21,38,2904,61
izz,Latn,izz_Latn,Izii,f,Ll,LATIN SMALL LETTER F,2455,4,"2018,2019,2021,2022",18,28,2344,65
izz,Latn,izz_Latn,Izii,ị,Ll,LATIN SMALL LETTER I WITH DOT BELOW,1936,4,"2018,2019,2021,2022",6,26,1853,51
izz,Latn,izz_Latn,Izii,C,Lu,LATIN CAPITAL LETTER C,1753,4,"2018,2019,2021,2022",17,31,1675,30
izz,Latn,izz_Latn,Izii,1,Nd,DIGIT ONE,1194,4,"2018,2019,2021,2022",17,29,1114,34
izz,Latn,izz_Latn,Izii,c,Ll,LATIN SMALL LETTER C,1180,4,"2018,2019,2021,2022",12,30,1094,44
izz,Latn,izz_Latn,Izii,Ọ,Lu,LATIN CAPITAL LETTER O WITH DOT BELOW,992,4,"2018,2019,2021,2022",4,22,945,21
izz,Latn,izz_Latn,Izii,2,Nd,DIGIT TWO,740,4,"2018,2019,2021,2022",3,22,683,32
izz,Latn,izz_Latn,Izii,N,Lu,LATIN CAPITAL LETTER N,720,4,"2018,2019,2021,2022",6,21,684,9
izz,Latn,izz_Latn,Izii,J,Lu,LATIN CAPITAL LETTER J,588,4,"2018,2019,2021,2022",1,31,551,5
izz,Latn,izz_Latn,Izii,v,Ll,LATIN SMALL LETTER V,553,4,"2018,2019,2021,2022",1,7,533,12
izz,Latn,izz_Latn,Izii,“,Pi,LEFT DOUBLE QUOTATION MARK,543,4,"2018,2019,2021,2022",2,18,508,15
izz,Latn,izz_Latn,Izii,M,Lu,LATIN CAPITAL LETTER M,497,4,"2018,2019,2021,2022",2,14,472,9
izz,Latn,izz_Latn,Izii,:,Po,COLON,441,4,"2018,2019,2021,2022",5,17,382,37
izz,Latn,izz_Latn,Izii,U,Lu,LATIN CAPITAL LETTER U,424,4,"2018,2019,2021,2022",11,9,391,13
izz,Latn,izz_Latn,Izii,3,Nd,DIGIT THREE,422,4,"2018,2019,2021,2022",3,8,386,25
izz,Latn,izz_Latn,Izii,O,Lu,LATIN CAPITAL LETTER O,413,4,"2018,2019,2021,2022",3,10,388,12
izz,Latn,izz_Latn,Izii,A,Lu,LATIN CAPITAL LETTER A,398,3,"2019,2021,2022",0,14,378,6
