iso_639_3,script,language_code,language_name,character,unicode_category,unicode_name,total_frequency_all_time,time_periods_with_data_count,time_periods_list,year_2013_frequency,year_2014_frequency,year_2016_frequency,year_2017_frequency
gnd,Latn,gnd_Latn,Zulgo-Gemzek, ,Zs,SPACE,370884,4,"2013,2014,2016,2017",315912,21371,2685,30916
gnd,Latn,gnd_Latn,Zulgo-Gemzek,a,Ll,LATIN SMALL LETTER A,272725,4,"2013,2014,2016,2017",231739,16129,2037,22820
gnd,Latn,gnd_Latn,Zulgo-Gemzek,m,Ll,LATIN SMALL LETTER M,66926,4,"2013,2014,2016,2017",56734,3803,485,5904
gnd,Latn,gnd_Latn,Zulgo-Gemzek,à,Ll,LATIN SMALL LETTER A WITH GRAVE,63684,4,"2013,2014,2016,2017",53935,3701,462,5586
gnd,Latn,gnd_Latn,Zulgo-Gemzek,k,Ll,LATIN SMALL LETTER K,61180,4,"2013,2014,2016,2017",52159,3389,433,5199
gnd,Latn,gnd_Latn,Zulgo-Gemzek,e,Ll,LATIN SMALL LETTER E,60516,4,"2013,2014,2016,2017",51606,3328,415,5167
gnd,Latn,gnd_Latn,Zulgo-Gemzek,t,Ll,LATIN SMALL LETTER T,60032,4,"2013,2014,2016,2017",50631,3616,507,5278
gnd,Latn,gnd_Latn,Zulgo-Gemzek,r,Ll,LATIN SMALL LETTER R,53029,4,"2013,2014,2016,2017",45209,3089,410,4321
gnd,Latn,gnd_Latn,Zulgo-Gemzek,i,Ll,LATIN SMALL LETTER I,47926,4,"2013,2014,2016,2017",40815,2806,336,3969
gnd,Latn,gnd_Latn,Zulgo-Gemzek,ə,Ll,LATIN SMALL LETTER SCHWA,45072,4,"2013,2014,2016,2017",38264,2756,401,3651
gnd,Latn,gnd_Latn,Zulgo-Gemzek,g,Ll,LATIN SMALL LETTER G,42991,4,"2013,2014,2016,2017",36574,2428,321,3668
gnd,Latn,gnd_Latn,Zulgo-Gemzek,u,Ll,LATIN SMALL LETTER U,40232,4,"2013,2014,2016,2017",34210,2238,299,3485
gnd,Latn,gnd_Latn,Zulgo-Gemzek,l,Ll,LATIN SMALL LETTER L,38153,4,"2013,2014,2016,2017",32386,2101,263,3403
gnd,Latn,gnd_Latn,Zulgo-Gemzek,s,Ll,LATIN SMALL LETTER S,37423,4,"2013,2014,2016,2017",31685,2253,292,3193
gnd,Latn,gnd_Latn,Zulgo-Gemzek,d,Ll,LATIN SMALL LETTER D,35347,4,"2013,2014,2016,2017",29864,2089,254,3140
gnd,Latn,gnd_Latn,Zulgo-Gemzek,",",Po,COMMA,34240,4,"2013,2014,2016,2017",29176,1940,248,2876
gnd,Latn,gnd_Latn,Zulgo-Gemzek,n,Ll,LATIN SMALL LETTER N,33920,4,"2013,2014,2016,2017",28881,1939,225,2875
gnd,Latn,gnd_Latn,Zulgo-Gemzek,w,Ll,LATIN SMALL LETTER W,31484,4,"2013,2014,2016,2017",26733,1781,235,2735
gnd,Latn,gnd_Latn,Zulgo-Gemzek,b,Ll,LATIN SMALL LETTER B,30997,4,"2013,2014,2016,2017",26350,1812,237,2598
gnd,Latn,gnd_Latn,Zulgo-Gemzek,ŋ,Ll,LATIN SMALL LETTER ENG,28540,4,"2013,2014,2016,2017",24348,1591,185,2416
gnd,Latn,gnd_Latn,Zulgo-Gemzek,y,Ll,LATIN SMALL LETTER Y,26534,4,"2013,2014,2016,2017",22555,1559,169,2251
gnd,Latn,gnd_Latn,Zulgo-Gemzek,z,Ll,LATIN SMALL LETTER Z,22870,4,"2013,2014,2016,2017",19524,1244,167,1935
gnd,Latn,gnd_Latn,Zulgo-Gemzek,̀,Mn,COMBINING GRAVE ACCENT,20597,4,"2013,2014,2016,2017",17489,1239,153,1716
gnd,Latn,gnd_Latn,Zulgo-Gemzek,ɗ,Ll,LATIN SMALL LETTER D WITH HOOK,18422,4,"2013,2014,2016,2017",15717,1019,133,1553
gnd,Latn,gnd_Latn,Zulgo-Gemzek,ì,Ll,LATIN SMALL LETTER I WITH GRAVE,17799,4,"2013,2014,2016,2017",15148,964,94,1593
gnd,Latn,gnd_Latn,Zulgo-Gemzek,.,Po,FULL STOP,17763,4,"2013,2014,2016,2017",15038,1073,153,1499
gnd,Latn,gnd_Latn,Zulgo-Gemzek,h,Ll,LATIN SMALL LETTER H,17350,4,"2013,2014,2016,2017",14782,1063,148,1357
gnd,Latn,gnd_Latn,Zulgo-Gemzek,è,Ll,LATIN SMALL LETTER E WITH GRAVE,13255,4,"2013,2014,2016,2017",11252,676,65,1262
gnd,Latn,gnd_Latn,Zulgo-Gemzek,A,Lu,LATIN CAPITAL LETTER A,8270,4,"2013,2014,2016,2017",7138,509,81,542
gnd,Latn,gnd_Latn,Zulgo-Gemzek,v,Ll,LATIN SMALL LETTER V,8130,4,"2013,2014,2016,2017",6898,495,48,689
gnd,Latn,gnd_Latn,Zulgo-Gemzek,M,Lu,LATIN CAPITAL LETTER M,7350,4,"2013,2014,2016,2017",6274,402,37,637
gnd,Latn,gnd_Latn,Zulgo-Gemzek,f,Ll,LATIN SMALL LETTER F,5439,4,"2013,2014,2016,2017",4590,308,60,481
gnd,Latn,gnd_Latn,Zulgo-Gemzek,p,Ll,LATIN SMALL LETTER P,4440,4,"2013,2014,2016,2017",3691,250,29,470
gnd,Latn,gnd_Latn,Zulgo-Gemzek,"""",Po,QUOTATION MARK,4385,4,"2013,2014,2016,2017",3752,288,32,313
gnd,Latn,gnd_Latn,Zulgo-Gemzek,Y,Lu,LATIN CAPITAL LETTER Y,3970,4,"2013,2014,2016,2017",3446,257,26,241
gnd,Latn,gnd_Latn,Zulgo-Gemzek,1,Nd,DIGIT ONE,3461,4,"2013,2014,2016,2017",2922,197,26,316
gnd,Latn,gnd_Latn,Zulgo-Gemzek,ù,Ll,LATIN SMALL LETTER U WITH GRAVE,3347,4,"2013,2014,2016,2017",2843,176,28,300
gnd,Latn,gnd_Latn,Zulgo-Gemzek,K,Lu,LATIN CAPITAL LETTER K,3192,4,"2013,2014,2016,2017",2745,155,18,274
gnd,Latn,gnd_Latn,Zulgo-Gemzek,:,Po,COLON,2957,4,"2013,2014,2016,2017",2569,169,18,201
gnd,Latn,gnd_Latn,Zulgo-Gemzek,ɓ,Ll,LATIN SMALL LETTER B WITH HOOK,2754,4,"2013,2014,2016,2017",2363,148,24,219
gnd,Latn,gnd_Latn,Zulgo-Gemzek,I,Lu,LATIN CAPITAL LETTER I,2621,4,"2013,2014,2016,2017",2251,160,20,190
gnd,Latn,gnd_Latn,Zulgo-Gemzek,2,Nd,DIGIT TWO,2598,4,"2013,2014,2016,2017",2247,158,16,177
gnd,Latn,gnd_Latn,Zulgo-Gemzek,T,Lu,LATIN CAPITAL LETTER T,2464,4,"2013,2014,2016,2017",2080,163,22,199
gnd,Latn,gnd_Latn,Zulgo-Gemzek,3,Nd,DIGIT THREE,1831,4,"2013,2014,2016,2017",1585,109,16,121
gnd,Latn,gnd_Latn,Zulgo-Gemzek,G,Lu,LATIN CAPITAL LETTER G,1561,4,"2013,2014,2016,2017",1302,103,20,136
gnd,Latn,gnd_Latn,Zulgo-Gemzek,D,Lu,LATIN CAPITAL LETTER D,1409,4,"2013,2014,2016,2017",1172,92,13,132
gnd,Latn,gnd_Latn,Zulgo-Gemzek,4,Nd,DIGIT FOUR,1345,4,"2013,2014,2016,2017",1185,72,8,80
gnd,Latn,gnd_Latn,Zulgo-Gemzek,?,Po,QUESTION MARK,1208,4,"2013,2014,2016,2017",1064,62,4,78
gnd,Latn,gnd_Latn,Zulgo-Gemzek,N,Lu,LATIN CAPITAL LETTER N,1149,4,"2013,2014,2016,2017",1001,53,3,92
gnd,Latn,gnd_Latn,Zulgo-Gemzek,5,Nd,DIGIT FIVE,1054,4,"2013,2014,2016,2017",928,54,6,66
gnd,Latn,gnd_Latn,Zulgo-Gemzek,6,Nd,DIGIT SIX,884,4,"2013,2014,2016,2017",769,46,6,63
gnd,Latn,gnd_Latn,Zulgo-Gemzek,B,Lu,LATIN CAPITAL LETTER B,849,4,"2013,2014,2016,2017",705,69,7,68
gnd,Latn,gnd_Latn,Zulgo-Gemzek,7,Nd,DIGIT SEVEN,811,4,"2013,2014,2016,2017",698,46,6,61
gnd,Latn,gnd_Latn,Zulgo-Gemzek,',Po,APOSTROPHE,768,4,"2013,2014,2016,2017",726,18,4,20
gnd,Latn,gnd_Latn,Zulgo-Gemzek,8,Nd,DIGIT EIGHT,764,4,"2013,2014,2016,2017",654,46,6,58
gnd,Latn,gnd_Latn,Zulgo-Gemzek,9,Nd,DIGIT NINE,724,4,"2013,2014,2016,2017",622,42,5,55
gnd,Latn,gnd_Latn,Zulgo-Gemzek,0,Nd,DIGIT ZERO,710,4,"2013,2014,2016,2017",610,41,5,54
gnd,Latn,gnd_Latn,Zulgo-Gemzek,P,Lu,LATIN CAPITAL LETTER P,710,4,"2013,2014,2016,2017",567,58,16,69
gnd,Latn,gnd_Latn,Zulgo-Gemzek,W,Lu,LATIN CAPITAL LETTER W,695,4,"2013,2014,2016,2017",594,37,2,62
gnd,Latn,gnd_Latn,Zulgo-Gemzek,S,Lu,LATIN CAPITAL LETTER S,615,4,"2013,2014,2016,2017",519,43,2,51
gnd,Latn,gnd_Latn,Zulgo-Gemzek,Ŋ,Lu,LATIN CAPITAL LETTER ENG,359,4,"2013,2014,2016,2017",311,16,4,28
gnd,Latn,gnd_Latn,Zulgo-Gemzek,H,Lu,LATIN CAPITAL LETTER H,288,3,"2013,2014,2017",234,38,0,16
gnd,Latn,gnd_Latn,Zulgo-Gemzek,Ə,Lu,LATIN CAPITAL LETTER SCHWA,288,3,"2013,2014,2017",254,23,0,11
gnd,Latn,gnd_Latn,Zulgo-Gemzek,Z,Lu,LATIN CAPITAL LETTER Z,243,4,"2013,2014,2016,2017",205,17,3,18
gnd,Latn,gnd_Latn,Zulgo-Gemzek,F,Lu,LATIN CAPITAL LETTER F,218,3,"2013,2014,2017",169,15,0,34
gnd,Latn,gnd_Latn,Zulgo-Gemzek,L,Lu,LATIN CAPITAL LETTER L,205,3,"2013,2014,2017",184,17,0,4
gnd,Latn,gnd_Latn,Zulgo-Gemzek,R,Lu,LATIN CAPITAL LETTER R,189,4,"2013,2014,2016,2017",167,14,1,7
gnd,Latn,gnd_Latn,Zulgo-Gemzek,U,Lu,LATIN CAPITAL LETTER U,150,2,"2013,2014",137,13,0,0
gnd,Latn,gnd_Latn,Zulgo-Gemzek,E,Lu,LATIN CAPITAL LETTER E,143,4,"2013,2014,2016,2017",115,8,8,12
gnd,Latn,gnd_Latn,Zulgo-Gemzek,V,Lu,LATIN CAPITAL LETTER V,41,3,"2013,2014,2017",30,2,0,9
gnd,Latn,gnd_Latn,Zulgo-Gemzek,o,Ll,LATIN SMALL LETTER O,41,4,"2013,2014,2016,2017",11,1,2,27
gnd,Latn,gnd_Latn,Zulgo-Gemzek,C,Lu,LATIN CAPITAL LETTER C,29,2,"2016,2017",0,0,2,27
gnd,Latn,gnd_Latn,Zulgo-Gemzek,-,Pd,HYPHEN-MINUS,23,2,"2013,2017",21,0,0,2
gnd,Latn,gnd_Latn,Zulgo-Gemzek,Ɓ,Lu,LATIN CAPITAL LETTER B WITH HOOK,23,2,"2013,2014",20,3,0,0
gnd,Latn,gnd_Latn,Zulgo-Gemzek,Ɗ,Lu,LATIN CAPITAL LETTER D WITH HOOK,22,3,"2013,2014,2017",18,2,0,2
gnd,Latn,gnd_Latn,Zulgo-Gemzek,|,Sm,VERTICAL LINE,12,3,"2013,2014,2017",4,2,0,6
gnd,Latn,gnd_Latn,Zulgo-Gemzek,ɂ,Ll,LATIN SMALL LETTER GLOTTAL STOP,10,2,"2013,2014",9,1,0,0
gnd,Latn,gnd_Latn,Zulgo-Gemzek,Ɂ,Lu,LATIN CAPITAL LETTER GLOTTAL STOP,2,1,2013,2,0,0,0
gnd,Latn,gnd_Latn,Zulgo-Gemzek,(,Ps,LEFT PARENTHESIS,1,1,2013,1,0,0,0
gnd,Latn,gnd_Latn,Zulgo-Gemzek,),Pe,RIGHT PARENTHESIS,1,1,2013,1,0,0,0
