iso_639_3,script,language_code,language_name,character,unicode_category,unicode_name,total_frequency_all_time,time_periods_with_data_count,time_periods_list,year_2019_frequency,year_2020_frequency,year_2021_frequency,year_2022_frequency,year_2023_frequency
gwr,Latn,gwr_Latn,Gwere,a,Ll,LATIN SMALL LETTER A,5418,5,"2019,2020,2021,2022,2023",1046,1768,390,1104,1110
gwr,Latn,gwr_Latn,Gwere, ,Zs,SPACE,4845,5,"2019,2020,2021,2022,2023",989,1546,347,997,966
gwr,Latn,gwr_Latn,Gwere,e,Ll,LATIN SMALL LETTER E,3072,5,"2019,2020,2021,2022,2023",731,928,247,572,594
gwr,Latn,gwr_Latn,Gwere,i,Ll,LATIN SMALL LETTER I,2992,5,"2019,2020,2021,2022,2023",639,907,258,610,578
gwr,Latn,gwr_Latn,Gwere,o,Ll,LATIN SMALL LETTER O,2503,5,"2019,2020,2021,2022,2023",393,781,202,561,566
gwr,Latn,gwr_Latn,Gwere,u,Ll,LATIN SMALL LETTER U,2402,5,"2019,2020,2021,2022,2023",442,658,215,504,583
gwr,Latn,gwr_Latn,Gwere,b,Ll,LATIN SMALL LETTER B,2394,5,"2019,2020,2021,2022,2023",497,731,188,517,461
gwr,Latn,gwr_Latn,Gwere,n,Ll,LATIN SMALL LETTER N,1796,5,"2019,2020,2021,2022,2023",170,620,164,387,455
gwr,Latn,gwr_Latn,Gwere,k,Ll,LATIN SMALL LETTER K,1657,5,"2019,2020,2021,2022,2023",248,479,148,388,394
gwr,Latn,gwr_Latn,Gwere,y,Ll,LATIN SMALL LETTER Y,1339,5,"2019,2020,2021,2022,2023",356,389,83,293,218
gwr,Latn,gwr_Latn,Gwere,r,Ll,LATIN SMALL LETTER R,1236,5,"2019,2020,2021,2022,2023",294,391,103,186,262
gwr,Latn,gwr_Latn,Gwere,m,Ll,LATIN SMALL LETTER M,1189,5,"2019,2020,2021,2022,2023",188,379,89,245,288
gwr,Latn,gwr_Latn,Gwere,w,Ll,LATIN SMALL LETTER W,1149,5,"2019,2020,2021,2022,2023",245,350,84,236,234
gwr,Latn,gwr_Latn,Gwere,l,Ll,LATIN SMALL LETTER L,924,5,"2019,2020,2021,2022,2023",168,261,73,201,221
gwr,Latn,gwr_Latn,Gwere,g,Ll,LATIN SMALL LETTER G,910,5,"2019,2020,2021,2022,2023",76,258,94,219,263
gwr,Latn,gwr_Latn,Gwere,t,Ll,LATIN SMALL LETTER T,890,5,"2019,2020,2021,2022,2023",185,267,64,206,168
gwr,Latn,gwr_Latn,Gwere,s,Ll,LATIN SMALL LETTER S,626,5,"2019,2020,2021,2022,2023",120,191,44,128,143
gwr,Latn,gwr_Latn,Gwere,",",Po,COMMA,427,5,"2019,2020,2021,2022,2023",98,142,19,90,78
gwr,Latn,gwr_Latn,Gwere,.,Po,FULL STOP,353,5,"2019,2020,2021,2022,2023",60,106,27,62,98
gwr,Latn,gwr_Latn,Gwere,ʼ,Lm,MODIFIER LETTER APOSTROPHE,334,3,"2019,2020,2022",64,197,0,73,0
gwr,Latn,gwr_Latn,Gwere,z,Ll,LATIN SMALL LETTER Z,295,5,"2019,2020,2021,2022,2023",56,108,23,57,51
gwr,Latn,gwr_Latn,Gwere,d,Ll,LATIN SMALL LETTER D,253,5,"2019,2020,2021,2022,2023",48,72,25,39,69
gwr,Latn,gwr_Latn,Gwere,’,Pf,RIGHT SINGLE QUOTATION MARK,181,4,"2020,2021,2022,2023",0,2,53,12,114
gwr,Latn,gwr_Latn,Gwere,1,Nd,DIGIT ONE,171,5,"2019,2020,2021,2022,2023",37,39,1,76,18
gwr,Latn,gwr_Latn,Gwere,Y,Lu,LATIN CAPITAL LETTER Y,164,5,"2019,2020,2021,2022,2023",67,63,6,19,9
gwr,Latn,gwr_Latn,Gwere,M,Lu,LATIN CAPITAL LETTER M,159,5,"2019,2020,2021,2022,2023",35,63,6,34,21
gwr,Latn,gwr_Latn,Gwere,O,Lu,LATIN CAPITAL LETTER O,155,5,"2019,2020,2021,2022,2023",42,38,10,13,52
gwr,Latn,gwr_Latn,Gwere,K,Lu,LATIN CAPITAL LETTER K,141,5,"2019,2020,2021,2022,2023",25,48,8,40,20
gwr,Latn,gwr_Latn,Gwere,2,Nd,DIGIT TWO,132,5,"2019,2020,2021,2022,2023",28,31,2,53,18
gwr,Latn,gwr_Latn,Gwere,A,Lu,LATIN CAPITAL LETTER A,129,5,"2019,2020,2021,2022,2023",36,32,8,19,34
gwr,Latn,gwr_Latn,Gwere,B,Lu,LATIN CAPITAL LETTER B,119,5,"2019,2020,2021,2022,2023",17,22,22,17,41
gwr,Latn,gwr_Latn,Gwere,E,Lu,LATIN CAPITAL LETTER E,103,5,"2019,2020,2021,2022,2023",24,26,8,18,27
gwr,Latn,gwr_Latn,Gwere,N,Lu,LATIN CAPITAL LETTER N,98,5,"2019,2020,2021,2022,2023",10,23,8,13,44
gwr,Latn,gwr_Latn,Gwere,:,Po,COLON,93,4,"2019,2020,2022,2023",17,12,0,55,9
gwr,Latn,gwr_Latn,Gwere,f,Ll,LATIN SMALL LETTER F,86,5,"2019,2020,2021,2022,2023",28,21,11,7,19
gwr,Latn,gwr_Latn,Gwere,L,Lu,LATIN CAPITAL LETTER L,71,5,"2019,2020,2021,2022,2023",19,7,8,15,22
gwr,Latn,gwr_Latn,Gwere,3,Nd,DIGIT THREE,68,4,"2019,2020,2022,2023",11,21,0,33,3
gwr,Latn,gwr_Latn,Gwere,4,Nd,DIGIT FOUR,59,4,"2019,2020,2022,2023",9,17,0,31,2
gwr,Latn,gwr_Latn,Gwere,0,Nd,DIGIT ZERO,58,5,"2019,2020,2021,2022,2023",6,8,2,15,27
gwr,Latn,gwr_Latn,Gwere,I,Lu,LATIN CAPITAL LETTER I,48,5,"2019,2020,2021,2022,2023",13,9,2,9,15
gwr,Latn,gwr_Latn,Gwere,“,Pi,LEFT DOUBLE QUOTATION MARK,47,5,"2019,2020,2021,2022,2023",6,24,1,15,1
gwr,Latn,gwr_Latn,Gwere,”,Pf,RIGHT DOUBLE QUOTATION MARK,43,5,"2019,2020,2021,2022,2023",6,24,1,11,1
gwr,Latn,gwr_Latn,Gwere,p,Ll,LATIN SMALL LETTER P,42,5,"2019,2020,2021,2022,2023",4,10,5,9,14
gwr,Latn,gwr_Latn,Gwere,9,Nd,DIGIT NINE,41,5,"2019,2020,2021,2022,2023",4,7,1,20,9
gwr,Latn,gwr_Latn,Gwere,S,Lu,LATIN CAPITAL LETTER S,40,5,"2019,2020,2021,2022,2023",12,6,4,1,17
gwr,Latn,gwr_Latn,Gwere,5,Nd,DIGIT FIVE,39,4,"2019,2020,2022,2023",7,12,0,18,2
gwr,Latn,gwr_Latn,Gwere,7,Nd,DIGIT SEVEN,38,5,"2019,2020,2021,2022,2023",8,6,2,14,8
gwr,Latn,gwr_Latn,Gwere,j,Ll,LATIN SMALL LETTER J,37,4,"2020,2021,2022,2023",0,15,3,9,10
gwr,Latn,gwr_Latn,Gwere,6,Nd,DIGIT SIX,37,4,"2019,2020,2022,2023",5,8,0,20,4
gwr,Latn,gwr_Latn,Gwere,#,Po,NUMBER SIGN,34,3,"2019,2020,2022",5,5,0,24,0
gwr,Latn,gwr_Latn,Gwere,8,Nd,DIGIT EIGHT,33,4,"2019,2020,2022,2023",5,8,0,17,3
gwr,Latn,gwr_Latn,Gwere,c,Ll,LATIN SMALL LETTER C,32,4,"2020,2021,2022,2023",0,10,7,3,12
gwr,Latn,gwr_Latn,Gwere,;,Po,SEMICOLON,31,3,"2019,2020,2022",2,4,0,25,0
gwr,Latn,gwr_Latn,Gwere,-,Pd,HYPHEN-MINUS,29,5,"2019,2020,2021,2022,2023",3,6,1,13,6
gwr,Latn,gwr_Latn,Gwere,G,Lu,LATIN CAPITAL LETTER G,28,4,"2020,2021,2022,2023",0,9,4,1,14
gwr,Latn,gwr_Latn,Gwere,U,Lu,LATIN CAPITAL LETTER U,19,2,"2021,2023",0,0,2,0,17
gwr,Latn,gwr_Latn,Gwere,T,Lu,LATIN CAPITAL LETTER T,19,5,"2019,2020,2021,2022,2023",2,3,1,6,7
gwr,Latn,gwr_Latn,Gwere,W,Lu,LATIN CAPITAL LETTER W,18,5,"2019,2020,2021,2022,2023",6,1,2,3,6
gwr,Latn,gwr_Latn,Gwere,D,Lu,LATIN CAPITAL LETTER D,16,2,"2019,2023",12,0,0,0,4
gwr,Latn,gwr_Latn,Gwere,Z,Lu,LATIN CAPITAL LETTER Z,16,4,"2019,2020,2022,2023",10,2,0,3,1
gwr,Latn,gwr_Latn,Gwere,‘,Pi,LEFT SINGLE QUOTATION MARK,14,2,"2020,2022",0,2,0,12,0
gwr,Latn,gwr_Latn,Gwere,),Pe,RIGHT PARENTHESIS,12,4,"2019,2021,2022,2023",2,0,1,6,3
gwr,Latn,gwr_Latn,Gwere,(,Ps,LEFT PARENTHESIS,12,4,"2019,2021,2022,2023",2,0,1,6,3
gwr,Latn,gwr_Latn,Gwere,v,Ll,LATIN SMALL LETTER V,12,4,"2020,2021,2022,2023",0,1,2,3,6
gwr,Latn,gwr_Latn,Gwere,R,Lu,LATIN CAPITAL LETTER R,11,2,"2021,2023",0,0,1,0,10
gwr,Latn,gwr_Latn,Gwere,?,Po,QUESTION MARK,10,2,"2020,2022",0,6,0,4,0
