iso_639_3,script,language_code,language_name,character,unicode_category,unicode_name,total_frequency_all_time,time_periods_with_data_count,time_periods_list,year_2013_frequency,year_2014_frequency,year_2016_frequency,year_2017_frequency,year_2018_frequency,year_2019_frequency,year_2020_frequency,year_2021_frequency,year_2022_frequency,year_2023_frequency,year_2024_frequency
ljp,Latn,ljp_Latn,Lampung Api, ,Zs,SPACE,270018,11,"2013,2014,2016,2017,2018,2019,2020,2021,2022,2023,2024",232084,9771,11429,4009,3674,809,488,2481,1734,3143,396
ljp,Latn,ljp_Latn,Lampung Api,a,Ll,LATIN SMALL LETTER A,261262,11,"2013,2014,2016,2017,2018,2019,2020,2021,2022,2023,2024",223245,9650,11628,3889,3485,780,508,2425,1683,3604,365
ljp,Latn,ljp_Latn,Lampung Api,i,Ll,LATIN SMALL LETTER I,140038,11,"2013,2014,2016,2017,2018,2019,2020,2021,2022,2023,2024",121302,4988,6129,2201,1890,227,75,1305,783,937,201
ljp,Latn,ljp_Latn,Lampung Api,n,Ll,LATIN SMALL LETTER N,125715,11,"2013,2014,2016,2017,2018,2019,2020,2021,2022,2023,2024",105841,4761,6499,2163,1991,402,230,1267,829,1517,215
ljp,Latn,ljp_Latn,Lampung Api,k,Ll,LATIN SMALL LETTER K,91084,11,"2013,2014,2016,2017,2018,2019,2020,2021,2022,2023,2024",77017,3294,4434,1828,1312,337,205,823,513,1177,144
ljp,Latn,ljp_Latn,Lampung Api,u,Ll,LATIN SMALL LETTER U,89085,11,"2013,2014,2016,2017,2018,2019,2020,2021,2022,2023,2024",75850,3435,4148,1184,959,347,224,875,674,1262,127
ljp,Latn,ljp_Latn,Lampung Api,e,Ll,LATIN SMALL LETTER E,77157,11,"2013,2014,2016,2017,2018,2019,2020,2021,2022,2023,2024",67315,2738,3114,882,1100,165,65,739,442,484,113
ljp,Latn,ljp_Latn,Lampung Api,m,Ll,LATIN SMALL LETTER M,58273,11,"2013,2014,2016,2017,2018,2019,2020,2021,2022,2023,2024",50272,2137,2686,810,825,100,48,444,374,498,79
ljp,Latn,ljp_Latn,Lampung Api,g,Ll,LATIN SMALL LETTER G,54427,11,"2013,2014,2016,2017,2018,2019,2020,2021,2022,2023,2024",43908,1970,3209,1033,876,383,315,629,352,1656,96
ljp,Latn,ljp_Latn,Lampung Api,l,Ll,LATIN SMALL LETTER L,51316,11,"2013,2014,2016,2017,2018,2019,2020,2021,2022,2023,2024",44516,1966,2061,647,620,102,45,432,311,543,73
