iso_639_3,script,language_code,language_name,character,unicode_category,unicode_name,total_frequency_all_time,time_periods_with_data_count,time_periods_list,year_2013_frequency,year_2015_frequency,year_2016_frequency,year_2017_frequency,year_2018_frequency,year_2019_frequency,year_2020_frequency,year_2021_frequency,year_2022_frequency,year_2023_frequency,year_2024_frequency
szy,Latn,szy_Latn,Sakizaya,a,Ll,LATIN SMALL LETTER A,1110597,11,"2013,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024",1594,23,23,6664,12484,51231,97013,347306,219534,270132,104593
szy,Latn,szy_Latn,Sakizaya, ,Zs,SPACE,958353,11,"2013,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024",1479,53,53,8023,17053,46987,81017,290036,183263,244420,85969
szy,Latn,szy_Latn,Sakizaya,u,Ll,LATIN SMALL LETTER U,462713,11,"2013,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024",514,31,31,3368,7387,24401,38367,144704,89613,112323,41974
szy,Latn,szy_Latn,Sakizaya,i,Ll,LATIN SMALL LETTER I,420121,11,"2013,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024",466,6,6,3104,6004,20713,36199,126540,81543,104280,41260
szy,Latn,szy_Latn,Sakizaya,n,Ll,LATIN SMALL LETTER N,415703,11,"2013,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024",849,21,21,3359,6067,21086,35537,125512,81236,101081,40934
szy,Latn,szy_Latn,Sakizaya,k,Ll,LATIN SMALL LETTER K,247840,9,"2013,2017,2018,2019,2020,2021,2022,2023,2024",309,0,0,1228,2369,11159,22680,78090,48245,60650,23110
szy,Latn,szy_Latn,Sakizaya,t,Ll,LATIN SMALL LETTER T,243751,11,"2013,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024",355,36,36,2472,4490,13521,20713,74594,45907,59090,22537
szy,Latn,szy_Latn,Sakizaya,l,Ll,LATIN SMALL LETTER L,201603,11,"2013,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024",287,8,8,2416,4862,11873,18510,60060,37659,48135,17785
szy,Latn,szy_Latn,Sakizaya,m,Ll,LATIN SMALL LETTER M,200283,11,"2013,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024",266,1,1,1233,2146,9611,19430,60442,38305,50259,18589
szy,Latn,szy_Latn,Sakizaya,y,Ll,LATIN SMALL LETTER Y,189423,11,"2013,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024",140,3,3,848,2377,8558,17109,59929,36520,45650,18286
