iso_639_3,script,language_code,language_name,character,unicode_category,unicode_name,total_frequency_all_time,time_periods_with_data_count,time_periods_list,year_2013_frequency,year_2014_frequency,year_2016_frequency,year_2017_frequency,year_2018_frequency,year_2019_frequency,year_2020_frequency,year_2021_frequency,year_2022_frequency,year_2023_frequency
qvw,Latn,qvw_Latn,Huaylla Wanca Quechua,a,Ll,LATIN SMALL LETTER A,299107,10,"2013,2014,2016,2017,2018,2019,2020,2021,2022,2023",220237,9079,1404,4490,88,14665,4041,475,43127,1501
qvw,Latn,qvw_Latn,Huaylla Wanca Quechua, ,Zs,SPACE,187066,10,"2013,2014,2016,2017,2018,2019,2020,2021,2022,2023",137949,5443,829,2734,55,8979,2455,285,27512,825
qvw,Latn,qvw_Latn,Huaylla Wanca Quechua,n,Ll,LATIN SMALL LETTER N,143753,10,"2013,2014,2016,2017,2018,2019,2020,2021,2022,2023",106481,4284,629,2118,40,7166,1937,199,20255,644
qvw,Latn,qvw_Latn,Huaylla Wanca Quechua,c,Ll,LATIN SMALL LETTER C,143437,10,"2013,2014,2016,2017,2018,2019,2020,2021,2022,2023",105200,4475,761,2111,50,7256,2005,242,20616,721
qvw,Latn,qvw_Latn,Huaylla Wanca Quechua,i,Ll,LATIN SMALL LETTER I,133078,10,"2013,2014,2016,2017,2018,2019,2020,2021,2022,2023",98195,3916,640,2010,63,6735,1661,182,19098,578
qvw,Latn,qvw_Latn,Huaylla Wanca Quechua,u,Ll,LATIN SMALL LETTER U,127365,10,"2013,2014,2016,2017,2018,2019,2020,2021,2022,2023",94446,3748,517,1781,29,6227,1719,185,18166,547
qvw,Latn,qvw_Latn,Huaylla Wanca Quechua,l,Ll,LATIN SMALL LETTER L,95867,10,"2013,2014,2016,2017,2018,2019,2020,2021,2022,2023",70759,2866,367,1445,22,4515,1292,166,13970,465
qvw,Latn,qvw_Latn,Huaylla Wanca Quechua,y,Ll,LATIN SMALL LETTER Y,78124,10,"2013,2014,2016,2017,2018,2019,2020,2021,2022,2023",57629,2425,411,1113,19,3937,1131,138,10940,381
qvw,Latn,qvw_Latn,Huaylla Wanca Quechua,h,Ll,LATIN SMALL LETTER H,77545,10,"2013,2014,2016,2017,2018,2019,2020,2021,2022,2023",56954,2491,380,1171,26,3787,988,104,11228,416
qvw,Latn,qvw_Latn,Huaylla Wanca Quechua,m,Ll,LATIN SMALL LETTER M,70133,10,"2013,2014,2016,2017,2018,2019,2020,2021,2022,2023",51399,2104,349,999,24,3503,940,127,10344,344
qvw,Latn,qvw_Latn,Huaylla Wanca Quechua,p,Ll,LATIN SMALL LETTER P,66292,10,"2013,2014,2016,2017,2018,2019,2020,2021,2022,2023",49045,1970,293,998,20,3104,907,91,9556,308
qvw,Latn,qvw_Latn,Huaylla Wanca Quechua,t,Ll,LATIN SMALL LETTER T,52231,10,"2013,2014,2016,2017,2018,2019,2020,2021,2022,2023",38658,1549,215,840,21,2300,647,80,7691,230
qvw,Latn,qvw_Latn,Huaylla Wanca Quechua,s,Ll,LATIN SMALL LETTER S,49047,10,"2013,2014,2016,2017,2018,2019,2020,2021,2022,2023",35979,1384,255,704,15,2743,656,64,7026,221
qvw,Latn,qvw_Latn,Huaylla Wanca Quechua,ä,Ll,LATIN SMALL LETTER A WITH DIAERESIS,45731,10,"2013,2014,2016,2017,2018,2019,2020,2021,2022,2023",33827,1334,192,708,5,2035,547,72,6810,201
qvw,Latn,qvw_Latn,Huaylla Wanca Quechua,.,Po,FULL STOP,19758,10,"2013,2014,2016,2017,2018,2019,2020,2021,2022,2023",14555,552,89,294,11,959,286,37,2896,79
qvw,Latn,qvw_Latn,Huaylla Wanca Quechua,w,Ll,LATIN SMALL LETTER W,18595,10,"2013,2014,2016,2017,2018,2019,2020,2021,2022,2023",13733,545,80,293,2,940,243,23,2672,64
qvw,Latn,qvw_Latn,Huaylla Wanca Quechua,ć,Ll,LATIN SMALL LETTER C WITH ACUTE,16965,10,"2013,2014,2016,2017,2018,2019,2020,2021,2022,2023",12425,467,51,267,6,789,225,36,2612,87
qvw,Latn,qvw_Latn,Huaylla Wanca Quechua,ś,Ll,LATIN SMALL LETTER S WITH ACUTE,15180,10,"2013,2014,2016,2017,2018,2019,2020,2021,2022,2023",11093,520,86,229,1,825,190,17,2150,69
qvw,Latn,qvw_Latn,Huaylla Wanca Quechua,q,Ll,LATIN SMALL LETTER Q,14701,9,"2013,2014,2016,2017,2019,2020,2021,2022,2023",11011,412,65,172,0,783,172,10,2021,55
qvw,Latn,qvw_Latn,Huaylla Wanca Quechua,r,Ll,LATIN SMALL LETTER R,13820,10,"2013,2014,2016,2017,2018,2019,2020,2021,2022,2023",10025,373,61,257,4,676,146,29,2205,44
qvw,Latn,qvw_Latn,Huaylla Wanca Quechua,ü,Ll,LATIN SMALL LETTER U WITH DIAERESIS,13646,9,"2013,2014,2016,2017,2019,2020,2021,2022,2023",10045,411,64,241,0,677,195,22,1937,54
qvw,Latn,qvw_Latn,Huaylla Wanca Quechua,C,Lu,LATIN CAPITAL LETTER C,11089,10,"2013,2014,2016,2017,2018,2019,2020,2021,2022,2023",8147,328,51,166,1,541,157,15,1642,41
qvw,Latn,qvw_Latn,Huaylla Wanca Quechua,ï,Ll,LATIN SMALL LETTER I WITH DIAERESIS,9256,10,"2013,2014,2016,2017,2018,2019,2020,2021,2022,2023",6888,278,28,171,2,384,116,11,1338,40
qvw,Latn,qvw_Latn,Huaylla Wanca Quechua,ñ,Ll,LATIN SMALL LETTER N WITH TILDE,9201,10,"2013,2014,2016,2017,2018,2019,2020,2021,2022,2023",6780,283,28,171,3,412,99,20,1351,54
qvw,Latn,qvw_Latn,Huaylla Wanca Quechua,o,Ll,LATIN SMALL LETTER O,8554,10,"2013,2014,2016,2017,2018,2019,2020,2021,2022,2023",6008,230,46,154,8,581,82,20,1384,41
qvw,Latn,qvw_Latn,Huaylla Wanca Quechua,',Po,APOSTROPHE,8138,9,"2013,2014,2016,2017,2019,2020,2021,2022,2023",6128,234,49,94,0,347,104,17,1128,37
qvw,Latn,qvw_Latn,Huaylla Wanca Quechua,",",Po,COMMA,8134,10,"2013,2014,2016,2017,2018,2019,2020,2021,2022,2023",6092,218,35,118,8,406,120,15,1067,55
qvw,Latn,qvw_Latn,Huaylla Wanca Quechua,e,Ll,LATIN SMALL LETTER E,7851,10,"2013,2014,2016,2017,2018,2019,2020,2021,2022,2023",5572,202,25,141,9,457,113,15,1303,14
qvw,Latn,qvw_Latn,Huaylla Wanca Quechua,j,Ll,LATIN SMALL LETTER J,7491,10,"2013,2014,2016,2017,2018,2019,2020,2021,2022,2023",5650,240,28,110,2,314,79,11,1030,27
qvw,Latn,qvw_Latn,Huaylla Wanca Quechua,á,Ll,LATIN SMALL LETTER A WITH ACUTE,6762,10,"2013,2014,2016,2017,2018,2019,2020,2021,2022,2023",5181,204,56,53,3,308,95,12,822,28
qvw,Latn,qvw_Latn,Huaylla Wanca Quechua,J,Lu,LATIN CAPITAL LETTER J,6044,10,"2013,2014,2016,2017,2018,2019,2020,2021,2022,2023",4452,153,19,107,6,367,97,4,827,12
qvw,Latn,qvw_Latn,Huaylla Wanca Quechua,1,Nd,DIGIT ONE,5864,9,"2013,2014,2016,2017,2019,2020,2021,2022,2023",4132,183,33,88,0,290,117,13,985,23
qvw,Latn,qvw_Latn,Huaylla Wanca Quechua,-,Pd,HYPHEN-MINUS,5306,9,"2013,2014,2016,2017,2019,2020,2021,2022,2023",3765,139,16,63,0,326,87,11,881,18
qvw,Latn,qvw_Latn,Huaylla Wanca Quechua,d,Ll,LATIN SMALL LETTER D,4976,9,"2013,2014,2016,2017,2019,2020,2021,2022,2023",3775,124,1,113,0,185,38,7,724,9
qvw,Latn,qvw_Latn,Huaylla Wanca Quechua,D,Lu,LATIN CAPITAL LETTER D,4577,10,"2013,2014,2016,2017,2018,2019,2020,2021,2022,2023",3328,150,42,55,4,278,45,5,633,37
qvw,Latn,qvw_Latn,Huaylla Wanca Quechua,“,Pi,LEFT DOUBLE QUOTATION MARK,4230,8,"2013,2014,2016,2017,2019,2020,2022,2023",3276,141,16,54,0,130,36,0,561,16
qvw,Latn,qvw_Latn,Huaylla Wanca Quechua,2,Nd,DIGIT TWO,4177,9,"2013,2014,2016,2017,2019,2020,2021,2022,2023",3023,133,10,54,0,171,67,6,700,13
qvw,Latn,qvw_Latn,Huaylla Wanca Quechua,b,Ll,LATIN SMALL LETTER B,4151,10,"2013,2014,2016,2017,2018,2019,2020,2021,2022,2023",2907,95,15,95,5,290,41,7,676,20
qvw,Latn,qvw_Latn,Huaylla Wanca Quechua,:,Po,COLON,3939,9,"2013,2014,2016,2017,2019,2020,2021,2022,2023",3008,120,21,66,0,121,41,1,552,9
qvw,Latn,qvw_Latn,Huaylla Wanca Quechua,”,Pf,RIGHT DOUBLE QUOTATION MARK,3724,8,"2013,2014,2016,2017,2019,2020,2022,2023",2850,127,16,51,0,128,36,0,500,16
qvw,Latn,qvw_Latn,Huaylla Wanca Quechua,3,Nd,DIGIT THREE,2865,9,"2013,2014,2016,2017,2019,2020,2021,2022,2023",2157,92,6,35,0,86,35,2,445,7
