iso_639_3,script,language_code,language_name,character,unicode_category,unicode_name,total_frequency_all_time,time_periods_with_data_count,time_periods_list,year_2013_frequency,year_2014_frequency,year_2017_frequency,year_2019_frequency,year_2021_frequency,year_2022_frequency,year_2023_frequency,year_2024_frequency
vmy,Latn,vmy_Latn,Ayautla Mazatec, ,Zs,SPACE,234877,8,"2013,2014,2017,2019,2021,2022,2023,2024",182343,6246,2925,29407,1075,890,3406,8585
vmy,Latn,vmy_Latn,Ayautla Mazatec,a,Ll,LATIN SMALL LETTER A,182839,8,"2013,2014,2017,2019,2021,2022,2023,2024",141407,5218,2356,22769,610,598,2868,7013
vmy,Latn,vmy_Latn,Ayautla Mazatec,n,Ll,LATIN SMALL LETTER N,150246,8,"2013,2014,2017,2019,2021,2022,2023,2024",115991,4219,2209,18746,690,516,2327,5548
vmy,Latn,vmy_Latn,Ayautla Mazatec,i,Ll,LATIN SMALL LETTER I,128504,8,"2013,2014,2017,2019,2021,2022,2023,2024",99584,3404,1964,16030,579,570,1747,4626
vmy,Latn,vmy_Latn,Ayautla Mazatec,e,Ll,LATIN SMALL LETTER E,87933,8,"2013,2014,2017,2019,2021,2022,2023,2024",68224,2381,1301,10642,478,304,1375,3228
vmy,Latn,vmy_Latn,Ayautla Mazatec,u,Ll,LATIN SMALL LETTER U,79469,8,"2013,2014,2017,2019,2021,2022,2023,2024",60994,2248,898,10436,460,410,1208,2815
vmy,Latn,vmy_Latn,Ayautla Mazatec,t,Ll,LATIN SMALL LETTER T,72064,8,"2013,2014,2017,2019,2021,2022,2023,2024",55386,2040,1048,9060,337,258,1132,2803
vmy,Latn,vmy_Latn,Ayautla Mazatec,j,Ll,LATIN SMALL LETTER J,67283,8,"2013,2014,2017,2019,2021,2022,2023,2024",51820,1862,1056,8359,334,340,1105,2407
vmy,Latn,vmy_Latn,Ayautla Mazatec,k,Ll,LATIN SMALL LETTER K,60577,8,"2013,2014,2017,2019,2021,2022,2023,2024",47029,1655,803,7644,192,223,907,2124
vmy,Latn,vmy_Latn,Ayautla Mazatec,',Po,APOSTROPHE,56827,3,"2013,2014,2017",54457,1613,757,0,0,0,0,0
vmy,Latn,vmy_Latn,Ayautla Mazatec,s,Ll,LATIN SMALL LETTER S,53487,8,"2013,2014,2017,2019,2021,2022,2023,2024",41219,1455,751,6740,270,181,803,2068
vmy,Latn,vmy_Latn,Ayautla Mazatec,g,Ll,LATIN SMALL LETTER G,40309,8,"2013,2014,2017,2019,2021,2022,2023,2024",30922,1153,534,5197,224,181,582,1516
vmy,Latn,vmy_Latn,Ayautla Mazatec,x,Ll,LATIN SMALL LETTER X,39555,8,"2013,2014,2017,2019,2021,2022,2023,2024",30423,1090,588,5038,209,169,615,1423
vmy,Latn,vmy_Latn,Ayautla Mazatec,r,Ll,LATIN SMALL LETTER R,30042,8,"2013,2014,2017,2019,2021,2022,2023,2024",23533,735,305,3645,139,76,495,1114
vmy,Latn,vmy_Latn,Ayautla Mazatec,o,Ll,LATIN SMALL LETTER O,27541,8,"2013,2014,2017,2019,2021,2022,2023,2024",21350,712,452,3438,233,29,405,922
vmy,Latn,vmy_Latn,Ayautla Mazatec,b,Ll,LATIN SMALL LETTER B,26513,8,"2013,2014,2017,2019,2021,2022,2023,2024",20744,667,293,3389,131,48,301,940
vmy,Latn,vmy_Latn,Ayautla Mazatec,d,Ll,LATIN SMALL LETTER D,19381,8,"2013,2014,2017,2019,2021,2022,2023,2024",15192,483,245,2328,155,106,244,628
vmy,Latn,vmy_Latn,Ayautla Mazatec,.,Po,FULL STOP,16144,8,"2013,2014,2017,2019,2021,2022,2023,2024",12357,507,211,2087,113,76,214,579
vmy,Latn,vmy_Latn,Ayautla Mazatec,c,Ll,LATIN SMALL LETTER C,15819,8,"2013,2014,2017,2019,2021,2022,2023,2024",12272,380,236,1945,62,73,258,593
vmy,Latn,vmy_Latn,Ayautla Mazatec,h,Ll,LATIN SMALL LETTER H,15237,8,"2013,2014,2017,2019,2021,2022,2023,2024",11994,367,204,1837,29,67,224,515
vmy,Latn,vmy_Latn,Ayautla Mazatec,",",Po,COMMA,13976,8,"2013,2014,2017,2019,2021,2022,2023,2024",10904,349,216,1743,10,49,176,529
vmy,Latn,vmy_Latn,Ayautla Mazatec,y,Ll,LATIN SMALL LETTER Y,13444,8,"2013,2014,2017,2019,2021,2022,2023,2024",10468,337,189,1671,63,71,187,458
vmy,Latn,vmy_Latn,Ayautla Mazatec,m,Ll,LATIN SMALL LETTER M,13311,8,"2013,2014,2017,2019,2021,2022,2023,2024",10177,386,230,1691,63,66,209,489
