iso_639_3,script,language_code,language_name,character,unicode_category,unicode_name,total_frequency_all_time,time_periods_with_data_count,time_periods_list,year_2019_frequency,year_2024_frequency
nmh,Latn,nmh_Latn,Monsang Naga, ,Zs,SPACE,1691,2,"2019,2024",454,1237
nmh,Latn,nmh_Latn,Monsang Naga,a,Ll,LATIN SMALL LETTER A,1310,2,"2019,2024",337,973
nmh,Latn,nmh_Latn,Monsang Naga,n,Ll,LATIN SMALL LETTER N,1068,2,"2019,2024",289,779
nmh,Latn,nmh_Latn,Monsang Naga,e,Ll,LATIN SMALL LETTER E,1058,2,"2019,2024",332,726
nmh,Latn,nmh_Latn,Monsang Naga,i,Ll,LATIN SMALL LETTER I,943,2,"2019,2024",276,667
nmh,Latn,nmh_Latn,Monsang Naga,h,Ll,LATIN SMALL LETTER H,847,2,"2019,2024",250,597
nmh,Latn,nmh_Latn,Monsang Naga,g,Ll,LATIN SMALL LETTER G,599,2,"2019,2024",218,381
nmh,Latn,nmh_Latn,Monsang Naga,m,Ll,LATIN SMALL LETTER M,463,2,"2019,2024",89,374
nmh,Latn,nmh_Latn,Monsang Naga,t,Ll,LATIN SMALL LETTER T,391,2,"2019,2024",67,324
nmh,Latn,nmh_Latn,Monsang Naga,u,Ll,LATIN SMALL LETTER U,373,2,"2019,2024",81,292
nmh,Latn,nmh_Latn,Monsang Naga,r,Ll,LATIN SMALL LETTER R,320,2,"2019,2024",123,197
nmh,Latn,nmh_Latn,Monsang Naga,o,Ll,LATIN SMALL LETTER O,260,2,"2019,2024",63,197
nmh,Latn,nmh_Latn,Monsang Naga,s,Ll,LATIN SMALL LETTER S,251,2,"2019,2024",76,175
nmh,Latn,nmh_Latn,Monsang Naga,k,Ll,LATIN SMALL LETTER K,214,2,"2019,2024",46,168
nmh,Latn,nmh_Latn,Monsang Naga,c,Ll,LATIN SMALL LETTER C,188,2,"2019,2024",39,149
nmh,Latn,nmh_Latn,Monsang Naga,b,Ll,LATIN SMALL LETTER B,170,2,"2019,2024",89,81
nmh,Latn,nmh_Latn,Monsang Naga,w,Ll,LATIN SMALL LETTER W,169,2,"2019,2024",45,124
nmh,Latn,nmh_Latn,Monsang Naga,l,Ll,LATIN SMALL LETTER L,168,2,"2019,2024",46,122
nmh,Latn,nmh_Latn,Monsang Naga,j,Ll,LATIN SMALL LETTER J,117,2,"2019,2024",26,91
nmh,Latn,nmh_Latn,Monsang Naga,",",Po,COMMA,106,2,"2019,2024",33,73
nmh,Latn,nmh_Latn,Monsang Naga,N,Lu,LATIN CAPITAL LETTER N,103,2,"2019,2024",2,101
nmh,Latn,nmh_Latn,Monsang Naga,p,Ll,LATIN SMALL LETTER P,98,2,"2019,2024",38,60
nmh,Latn,nmh_Latn,Monsang Naga,R,Lu,LATIN CAPITAL LETTER R,91,2,"2019,2024",4,87
