iso_639_3,script,language_code,language_name,character,unicode_category,unicode_name,total_frequency_all_time,time_periods_with_data_count,time_periods_list,year_2013_frequency,year_2014_frequency,year_2017_frequency,year_2019_frequency
ake,Latn,ake_Latn,Akawaio, ,Zs,SPACE,55187,4,"2013,2014,2017,2019",231,1900,2496,50560
ake,Latn,ake_Latn,Akawaio,a,Ll,LATIN SMALL LETTER A,37271,4,"2013,2014,2017,2019",121,1275,1471,34404
ake,Latn,ake_Latn,Akawaio,',Po,APOSTROPHE,27333,4,"2013,2014,2017,2019",67,890,966,25410
ake,Latn,ake_Latn,Akawaio,n,Ll,LATIN SMALL LETTER N,23203,4,"2013,2014,2017,2019",117,720,1360,21006
ake,Latn,ake_Latn,Akawaio,p,Ll,LATIN SMALL LETTER P,19369,4,"2013,2014,2017,2019",80,675,699,17915
ake,Latn,ake_Latn,Akawaio,e,Ll,LATIN SMALL LETTER E,18586,4,"2013,2014,2017,2019",94,701,895,16896
ake,Latn,ake_Latn,Akawaio,i,Ll,LATIN SMALL LETTER I,18034,4,"2013,2014,2017,2019",83,684,844,16423
ake,Latn,ake_Latn,Akawaio,ɨ,Ll,LATIN SMALL LETTER I WITH STROKE,17506,4,"2013,2014,2017,2019",43,527,876,16060
ake,Latn,ake_Latn,Akawaio,o,Ll,LATIN SMALL LETTER O,16226,4,"2013,2014,2017,2019",90,509,741,14886
ake,Latn,ake_Latn,Akawaio,t,Ll,LATIN SMALL LETTER T,14918,4,"2013,2014,2017,2019",55,475,481,13907
ake,Latn,ake_Latn,Akawaio,ʉ,Ll,LATIN SMALL LETTER U BAR,14505,4,"2013,2014,2017,2019",33,539,525,13408
ake,Latn,ake_Latn,Akawaio,r,Ll,LATIN SMALL LETTER R,14294,4,"2013,2014,2017,2019",51,509,656,13078
ake,Latn,ake_Latn,Akawaio,u,Ll,LATIN SMALL LETTER U,12548,4,"2013,2014,2017,2019",33,440,559,11516
ake,Latn,ake_Latn,Akawaio,k,Ll,LATIN SMALL LETTER K,12398,4,"2013,2014,2017,2019",44,373,631,11350
ake,Latn,ake_Latn,Akawaio,s,Ll,LATIN SMALL LETTER S,11733,4,"2013,2014,2017,2019",28,431,440,10834
ake,Latn,ake_Latn,Akawaio,y,Ll,LATIN SMALL LETTER Y,8292,4,"2013,2014,2017,2019",17,299,375,7601
ake,Latn,ake_Latn,Akawaio,m,Ll,LATIN SMALL LETTER M,7738,4,"2013,2014,2017,2019",24,266,387,7061
ake,Latn,ake_Latn,Akawaio,",",Po,COMMA,5709,4,"2013,2014,2017,2019",26,221,193,5269
ake,Latn,ake_Latn,Akawaio,w,Ll,LATIN SMALL LETTER W,3802,4,"2013,2014,2017,2019",28,155,174,3445
ake,Latn,ake_Latn,Akawaio,.,Po,FULL STOP,3170,4,"2013,2014,2017,2019",12,120,141,2897
ake,Latn,ake_Latn,Akawaio,1,Nd,DIGIT ONE,1451,4,"2013,2014,2017,2019",9,89,62,1291
ake,Latn,ake_Latn,Akawaio,S,Lu,LATIN CAPITAL LETTER S,1433,4,"2013,2014,2017,2019",6,55,48,1324
ake,Latn,ake_Latn,Akawaio,M,Lu,LATIN CAPITAL LETTER M,1314,4,"2013,2014,2017,2019",7,58,23,1226
ake,Latn,ake_Latn,Akawaio,P,Lu,LATIN CAPITAL LETTER P,1288,4,"2013,2014,2017,2019",11,49,69,1159
ake,Latn,ake_Latn,Akawaio,2,Nd,DIGIT TWO,1193,4,"2013,2014,2017,2019",1,50,31,1111
ake,Latn,ake_Latn,Akawaio,“,Pi,LEFT DOUBLE QUOTATION MARK,1019,4,"2013,2014,2017,2019",2,39,1,977
ake,Latn,ake_Latn,Akawaio,I,Lu,LATIN CAPITAL LETTER I,970,4,"2013,2014,2017,2019",6,53,45,866
ake,Latn,ake_Latn,Akawaio,E,Lu,LATIN CAPITAL LETTER E,933,4,"2013,2014,2017,2019",12,28,11,882
ake,Latn,ake_Latn,Akawaio,”,Pf,RIGHT DOUBLE QUOTATION MARK,873,4,"2013,2014,2017,2019",2,39,1,831
ake,Latn,ake_Latn,Akawaio,3,Nd,DIGIT THREE,862,4,"2013,2014,2017,2019",2,31,12,817
ake,Latn,ake_Latn,Akawaio,T,Lu,LATIN CAPITAL LETTER T,750,4,"2013,2014,2017,2019",5,20,17,708
ake,Latn,ake_Latn,Akawaio,4,Nd,DIGIT FOUR,655,3,"2014,2017,2019",0,34,12,609
ake,Latn,ake_Latn,Akawaio,-,Pd,HYPHEN-MINUS,631,2,"2014,2019",0,14,0,617
ake,Latn,ake_Latn,Akawaio,K,Lu,LATIN CAPITAL LETTER K,509,4,"2013,2014,2017,2019",1,31,34,443
ake,Latn,ake_Latn,Akawaio,5,Nd,DIGIT FIVE,507,4,"2013,2014,2017,2019",3,21,11,472
ake,Latn,ake_Latn,Akawaio,:,Po,COLON,469,4,"2013,2014,2017,2019",4,41,17,407
ake,Latn,ake_Latn,Akawaio,Ɨ,Lu,LATIN CAPITAL LETTER I WITH STROKE,463,4,"2013,2014,2017,2019",1,13,27,422
ake,Latn,ake_Latn,Akawaio,6,Nd,DIGIT SIX,421,3,"2014,2017,2019",0,14,10,397
ake,Latn,ake_Latn,Akawaio,A,Lu,LATIN CAPITAL LETTER A,407,4,"2013,2014,2017,2019",16,13,20,358
ake,Latn,ake_Latn,Akawaio,?,Po,QUESTION MARK,370,4,"2013,2014,2017,2019",2,12,4,352
ake,Latn,ake_Latn,Akawaio,7,Nd,DIGIT SEVEN,370,3,"2014,2017,2019",0,13,10,347
ake,Latn,ake_Latn,Akawaio,U,Lu,LATIN CAPITAL LETTER U,364,4,"2013,2014,2017,2019",3,14,20,327
ake,Latn,ake_Latn,Akawaio,;,Po,SEMICOLON,351,4,"2013,2014,2017,2019",1,12,14,324
ake,Latn,ake_Latn,Akawaio,0,Nd,DIGIT ZERO,342,4,"2013,2014,2017,2019",1,16,9,316
ake,Latn,ake_Latn,Akawaio,8,Nd,DIGIT EIGHT,338,3,"2014,2017,2019",0,15,10,313
ake,Latn,ake_Latn,Akawaio,9,Nd,DIGIT NINE,318,4,"2013,2014,2017,2019",2,14,10,292
ake,Latn,ake_Latn,Akawaio,‘,Pi,LEFT SINGLE QUOTATION MARK,214,2,"2014,2019",0,4,0,210
ake,Latn,ake_Latn,Akawaio,’,Pf,RIGHT SINGLE QUOTATION MARK,213,2,"2014,2019",0,4,0,209
ake,Latn,ake_Latn,Akawaio,!,Po,EXCLAMATION MARK,204,4,"2013,2014,2017,2019",4,4,2,194
ake,Latn,ake_Latn,Akawaio,),Pe,RIGHT PARENTHESIS,196,2,"2014,2019",0,18,0,178
ake,Latn,ake_Latn,Akawaio,(,Ps,LEFT PARENTHESIS,193,2,"2014,2019",0,18,0,175
ake,Latn,ake_Latn,Akawaio,+,Sm,PLUS SIGN,176,1,2019,0,0,0,176
ake,Latn,ake_Latn,Akawaio,W,Lu,LATIN CAPITAL LETTER W,146,3,"2014,2017,2019",0,6,2,138
ake,Latn,ake_Latn,Akawaio,Ʉ,Lu,LATIN CAPITAL LETTER U BAR,125,2,"2014,2019",0,3,0,122
ake,Latn,ake_Latn,Akawaio,N,Lu,LATIN CAPITAL LETTER N,116,4,"2013,2014,2017,2019",1,12,6,97
ake,Latn,ake_Latn,Akawaio,R,Lu,LATIN CAPITAL LETTER R,113,3,"2013,2014,2019",4,6,0,103
ake,Latn,ake_Latn,Akawaio,—,Pd,EM DASH,44,3,"2014,2017,2019",0,3,9,32
ake,Latn,ake_Latn,Akawaio,d,Ll,LATIN SMALL LETTER D,27,3,"2013,2014,2019",20,6,0,1
ake,Latn,ake_Latn,Akawaio,O,Lu,LATIN CAPITAL LETTER O,20,3,"2014,2017,2019",0,1,2,17
ake,Latn,ake_Latn,Akawaio,h,Ll,LATIN SMALL LETTER H,18,2,"2013,2017",16,0,2,0
ake,Latn,ake_Latn,Akawaio,#,Po,NUMBER SIGN,16,1,2014,0,16,0,0
ake,Latn,ake_Latn,Akawaio,Y,Lu,LATIN CAPITAL LETTER Y,13,1,2019,0,0,0,13
ake,Latn,ake_Latn,Akawaio,c,Ll,LATIN SMALL LETTER C,11,3,"2013,2014,2019",4,6,0,1
ake,Latn,ake_Latn,Akawaio,b,Ll,LATIN SMALL LETTER B,9,3,"2013,2017,2019",4,0,2,3
ake,Latn,ake_Latn,Akawaio,l,Ll,LATIN SMALL LETTER L,9,2,"2013,2017",8,0,1,0
ake,Latn,ake_Latn,Akawaio,v,Ll,LATIN SMALL LETTER V,8,2,"2013,2014",4,4,0,0
ake,Latn,ake_Latn,Akawaio,/,Po,SOLIDUS,7,2,"2017,2019",0,0,6,1
ake,Latn,ake_Latn,Akawaio,f,Ll,LATIN SMALL LETTER F,7,2,"2013,2014",4,3,0,0
ake,Latn,ake_Latn,Akawaio,B,Lu,LATIN CAPITAL LETTER B,5,2,"2013,2017",4,0,1,0
ake,Latn,ake_Latn,Akawaio,D,Lu,LATIN CAPITAL LETTER D,5,2,"2013,2017",4,0,1,0
ake,Latn,ake_Latn,Akawaio,L,Lu,LATIN CAPITAL LETTER L,4,1,2014,0,4,0,0
ake,Latn,ake_Latn,Akawaio,V,Lu,LATIN CAPITAL LETTER V,4,1,2013,4,0,0,0
ake,Latn,ake_Latn,Akawaio,F,Lu,LATIN CAPITAL LETTER F,4,1,2013,4,0,0,0
ake,Latn,ake_Latn,Akawaio,G,Lu,LATIN CAPITAL LETTER G,4,1,2013,4,0,0,0
ake,Latn,ake_Latn,Akawaio,g,Ll,LATIN SMALL LETTER G,3,1,2014,0,3,0,0
ake,Latn,ake_Latn,Akawaio,[,Ps,LEFT SQUARE BRACKET,3,1,2019,0,0,0,3
ake,Latn,ake_Latn,Akawaio,],Pe,RIGHT SQUARE BRACKET,3,1,2019,0,0,0,3
ake,Latn,ake_Latn,Akawaio,X,Lu,LATIN CAPITAL LETTER X,2,1,2014,0,2,0,0
ake,Latn,ake_Latn,Akawaio,J,Lu,LATIN CAPITAL LETTER J,1,1,2017,0,0,1,0
