iso_639_3,script,language_code,language_name,character,unicode_category,unicode_name,total_frequency_all_time,time_periods_with_data_count,time_periods_list,year_2013_frequency,year_2014_frequency,year_2015_frequency,year_2016_frequency,year_2017_frequency,year_2018_frequency,year_2019_frequency,year_2021_frequency,year_2023_frequency
sas,Latn,sas_Latn,Sasak, ,Zs,SPACE,289097,9,"2013,2014,2015,2016,2017,2018,2019,2021,2023",121529,110006,13633,15965,15186,1417,7190,3532,639
sas,Latn,sas_Latn,Sasak,a,Ll,LATIN SMALL LETTER A,228428,9,"2013,2014,2015,2016,2017,2018,2019,2021,2023",96320,88546,10363,10634,10616,1239,7316,2922,472
sas,Latn,sas_Latn,Sasak,e,Ll,LATIN SMALL LETTER E,178652,9,"2013,2014,2015,2016,2017,2018,2019,2021,2023",70427,65541,8772,12401,11243,925,6563,2293,487
sas,Latn,sas_Latn,Sasak,n,Ll,LATIN SMALL LETTER N,153854,9,"2013,2014,2015,2016,2017,2018,2019,2021,2023",62700,59395,6945,8253,7830,748,6018,1666,299
sas,Latn,sas_Latn,Sasak,i,Ll,LATIN SMALL LETTER I,107421,9,"2013,2014,2015,2016,2017,2018,2019,2021,2023",45754,42231,5167,4990,5007,514,2526,1063,169
sas,Latn,sas_Latn,Sasak,s,Ll,LATIN SMALL LETTER S,73395,9,"2013,2014,2015,2016,2017,2018,2019,2021,2023",30660,28687,3613,3423,3516,292,2054,993,157
sas,Latn,sas_Latn,Sasak,g,Ll,LATIN SMALL LETTER G,67486,9,"2013,2014,2015,2016,2017,2018,2019,2021,2023",28099,26173,3075,3412,3024,261,2648,673,121
sas,Latn,sas_Latn,Sasak,t,Ll,LATIN SMALL LETTER T,63885,9,"2013,2014,2015,2016,2017,2018,2019,2021,2023",26140,23486,2980,3779,3513,358,2692,802,135
sas,Latn,sas_Latn,Sasak,u,Ll,LATIN SMALL LETTER U,63406,9,"2013,2014,2015,2016,2017,2018,2019,2021,2023",25659,23364,2999,4028,3442,328,2600,848,138
sas,Latn,sas_Latn,Sasak,l,Ll,LATIN SMALL LETTER L,60489,9,"2013,2014,2015,2016,2017,2018,2019,2021,2023",25290,22860,2774,3398,3422,286,1645,693,121
