iso_639_3,script,language_code,language_name,character,unicode_category,unicode_name,total_frequency_all_time,time_periods_with_data_count,time_periods_list,year_2014_frequency,year_2019_frequency,year_2022_frequency
kje,Latn,kje_Latn,Kisar, ,Zs,SPACE,133781,3,"2014,2019,2022",130,73197,60454
kje,Latn,kje_Latn,Kisar,a,Ll,LATIN SMALL LETTER A,109242,3,"2014,2019,2022",10,59547,49685
kje,Latn,kje_Latn,Kisar,n,Ll,LATIN SMALL LETTER N,72720,3,"2014,2019,2022",97,40271,32352
kje,Latn,kje_Latn,Kisar,i,Ll,LATIN SMALL LETTER I,64090,3,"2014,2019,2022",69,34671,29350
kje,Latn,kje_Latn,Kisar,e,Ll,LATIN SMALL LETTER E,54922,3,"2014,2019,2022",65,31547,23310
kje,Latn,kje_Latn,Kisar,o,Ll,LATIN SMALL LETTER O,53700,3,"2014,2019,2022",72,29572,24056
kje,Latn,kje_Latn,Kisar,r,Ll,LATIN SMALL LETTER R,38239,3,"2014,2019,2022",33,21438,16768
kje,Latn,kje_Latn,Kisar,m,Ll,LATIN SMALL LETTER M,37919,3,"2014,2019,2022",33,19901,17985
kje,Latn,kje_Latn,Kisar,l,Ll,LATIN SMALL LETTER L,34612,3,"2014,2019,2022",38,19062,15512
kje,Latn,kje_Latn,Kisar,k,Ll,LATIN SMALL LETTER K,31915,3,"2014,2019,2022",1,16202,15712
kje,Latn,kje_Latn,Kisar,h,Ll,LATIN SMALL LETTER H,25324,3,"2014,2019,2022",5,14182,11137
kje,Latn,kje_Latn,Kisar,u,Ll,LATIN SMALL LETTER U,25095,3,"2014,2019,2022",37,14591,10467
kje,Latn,kje_Latn,Kisar,',Po,APOSTROPHE,19610,3,"2014,2019,2022",17,10916,8677
kje,Latn,kje_Latn,Kisar,d,Ll,LATIN SMALL LETTER D,14538,3,"2014,2019,2022",1,8170,6367
kje,Latn,kje_Latn,Kisar,w,Ll,LATIN SMALL LETTER W,13392,3,"2014,2019,2022",19,7358,6015
kje,Latn,kje_Latn,Kisar,p,Ll,LATIN SMALL LETTER P,9599,3,"2014,2019,2022",16,5373,4210
kje,Latn,kje_Latn,Kisar,s,Ll,LATIN SMALL LETTER S,8742,3,"2014,2019,2022",8,5115,3619
kje,Latn,kje_Latn,Kisar,",",Po,COMMA,8460,2,"2019,2022",0,4839,3621
kje,Latn,kje_Latn,Kisar,.,Po,FULL STOP,6311,3,"2014,2019,2022",1,3420,2890
kje,Latn,kje_Latn,Kisar,y,Ll,LATIN SMALL LETTER Y,4830,3,"2014,2019,2022",2,2491,2337
kje,Latn,kje_Latn,Kisar,M,Lu,LATIN CAPITAL LETTER M,4011,3,"2014,2019,2022",1,2105,1905
kje,Latn,kje_Latn,Kisar,L,Lu,LATIN CAPITAL LETTER L,3865,3,"2014,2019,2022",4,1945,1916
kje,Latn,kje_Latn,Kisar,Y,Lu,LATIN CAPITAL LETTER Y,3606,2,"2019,2022",0,2316,1290
kje,Latn,kje_Latn,Kisar,A,Lu,LATIN CAPITAL LETTER A,2920,2,"2019,2022",0,1679,1241
kje,Latn,kje_Latn,Kisar,t,Ll,LATIN SMALL LETTER T,2400,3,"2014,2019,2022",8,1297,1095
kje,Latn,kje_Latn,Kisar,1,Nd,DIGIT ONE,2281,3,"2014,2019,2022",3,1124,1154
kje,Latn,kje_Latn,Kisar,N,Lu,LATIN CAPITAL LETTER N,1925,3,"2014,2019,2022",3,921,1001
kje,Latn,kje_Latn,Kisar,2,Nd,DIGIT TWO,1584,3,"2014,2019,2022",46,815,723
kje,Latn,kje_Latn,Kisar,K,Lu,LATIN CAPITAL LETTER K,1418,3,"2014,2019,2022",26,680,712
kje,Latn,kje_Latn,Kisar,E,Lu,LATIN CAPITAL LETTER E,1312,2,"2019,2022",0,752,560
kje,Latn,kje_Latn,Kisar,P,Lu,LATIN CAPITAL LETTER P,1187,2,"2019,2022",0,910,277
kje,Latn,kje_Latn,Kisar,H,Lu,LATIN CAPITAL LETTER H,1134,2,"2019,2022",0,746,388
kje,Latn,kje_Latn,Kisar,R,Lu,LATIN CAPITAL LETTER R,1088,3,"2014,2019,2022",1,673,414
kje,Latn,kje_Latn,Kisar,!,Po,EXCLAMATION MARK,1021,2,"2019,2022",0,581,440
