iso_639_3,script,language_code,language_name,character,unicode_category,unicode_name,total_frequency_all_time,time_periods_with_data_count,time_periods_list,year_2013_frequency,year_2016_frequency,year_2017_frequency,year_2018_frequency,year_2019_frequency,year_2020_frequency,year_2021_frequency,year_2022_frequency,year_2023_frequency,year_2024_frequency
azj,Cyrl,azj_Cyrl,North Azerbaijani, ,Zs,SPACE,2977807,10,"2013,2016,2017,2018,2019,2020,2021,2022,2023,2024",16491,29377,1616934,282733,182180,235388,275034,162388,153527,23755
azj,Cyrl,azj_Cyrl,North Azerbaijani,ә,Ll,CYRILLIC SMALL LETTER SCHWA,1847740,10,"2013,2016,2017,2018,2019,2020,2021,2022,2023,2024",11079,18897,963924,176315,121176,151635,186030,103443,100038,15203
azj,Cyrl,azj_Cyrl,North Azerbaijani,а,Ll,CYRILLIC SMALL LETTER A,1779180,10,"2013,2016,2017,2018,2019,2020,2021,2022,2023,2024",11576,17609,962477,171751,106369,140033,161934,100240,93264,13927
azj,Cyrl,azj_Cyrl,North Azerbaijani,и,Ll,CYRILLIC SMALL LETTER I,1616776,10,"2013,2016,2017,2018,2019,2020,2021,2022,2023,2024",10520,15488,834656,156482,107431,133325,162030,96331,87423,13090
azj,Cyrl,azj_Cyrl,North Azerbaijani,н,Ll,CYRILLIC SMALL LETTER EN,1335747,10,"2013,2016,2017,2018,2019,2020,2021,2022,2023,2024",7876,12511,719211,127436,81388,105127,127025,75587,68835,10751
azj,Cyrl,azj_Cyrl,North Azerbaijani,р,Ll,CYRILLIC SMALL LETTER ER,1165609,10,"2013,2016,2017,2018,2019,2020,2021,2022,2023,2024",7512,11128,610347,114185,76057,93081,112307,68445,63127,9420
azj,Cyrl,azj_Cyrl,North Azerbaijani,л,Ll,CYRILLIC SMALL LETTER EL,1117375,10,"2013,2016,2017,2018,2019,2020,2021,2022,2023,2024",7230,10368,590775,107905,71232,90429,107437,63088,59722,9189
azj,Cyrl,azj_Cyrl,North Azerbaijani,д,Ll,CYRILLIC SMALL LETTER DE,940712,10,"2013,2016,2017,2018,2019,2020,2021,2022,2023,2024",5225,7960,516219,89707,59258,72706,83811,51525,47090,7211
azj,Cyrl,azj_Cyrl,North Azerbaijani,ы,Ll,CYRILLIC SMALL LETTER YERU,656446,10,"2013,2016,2017,2018,2019,2020,2021,2022,2023,2024",4248,6224,362718,63624,37450,51773,57251,36614,31852,4692
azj,Cyrl,azj_Cyrl,North Azerbaijani,м,Ll,CYRILLIC SMALL LETTER EM,648400,10,"2013,2016,2017,2018,2019,2020,2021,2022,2023,2024",4298,8073,325947,59968,44900,52546,68691,40092,38275,5610
azj,Cyrl,azj_Cyrl,North Azerbaijani,с,Ll,CYRILLIC SMALL LETTER ES,553421,10,"2013,2016,2017,2018,2019,2020,2021,2022,2023,2024",3767,5936,281822,53496,36072,47262,56268,32808,31123,4867
azj,Cyrl,azj_Cyrl,North Azerbaijani,т,Ll,CYRILLIC SMALL LETTER TE,503039,10,"2013,2016,2017,2018,2019,2020,2021,2022,2023,2024",3366,5010,252922,50680,34217,42365,51820,30157,28268,4234
azj,Cyrl,azj_Cyrl,North Azerbaijani,ј,Ll,CYRILLIC SMALL LETTER JE,484495,10,"2013,2016,2017,2018,2019,2020,2021,2022,2023,2024",3046,4612,271811,48662,21276,36152,40753,27217,26830,4136
azj,Cyrl,azj_Cyrl,North Azerbaijani,у,Ll,CYRILLIC SMALL LETTER U,442337,10,"2013,2016,2017,2018,2019,2020,2021,2022,2023,2024",2557,3738,236700,41051,28064,35472,41805,24813,24456,3681
azj,Cyrl,azj_Cyrl,North Azerbaijani,б,Ll,CYRILLIC SMALL LETTER BE,428588,10,"2013,2016,2017,2018,2019,2020,2021,2022,2023,2024",2767,4229,220963,40833,27521,34098,43851,25917,24662,3747
azj,Cyrl,azj_Cyrl,North Azerbaijani,е,Ll,CYRILLIC SMALL LETTER IE,392045,10,"2013,2016,2017,2018,2019,2020,2021,2022,2023,2024",2354,3238,213507,39986,23617,30142,35169,21957,18935,3140
azj,Cyrl,azj_Cyrl,North Azerbaijani,ү,Ll,CYRILLIC SMALL LETTER STRAIGHT U,355980,10,"2013,2016,2017,2018,2019,2020,2021,2022,2023,2024",1842,3058,194101,33571,21498,28314,32851,20098,17766,2881
azj,Cyrl,azj_Cyrl,North Azerbaijani,к,Ll,CYRILLIC SMALL LETTER KA,341920,10,"2013,2016,2017,2018,2019,2020,2021,2022,2023,2024",2239,3389,176816,33848,22187,28308,33274,21055,18041,2763
azj,Cyrl,azj_Cyrl,North Azerbaijani,о,Ll,CYRILLIC SMALL LETTER O,319957,10,"2013,2016,2017,2018,2019,2020,2021,2022,2023,2024",1763,2820,178915,31255,19345,25767,26466,16848,14390,2388
azj,Cyrl,azj_Cyrl,North Azerbaijani,г,Ll,CYRILLIC SMALL LETTER GHE,314311,10,"2013,2016,2017,2018,2019,2020,2021,2022,2023,2024",1995,3352,172268,29213,19060,25536,27769,16678,16068,2372
azj,Cyrl,azj_Cyrl,North Azerbaijani,һ,Ll,CYRILLIC SMALL LETTER SHHA,294513,10,"2013,2016,2017,2018,2019,2020,2021,2022,2023,2024",1551,3195,162057,27974,16458,23452,27519,14778,15256,2273
azj,Cyrl,azj_Cyrl,North Azerbaijani,з,Ll,CYRILLIC SMALL LETTER ZE,271990,10,"2013,2016,2017,2018,2019,2020,2021,2022,2023,2024",1664,2316,143440,25115,17186,22660,26287,15966,15172,2184
azj,Cyrl,azj_Cyrl,North Azerbaijani,в,Ll,CYRILLIC SMALL LETTER VE,259625,10,"2013,2016,2017,2018,2019,2020,2021,2022,2023,2024",1510,3256,136175,25276,16309,22537,25694,14005,12810,2053
azj,Cyrl,azj_Cyrl,North Azerbaijani,ш,Ll,CYRILLIC SMALL LETTER SHA,256526,10,"2013,2016,2017,2018,2019,2020,2021,2022,2023,2024",1477,2399,141751,24553,15949,20865,21970,13765,12046,1751
azj,Cyrl,azj_Cyrl,North Azerbaijani,.,Po,FULL STOP,245321,10,"2013,2016,2017,2018,2019,2020,2021,2022,2023,2024",996,2294,136906,22314,14905,19823,21040,12864,12378,1801
azj,Cyrl,azj_Cyrl,North Azerbaijani,",",Po,COMMA,215233,10,"2013,2016,2017,2018,2019,2020,2021,2022,2023,2024",874,1839,116943,18705,15206,16468,21319,11368,11088,1423
azj,Cyrl,azj_Cyrl,North Azerbaijani,ө,Ll,CYRILLIC SMALL LETTER BARRED O,155869,10,"2013,2016,2017,2018,2019,2020,2021,2022,2023,2024",735,1246,87454,14630,9167,12277,13265,8414,7593,1088
azj,Cyrl,azj_Cyrl,North Azerbaijani,ҹ,Ll,CYRILLIC SMALL LETTER CHE WITH VERTICAL STROKE,155583,10,"2013,2016,2017,2018,2019,2020,2021,2022,2023,2024",1017,1738,85022,14575,9294,12690,13963,8478,7702,1104
azj,Cyrl,azj_Cyrl,North Azerbaijani,х,Ll,CYRILLIC SMALL LETTER HA,141048,10,"2013,2016,2017,2018,2019,2020,2021,2022,2023,2024",782,1204,77686,13052,8993,11230,12621,7341,7044,1095
azj,Cyrl,azj_Cyrl,North Azerbaijani,ҝ,Ll,CYRILLIC SMALL LETTER KA WITH VERTICAL STROKE,133468,10,"2013,2016,2017,2018,2019,2020,2021,2022,2023,2024",578,641,77568,13228,6875,9772,10765,7109,5949,983
azj,Cyrl,azj_Cyrl,North Azerbaijani,ч,Ll,CYRILLIC SMALL LETTER CHE,128496,10,"2013,2016,2017,2018,2019,2020,2021,2022,2023,2024",718,1146,73034,12450,6796,10115,10606,6834,5946,851
azj,Cyrl,azj_Cyrl,North Azerbaijani,ғ,Ll,CYRILLIC SMALL LETTER GHE WITH STROKE,109334,10,"2013,2016,2017,2018,2019,2020,2021,2022,2023,2024",585,621,64477,10498,5431,8705,8299,5224,4684,810
azj,Cyrl,azj_Cyrl,North Azerbaijani,ф,Ll,CYRILLIC SMALL LETTER EF,80359,10,"2013,2016,2017,2018,2019,2020,2021,2022,2023,2024",595,1202,33499,7954,7399,7028,10964,5562,5411,745
azj,Cyrl,azj_Cyrl,North Azerbaijani,А,Lu,CYRILLIC CAPITAL LETTER A,76642,10,"2013,2016,2017,2018,2019,2020,2021,2022,2023,2024",689,331,43355,8000,4122,5410,6478,4026,3529,702
azj,Cyrl,azj_Cyrl,North Azerbaijani,Б,Lu,CYRILLIC CAPITAL LETTER BE,72040,10,"2013,2016,2017,2018,2019,2020,2021,2022,2023,2024",444,582,41102,7240,3938,5664,5721,3720,3174,455
azj,Cyrl,azj_Cyrl,North Azerbaijani,1,Nd,DIGIT ONE,63875,10,"2013,2016,2017,2018,2019,2020,2021,2022,2023,2024",222,392,43975,6518,2366,5309,2489,1098,1402,104
azj,Cyrl,azj_Cyrl,North Azerbaijani,И,Lu,CYRILLIC CAPITAL LETTER I,59713,10,"2013,2016,2017,2018,2019,2020,2021,2022,2023,2024",584,291,32508,6245,3003,4342,5366,3619,3149,606
azj,Cyrl,azj_Cyrl,North Azerbaijani,М,Lu,CYRILLIC CAPITAL LETTER EM,57176,10,"2013,2016,2017,2018,2019,2020,2021,2022,2023,2024",439,294,35152,5750,2889,4400,3855,2109,1989,299
azj,Cyrl,azj_Cyrl,North Azerbaijani,п,Ll,CYRILLIC SMALL LETTER PE,56964,10,"2013,2016,2017,2018,2019,2020,2021,2022,2023,2024",397,371,30753,6018,3287,4311,4992,3577,2831,427
azj,Cyrl,azj_Cyrl,North Azerbaijani,:,Po,COLON,51643,10,"2013,2016,2017,2018,2019,2020,2021,2022,2023,2024",271,193,34577,5038,1706,3927,2390,1757,1544,240
azj,Cyrl,azj_Cyrl,North Azerbaijani,-,Pd,HYPHEN-MINUS,48926,10,"2013,2016,2017,2018,2019,2020,2021,2022,2023,2024",386,664,21016,5194,4143,4102,6204,3346,3367,504
azj,Cyrl,azj_Cyrl,North Azerbaijani,Ј,Lu,CYRILLIC CAPITAL LETTER JE,48745,10,"2013,2016,2017,2018,2019,2020,2021,2022,2023,2024",95,93,36646,4909,1118,3465,1095,691,527,106
azj,Cyrl,azj_Cyrl,North Azerbaijani,Ә,Lu,CYRILLIC CAPITAL LETTER SCHWA,40517,10,"2013,2016,2017,2018,2019,2020,2021,2022,2023,2024",262,300,22395,3717,2628,3277,3808,2113,1708,309
azj,Cyrl,azj_Cyrl,North Azerbaijani,2,Nd,DIGIT TWO,40060,10,"2013,2016,2017,2018,2019,2020,2021,2022,2023,2024",172,326,26539,4110,1296,3003,2137,1362,1020,95
azj,Cyrl,azj_Cyrl,North Azerbaijani,),Pe,RIGHT PARENTHESIS,37336,10,"2013,2016,2017,2018,2019,2020,2021,2022,2023,2024",90,474,19637,3449,2123,3510,3833,1649,2209,362
azj,Cyrl,azj_Cyrl,North Azerbaijani,О,Lu,CYRILLIC CAPITAL LETTER O,36334,10,"2013,2016,2017,2018,2019,2020,2021,2022,2023,2024",133,82,24542,3206,1581,2373,1904,1197,1143,173
azj,Cyrl,azj_Cyrl,North Azerbaijani,(,Ps,LEFT PARENTHESIS,34346,10,"2013,2016,2017,2018,2019,2020,2021,2022,2023,2024",90,458,17472,3228,2043,3181,3720,1620,2171,363
azj,Cyrl,azj_Cyrl,North Azerbaijani,С,Lu,CYRILLIC CAPITAL LETTER ES,32319,10,"2013,2016,2017,2018,2019,2020,2021,2022,2023,2024",268,106,18167,3171,1947,2168,2950,1828,1443,271
azj,Cyrl,azj_Cyrl,North Azerbaijani,+,Sm,PLUS SIGN,30495,9,"2013,2017,2018,2019,2020,2021,2022,2023,2024",22,0,27692,2756,2,8,8,3,1,3
